week_start_date,date,ward_id,zone,rainfall_mm,turbidity,ecoli_index,reported_cases,disease_cases,outbreak_next_week,water_quality_score,sanitation_index,temperature_avg,population_density
2024-10-14,2024-10-14,W77,South Zone,0.0,5.0,12.6,3,4,0,0.89,0.82,27.3,13100
2024-10-14,2024-10-14,W78,South Zone,0.0,10.0,16.5,6,7,0,0.82,0.74,26.3,16500
2024-10-14,2024-10-14,W79,South Zone,0.0,7.8,15.6,2,3,0,0.84,0.78,27.8,13800
2024-10-14,2024-10-14,W85,South Zone,0.0,5.0,11.2,4,5,0,0.89,0.88,27.5,12500
2024-10-14,2024-10-14,W86,South Zone,0.0,7.2,17.3,3,4,0,0.84,0.73,26.8,15900
2024-10-14,2024-10-14,W87,South Zone,0.7,5.0,9.2,3,4,0,0.9,0.76,25.9,13400
2024-10-14,2024-10-14,W88,South Zone,0.0,8.7,20.1,6,7,0,0.81,0.8,26.2,15100
2024-10-14,2024-10-14,W89,South Zone,4.6,5.0,9.4,2,3,0,0.9,0.86,26.2,11400
2024-10-14,2024-10-14,W90,South Zone,0.0,5.9,12.4,4,5,0,0.88,0.79,27.4,14700
2024-10-14,2024-10-14,W91,South Zone,0.0,9.6,17.1,3,4,0,0.82,0.71,25.5,17100
2024-10-14,2024-10-14,W92,South Zone,0.0,5.0,6.2,5,6,0,0.92,0.83,26.5,12900
2024-10-14,2024-10-14,W93,South Zone,0.0,9.7,14.6,1,2,0,0.83,0.8,27.7,16000
2024-10-14,2024-10-14,W94,South Zone,0.0,5.0,14.2,1,2,0,0.88,0.84,27.7,11800
2024-10-14,2024-10-14,W95,South Zone,0.0,9.8,23.7,4,5,0,0.78,0.8,27.6,15400
2024-10-14,2024-10-14,W96,South Zone,0.0,5.0,7.3,2,3,0,0.91,0.83,26.3,13200
2024-10-14,2024-10-14,W97,South Zone,3.1,9.1,18.9,2,3,1,0.81,0.67,25.8,17300
2024-10-14,2024-10-14,W98,South Zone,0.0,6.9,18.2,7,8,0,0.84,0.79,26.4,14500
2024-10-14,2024-10-14,W99,South Zone,6.1,6.2,12.2,2,3,0,0.88,0.8,27.2,12100
2024-10-14,2024-10-14,W100,South Zone,0.0,9.5,16.2,7,8,0,0.82,0.77,27.5,15300
2024-10-21,2024-10-21,W01,North Zone,0.0,7.8,14.4,0,1,1,0.85,0.74,26.2,12450
2024-10-21,2024-10-21,W02,North Zone,5.9,8.3,19.7,1,2,0,0.82,0.81,25.9,14300
2024-10-21,2024-10-21,W03,North Zone,0.0,6.1,11.6,4,5,0,0.88,0.87,27.9,11820
2024-10-21,2024-10-21,W04,North Zone,0.0,10.4,16.3,2,3,0,0.81,0.76,25.9,15110
2024-10-21,2024-10-21,W10,North Zone,0.0,10.3,22.4,5,7,0,0.78,0.77,27.5,14800
2024-10-21,2024-10-21,W11,North Zone,0.0,9.8,24.0,1,2,1,0.78,0.72,25.9,15200
2024-10-21,2024-10-21,W12,North Zone,3.3,5.5,6.8,1,2,0,0.91,0.87,27.3,10500
2024-10-21,2024-10-21,W13,North Zone,0.0,7.8,17.5,6,8,0,0.83,0.84,26.5,13200
2024-10-21,2024-10-21,W14,North Zone,0.0,5.9,10.2,1,2,0,0.89,0.81,25.3,14100
2024-10-21,2024-10-21,W15,North Zone,0.0,6.5,12.7,3,4,0,0.87,0.88,28.2,12900
2024-10-21,2024-10-21,W18,North Zone,0.0,6.6,17.0,6,8,0,0.85,0.82,27.0,14400
2024-10-21,2024-10-21,W19,North Zone,0.0,5.0,7.2,1,2,0,0.91,0.83,25.5,12100
2024-10-21,2024-10-21,W20,North Zone,6.8,5.0,14.9,8,9,0,0.88,0.77,27.2,13900
2024-10-21,2024-10-21,W21,North Zone,5.1,6.5,9.6,2,3,0,0.89,0.8,25.7,13300
2024-10-21,2024-10-21,W25,North Zone,0.0,5.0,7.3,1,2,0,0.91,0.84,26.0,11700
2024-10-21,2024-10-21,W26,North Zone,1.6,6.1,16.7,4,5,0,0.86,0.82,26.1,13000
2024-10-21,2024-10-21,W27,North Zone,1.9,7.7,17.1,4,5,0,0.84,0.74,27.9,14900
2024-10-21,2024-10-21,W28,North Zone,0.0,5.0,8.7,2,3,0,0.91,0.9,26.6,10400
2024-10-21,2024-10-21,W29,North Zone,0.0,8.2,14.1,6,7,0,0.85,0.76,26.9,14600
2024-10-21,2024-10-21,W30,North Zone,7.2,5.0,8.7,3,4,0,0.91,0.87,25.5,12700
2024-10-21,2024-10-21,W05,East Zone,0.0,7.1,13.9,2,3,0,0.86,0.82,25.9,13640
2024-10-21,2024-10-21,W06,East Zone,0.0,5.5,13.7,2,3,0,0.88,0.86,26.0,12890
2024-10-21,2024-10-21,W07,East Zone,0.4,7.7,12.8,4,5,0,0.86,0.84,25.5,14200
2024-10-21,2024-10-21,W08,East Zone,0.0,6.9,18.5,5,6,0,0.84,0.82,26.3,13500
2024-10-21,2024-10-21,W09,East Zone,3.1,5.1,11.6,1,2,0,0.89,0.83,27.8,11900
2024-10-21,2024-10-21,W22,East Zone,0.0,7.2,13.6,5,6,0,0.86,0.81,27.2,14700
2024-10-21,2024-10-21,W23,East Zone,0.0,5.9,15.4,5,6,0,0.86,0.82,27.4,13100
2024-10-21,2024-10-21,W24,East Zone,0.0,5.0,8.6,4,5,0,0.91,0.82,28.1,12500
2024-10-21,2024-10-21,W50,East Zone,0.0,9.3,21.4,4,5,0,0.8,0.75,25.6,15500
2024-10-21,2024-10-21,W51,East Zone,0.0,7.1,10.6,2,3,0,0.88,0.79,26.7,14300
2024-10-21,2024-10-21,W52,East Zone,0.0,5.0,9.7,2,3,0,0.9,0.86,25.5,10900
2024-10-21,2024-10-21,W53,East Zone,0.0,7.8,20.0,4,5,0,0.82,0.71,27.5,15000
2024-10-21,2024-10-21,W54,East Zone,0.0,5.4,10.6,5,6,0,0.89,0.82,27.2,13200
2024-10-21,2024-10-21,W55,East Zone,0.0,5.0,7.3,4,5,0,0.91,0.8,26.9,12400
2024-10-21,2024-10-21,W56,East Zone,0.0,9.5,17.2,4,6,0,0.82,0.76,27.7,15700
2024-10-21,2024-10-21,W57,East Zone,0.0,8.1,12.0,2,3,0,0.86,0.82,28.0,14100
2024-10-21,2024-10-21,W58,East Zone,0.0,5.0,9.9,3,4,0,0.9,0.85,27.6,11300
2024-10-21,2024-10-21,W59,East Zone,0.0,6.0,11.5,1,2,0,0.88,0.81,26.0,13600
2024-10-21,2024-10-21,W60,East Zone,0.0,9.0,22.1,6,8,0,0.8,0.77,27.5,15400
2024-10-21,2024-10-21,W61,East Zone,0.0,5.0,9.6,4,5,0,0.9,0.83,26.9,12200
2024-10-21,2024-10-21,W16,West Zone,0.0,5.0,11.6,7,8,0,0.89,0.83,26.8,11500
2024-10-21,2024-10-21,W17,West Zone,0.0,6.4,9.3,3,4,0,0.89,0.76,27.4,13800
2024-10-21,2024-10-21,W33,West Zone,0.0,5.0,12.8,1,2,0,0.89,0.86,27.4,11200
2024-10-21,2024-10-21,W34,West Zone,0.0,7.8,10.8,0,1,0,0.87,0.83,25.5,14500
2024-10-21,2024-10-21,W35,West Zone,0.0,6.2,15.6,2,3,0,0.86,0.83,27.1,12000
2024-10-21,2024-10-21,W36,West Zone,0.0,6.5,9.0,3,4,0,0.89,0.81,27.6,13400
2024-10-21,2024-10-21,W37,West Zone,0.0,8.1,20.2,3,4,0,0.82,0.75,26.4,15800
2024-10-21,2024-10-21,W38,West Zone,0.0,5.0,8.4,3,4,0,0.91,0.86,26.4,10800
2024-10-21,2024-10-21,W39,West Zone,0.0,8.2,14.5,6,7,0,0.85,0.78,25.6,14000
2024-10-21,2024-10-21,W40,West Zone,0.0,5.5,10.0,2,3,0,0.9,0.82,25.4,12600
2024-10-21,2024-10-21,W41,West Zone,0.6,9.4,21.4,5,6,0,0.8,0.78,27.5,15300
2024-10-21,2024-10-21,W42,West Zone,0.8,7.1,10.0,0,1,0,0.88,0.81,27.6,13700
2024-10-21,2024-10-21,W43,West Zone,0.0,5.0,5.1,1,2,0,0.92,0.86,28.0,11000
2024-10-21,2024-10-21,W44,West Zone,3.7,8.0,17.0,2,3,0,0.83,0.77,26.5,14200
2024-10-21,2024-10-21,W45,West Zone,0.0,5.3,13.4,1,2,0,0.88,0.82,26.7,12300
2024-10-21,2024-10-21,W71,West Zone,6.2,11.0,19.2,4,5,0,0.79,0.76,25.2,14000
2024-10-21,2024-10-21,W72,West Zone,0.0,5.6,8.7,6,7,0,0.9,0.82,26.8,12700
2024-10-21,2024-10-21,W73,West Zone,0.6,5.0,10.5,2,3,0,0.9,0.88,28.2,11100
2024-10-21,2024-10-21,W74,West Zone,0.0,6.3,7.9,6,7,0,0.9,0.81,26.4,15200
2024-10-21,2024-10-21,W75,West Zone,0.0,6.7,13.5,3,4,0,0.87,0.8,26.1,12000
2024-10-21,2024-10-21,W31,Central Zone,5.6,10.2,25.0,10,11,0,0.77,0.71,26.0,16800
2024-10-21,2024-10-21,W32,Central Zone,0.0,9.9,20.4,2,3,0,0.8,0.74,25.3,16200
2024-10-21,2024-10-21,W46,Central Zone,9.7,8.0,17.9,9,10,0,0.83,0.74,26.4,15600
2024-10-21,2024-10-21,W47,Central Zone,0.0,7.5,18.8,2,3,0,0.83,0.71,28.0,16400
2024-10-21,2024-10-21,W48,Central Zone,0.0,7.7,13.5,3,4,0,0.86,0.78,25.6,15900
2024-10-21,2024-10-21,W49,Central Zone,0.0,6.8,18.2,5,6,0,0.84,0.83,27.8,12800
2024-10-21,2024-10-21,W62,Central Zone,0.0,10.1,19.4,3,4,0,0.8,0.66,26.1,17200
2024-10-21,2024-10-21,W63,Central Zone,5.9,9.9,21.5,7,9,0,0.79,0.73,25.3,16600
2024-10-21,2024-10-21,W64,Central Zone,0.0,5.4,11.4,3,4,0,0.89,0.82,25.6,14800
2024-10-21,2024-10-21,W65,Central Zone,0.0,8.1,20.5,6,7,0,0.82,0.71,26.6,16900
2024-10-21,2024-10-21,W66,Central Zone,0.0,7.3,19.5,6,7,0,0.83,0.81,26.8,16100
2024-10-21,2024-10-21,W67,Central Zone,8.8,5.0,13.9,5,6,0,0.88,0.77,26.0,13500
2024-10-21,2024-10-21,W68,Central Zone,9.2,12.2,24.2,4,5,0,0.76,0.71,25.7,16700
2024-10-21,2024-10-21,W69,Central Zone,6.8,7.0,10.6,1,2,0,0.88,0.79,27.9,14900
2024-10-21,2024-10-21,W70,Central Zone,0.0,7.3,15.5,3,4,0,0.85,0.71,26.8,16300
2024-10-21,2024-10-21,W80,Central Zone,0.0,8.9,19.3,2,3,0,0.81,0.71,26.1,17000
2024-10-21,2024-10-21,W81,Central Zone,0.0,5.1,6.1,3,4,0,0.92,0.75,26.1,15600
2024-10-21,2024-10-21,W82,Central Zone,0.0,5.4,12.4,4,5,0,0.88,0.79,27.1,13000
2024-10-21,2024-10-21,W83,Central Zone,0.0,9.9,18.9,6,8,0,0.81,0.75,27.9,16800
2024-10-21,2024-10-21,W84,Central Zone,0.0,6.6,11.2,1,2,0,0.88,0.82,28.0,14400
2024-10-21,2024-10-21,W76,South Zone,2.1,6.8,15.0,4,5,0,0.86,0.77,26.8,14600
2024-10-21,2024-10-21,W77,South Zone,0.0,6.0,10.2,5,6,0,0.89,0.87,28.2,13100
2024-10-21,2024-10-21,W78,South Zone,0.0,8.8,20.3,4,5,0,0.81,0.77,28.1,16500
2024-10-21,2024-10-21,W79,South Zone,0.0,7.3,10.1,1,2,0,0.88,0.79,25.8,13800
2024-10-21,2024-10-21,W85,South Zone,0.6,6.3,10.1,0,1,0,0.89,0.83,25.9,12500
2024-10-21,2024-10-21,W86,South Zone,7.6,8.7,20.0,7,8,0,0.81,0.78,27.0,15900
2024-10-21,2024-10-21,W87,South Zone,0.0,5.2,11.6,2,3,0,0.89,0.79,26.9,13400
2024-10-21,2024-10-21,W88,South Zone,0.0,9.4,22.7,5,6,0,0.79,0.82,26.8,15100
2024-10-21,2024-10-21,W89,South Zone,0.0,5.0,14.9,3,4,0,0.88,0.88,27.9,11400
2024-10-21,2024-10-21,W90,South Zone,0.0,8.1,13.0,1,2,0,0.85,0.81,25.9,14700
2024-10-21,2024-10-21,W91,South Zone,0.0,10.5,18.0,4,5,0,0.8,0.72,27.8,17100
2024-10-21,2024-10-21,W92,South Zone,0.0,5.2,15.1,0,1,0,0.87,0.85,27.5,12900
2024-10-21,2024-10-21,W93,South Zone,0.0,8.1,13.2,4,5,0,0.85,0.8,25.4,16000
2024-10-21,2024-10-21,W94,South Zone,0.0,6.4,8.2,2,3,0,0.9,0.83,26.7,11800
2024-10-21,2024-10-21,W95,South Zone,7.1,10.1,17.6,7,8,0,0.81,0.8,28.1,15400
2024-10-21,2024-10-21,W96,South Zone,0.0,7.6,12.4,2,3,0,0.86,0.82,28.2,13200
2024-10-21,2024-10-21,W97,South Zone,0.0,11.8,25.3,9,11,0,0.76,0.73,26.2,17300
2024-10-21,2024-10-21,W98,South Zone,0.0,8.5,13.3,4,5,0,0.85,0.82,27.9,14500
2024-10-21,2024-10-21,W99,South Zone,0.0,5.4,10.2,5,6,0,0.9,0.82,27.6,12100
2024-10-21,2024-10-21,W100,South Zone,0.0,6.5,16.3,6,8,0,0.85,0.77,27.0,15300
2024-10-28,2024-10-28,W01,North Zone,1.5,9.8,22.4,8,10,0,0.79,0.8,27.1,12450
2024-10-28,2024-10-28,W02,North Zone,0.0,5.9,7.7,3,4,0,0.9,0.8,27.7,14300
2024-10-28,2024-10-28,W03,North Zone,0.0,8.9,20.8,1,2,0,0.81,0.84,27.7,11820
2024-10-28,2024-10-28,W04,North Zone,0.0,8.4,12.4,2,3,0,0.85,0.8,28.3,15110
2024-10-28,2024-10-28,W10,North Zone,6.6,11.8,27.4,5,7,0,0.75,0.79,27.6,14800
2024-10-28,2024-10-28,W11,North Zone,14.4,12.0,26.3,8,9,0,0.75,0.71,25.5,15200
2024-10-28,2024-10-28,W12,North Zone,4.1,5.0,7.0,0,0,0,0.92,0.89,26.3,10500
2024-10-28,2024-10-28,W13,North Zone,4.3,5.3,6.9,1,2,0,0.91,0.81,26.5,13200
2024-10-28,2024-10-28,W14,North Zone,0.0,7.7,18.8,4,5,0,0.83,0.8,27.1,14100
2024-10-28,2024-10-28,W15,North Zone,7.0,6.6,12.0,2,3,0,0.87,0.86,26.0,12900
2024-10-28,2024-10-28,W18,North Zone,5.4,9.1,16.6,6,7,0,0.83,0.82,26.9,14400
2024-10-28,2024-10-28,W19,North Zone,0.0,5.0,12.2,4,5,0,0.89,0.8,26.4,12100
2024-10-28,2024-10-28,W20,North Zone,0.0,5.0,12.0,1,2,0,0.89,0.81,28.2,13900
2024-10-28,2024-10-28,W21,North Zone,0.0,5.4,14.7,1,2,0,0.87,0.83,28.0,13300
2024-10-28,2024-10-28,W25,North Zone,0.0,5.0,8.5,2,3,0,0.91,0.81,25.8,11700
2024-10-28,2024-10-28,W26,North Zone,1.7,5.3,11.5,6,7,0,0.89,0.83,27.2,13000
2024-10-28,2024-10-28,W27,North Zone,5.6,10.2,22.4,4,5,1,0.79,0.76,27.2,14900
2024-10-28,2024-10-28,W28,North Zone,0.0,5.0,8.6,5,6,0,0.91,0.89,25.9,10400
2024-10-28,2024-10-28,W29,North Zone,0.0,6.6,12.8,5,6,0,0.87,0.77,26.4,14600
2024-10-28,2024-10-28,W30,North Zone,0.0,5.3,6.4,2,3,0,0.92,0.84,26.9,12700
2024-10-28,2024-10-28,W05,East Zone,7.3,7.1,12.2,4,5,0,0.87,0.85,27.3,13640
2024-10-28,2024-10-28,W06,East Zone,0.0,5.0,7.2,1,2,0,0.91,0.86,25.9,12890
2024-10-28,2024-10-28,W07,East Zone,0.0,6.9,15.3,5,6,0,0.85,0.79,28.1,14200
2024-10-28,2024-10-28,W08,East Zone,0.0,9.7,16.6,6,8,0,0.82,0.82,25.8,13500
2024-10-28,2024-10-28,W09,East Zone,0.0,5.0,6.5,1,2,0,0.92,0.87,26.0,11900
2024-10-28,2024-10-28,W22,East Zone,0.0,8.7,17.2,3,4,0,0.83,0.8,26.4,14700
2024-10-28,2024-10-28,W23,East Zone,0.0,6.8,16.4,3,4,0,0.85,0.82,27.8,13100
2024-10-28,2024-10-28,W24,East Zone,0.0,5.0,9.6,4,5,0,0.9,0.85,26.1,12500
2024-10-28,2024-10-28,W50,East Zone,9.7,10.3,19.0,7,8,0,0.8,0.73,28.1,15500
2024-10-28,2024-10-28,W51,East Zone,0.0,8.2,19.9,2,3,0,0.82,0.76,26.6,14300
2024-10-28,2024-10-28,W52,East Zone,0.0,5.2,6.0,0,0,0,0.92,0.84,27.0,10900
2024-10-28,2024-10-28,W53,East Zone,15.4,8.4,14.4,1,2,0,0.84,0.76,27.5,15000
2024-10-28,2024-10-28,W54,East Zone,0.0,5.4,10.3,0,1,0,0.89,0.8,26.8,13200
2024-10-28,2024-10-28,W55,East Zone,0.0,5.0,13.1,2,3,0,0.88,0.83,26.0,12400
2024-10-28,2024-10-28,W56,East Zone,0.0,8.7,16.6,3,4,0,0.83,0.76,27.4,15700
2024-10-28,2024-10-28,W57,East Zone,0.0,5.5,8.4,0,1,0,0.9,0.82,26.7,14100
2024-10-28,2024-10-28,W58,East Zone,0.0,5.7,10.3,3,4,0,0.89,0.84,27.6,11300
2024-10-28,2024-10-28,W59,East Zone,0.0,6.7,11.1,4,5,0,0.88,0.81,27.9,13600
2024-10-28,2024-10-28,W60,East Zone,0.0,9.0,20.3,4,5,0,0.81,0.76,27.2,15400
2024-10-28,2024-10-28,W61,East Zone,0.0,6.0,9.5,4,6,0,0.89,0.82,27.5,12200
2024-10-28,2024-10-28,W16,West Zone,0.0,5.2,8.4,2,3,0,0.91,0.86,26.3,11500
2024-10-28,2024-10-28,W17,West Zone,0.0,9.8,17.8,3,4,0,0.81,0.77,27.9,13800
2024-10-28,2024-10-28,W33,West Zone,0.0,5.0,13.1,3,4,0,0.88,0.84,26.8,11200
2024-10-28,2024-10-28,W34,West Zone,0.0,8.8,20.6,0,1,0,0.81,0.83,25.8,14500
2024-10-28,2024-10-28,W35,West Zone,6.2,5.0,13.5,0,1,0,0.88,0.81,27.3,12000
2024-10-28,2024-10-28,W36,West Zone,0.0,6.8,16.5,6,7,0,0.85,0.82,26.2,13400
2024-10-28,2024-10-28,W37,West Zone,0.0,7.8,11.0,2,3,1,0.87,0.73,28.3,15800
2024-10-28,2024-10-28,W38,West Zone,0.0,5.0,8.9,1,2,1,0.91,0.84,27.0,10800
2024-10-28,2024-10-28,W39,West Zone,0.0,6.6,14.5,3,4,0,0.86,0.79,27.2,14000
2024-10-28,2024-10-28,W40,West Zone,0.0,5.0,13.3,1,2,0,0.88,0.79,26.8,12600
2024-10-28,2024-10-28,W41,West Zone,0.0,9.0,16.1,3,4,0,0.83,0.81,27.5,15300
2024-10-28,2024-10-28,W42,West Zone,13.0,6.9,10.2,5,6,0,0.88,0.79,27.1,13700
2024-10-28,2024-10-28,W43,West Zone,0.0,5.2,8.9,2,3,0,0.9,0.88,26.6,11000
2024-10-28,2024-10-28,W44,West Zone,0.0,5.7,6.9,4,5,0,0.91,0.76,25.4,14200
2024-10-28,2024-10-28,W45,West Zone,0.4,5.0,5.2,2,3,0,0.92,0.8,25.8,12300
2024-10-28,2024-10-28,W71,West Zone,0.0,9.7,23.7,5,6,0,0.78,0.74,26.1,14000
2024-10-28,2024-10-28,W72,West Zone,0.0,5.9,11.9,1,2,0,0.88,0.85,28.3,12700
2024-10-28,2024-10-28,W73,West Zone,0.0,5.0,7.2,6,7,0,0.91,0.88,27.6,11100
2024-10-28,2024-10-28,W74,West Zone,0.0,6.1,14.3,1,2,0,0.87,0.79,26.1,15200
2024-10-28,2024-10-28,W75,West Zone,0.0,5.2,5.5,1,2,0,0.92,0.84,28.2,12000
2024-10-28,2024-10-28,W31,Central Zone,1.2,10.6,25.2,10,11,0,0.77,0.73,28.1,16800
2024-10-28,2024-10-28,W32,Central Zone,0.0,6.6,16.8,2,3,0,0.85,0.76,26.1,16200
2024-10-28,2024-10-28,W46,Central Zone,0.0,7.8,18.8,4,5,0,0.83,0.74,25.6,15600
2024-10-28,2024-10-28,W47,Central Zone,1.2,7.9,17.8,6,8,0,0.83,0.74,26.6,16400
2024-10-28,2024-10-28,W48,Central Zone,7.8,6.2,10.4,4,6,0,0.89,0.73,25.8,15900
2024-10-28,2024-10-28,W49,Central Zone,0.0,5.0,13.0,4,5,0,0.89,0.82,28.1,12800
2024-10-28,2024-10-28,W62,Central Zone,0.0,11.4,22.1,7,8,0,0.78,0.69,27.6,17200
2024-10-28,2024-10-28,W63,Central Zone,0.0,9.0,14.4,4,5,0,0.84,0.73,26.5,16600
2024-10-28,2024-10-28,W64,Central Zone,0.0,6.6,17.3,4,5,0,0.85,0.82,27.8,14800
2024-10-28,2024-10-28,W65,Central Zone,0.0,10.9,20.9,5,6,0,0.79,0.71,25.4,16900
2024-10-28,2024-10-28,W66,Central Zone,0.0,7.4,16.7,4,5,0,0.84,0.79,26.5,16100
2024-10-28,2024-10-28,W67,Central Zone,15.0,6.7,9.4,2,3,0,0.89,0.78,25.6,13500
2024-10-28,2024-10-28,W68,Central Zone,0.0,10.6,20.6,1,2,0,0.79,0.69,27.3,16700
2024-10-28,2024-10-28,W69,Central Zone,0.0,5.0,14.3,2,3,0,0.88,0.77,27.4,14900
2024-10-28,2024-10-28,W70,Central Zone,0.0,9.6,14.8,8,9,0,0.83,0.72,27.8,16300
2024-10-28,2024-10-28,W80,Central Zone,14.2,12.7,25.0,8,9,0,0.75,0.7,25.7,17000
2024-10-28,2024-10-28,W81,Central Zone,16.2,10.6,19.4,1,2,0,0.8,0.78,28.1,15600
2024-10-28,2024-10-28,W82,Central Zone,2.4,5.5,6.0,5,6,0,0.92,0.77,26.7,13000
2024-10-28,2024-10-28,W83,Central Zone,0.0,9.0,19.5,7,8,0,0.81,0.7,25.9,16800
2024-10-28,2024-10-28,W84,Central Zone,0.0,5.0,11.3,3,4,0,0.89,0.78,27.2,14400
2024-10-28,2024-10-28,W76,South Zone,0.0,6.4,15.0,7,8,0,0.86,0.75,26.1,14600
2024-10-28,2024-10-28,W77,South Zone,0.0,6.2,10.2,4,5,0,0.89,0.83,26.0,13100
2024-10-28,2024-10-28,W78,South Zone,3.6,9.7,23.5,1,2,0,0.79,0.73,28.2,16500
2024-10-28,2024-10-28,W79,South Zone,5.5,7.1,15.9,3,4,0,0.85,0.81,27.9,13800
2024-10-28,2024-10-28,W85,South Zone,0.0,5.0,13.7,4,5,0,0.88,0.85,27.8,12500
2024-10-28,2024-10-28,W86,South Zone,0.0,10.0,15.4,7,9,0,0.82,0.78,26.6,15900
2024-10-28,2024-10-28,W87,South Zone,0.0,6.1,8.1,4,5,0,0.9,0.79,27.8,13400
2024-10-28,2024-10-28,W88,South Zone,12.9,10.1,23.8,1,2,0,0.78,0.8,28.3,15100
2024-10-28,2024-10-28,W89,South Zone,0.0,5.0,6.1,0,1,0,0.92,0.86,25.4,11400
2024-10-28,2024-10-28,W90,South Zone,4.6,9.6,23.1,6,7,0,0.79,0.8,27.1,14700
2024-10-28,2024-10-28,W91,South Zone,0.0,9.5,22.9,5,7,0,0.79,0.74,25.4,17100
2024-10-28,2024-10-28,W92,South Zone,12.6,6.9,16.3,2,3,0,0.85,0.85,26.7,12900
2024-10-28,2024-10-28,W93,South Zone,0.0,10.8,22.0,6,8,0,0.78,0.78,26.7,16000
2024-10-28,2024-10-28,W94,South Zone,0.0,5.0,6.7,4,5,0,0.92,0.84,25.6,11800
2024-10-28,2024-10-28,W95,South Zone,0.0,6.8,14.0,1,2,0,0.86,0.79,27.6,15400
2024-10-28,2024-10-28,W96,South Zone,0.0,5.0,12.6,2,3,0,0.89,0.81,26.5,13200
2024-10-28,2024-10-28,W97,South Zone,6.6,10.4,25.7,4,5,0,0.77,0.68,26.0,17300
2024-10-28,2024-10-28,W98,South Zone,0.0,6.0,8.3,2,3,0,0.9,0.84,25.5,14500
2024-10-28,2024-10-28,W99,South Zone,6.7,5.6,10.0,3,4,0,0.89,0.8,26.5,12100
2024-10-28,2024-10-28,W100,South Zone,13.7,8.3,17.4,8,9,0,0.83,0.75,26.6,15300
2024-11-04,2024-11-04,W01,North Zone,15.3,10.3,16.9,3,4,0,0.81,0.75,26.3,12450
2024-11-04,2024-11-04,W02,North Zone,9.4,8.5,12.3,2,3,0,0.85,0.84,26.3,14300
2024-11-04,2024-11-04,W03,North Zone,23.8,12.1,26.1,4,6,0,0.75,0.85,27.0,11820
2024-11-04,2024-11-04,W04,North Zone,0.0,9.0,20.6,5,6,1,0.81,0.76,27.2,15110
2024-11-04,2024-11-04,W10,North Zone,15.8,12.0,28.4,6,7,0,0.74,0.75,26.9,14800
2024-11-04,2024-11-04,W11,North Zone,10.5,11.1,25.8,1,2,0,0.76,0.76,25.7,15200
2024-11-04,2024-11-04,W12,North Zone,17.3,7.3,16.5,0,0,0,0.84,0.86,28.3,10500
2024-11-04,2024-11-04,W13,North Zone,19.9,10.9,20.4,5,6,0,0.79,0.84,28.0,13200
2024-11-04,2024-11-04,W14,North Zone,0.0,5.8,8.6,5,6,0,0.9,0.84,27.8,14100
2024-11-04,2024-11-04,W15,North Zone,0.0,6.6,17.6,4,5,0,0.85,0.89,26.6,12900
2024-11-04,2024-11-04,W18,North Zone,10.3,6.8,16.0,4,5,0,0.85,0.8,27.4,14400
2024-11-04,2024-11-04,W19,North Zone,6.0,7.1,10.1,5,6,0,0.88,0.83,26.7,12100
2024-11-04,2024-11-04,W20,North Zone,4.4,6.0,8.2,1,2,1,0.9,0.8,28.0,13900
2024-11-04,2024-11-04,W21,North Zone,0.0,6.6,11.4,4,5,0,0.88,0.8,26.1,13300
2024-11-04,2024-11-04,W25,North Zone,0.0,6.5,16.3,2,3,0,0.85,0.84,26.8,11700
2024-11-04,2024-11-04,W26,North Zone,6.2,7.7,15.1,3,4,0,0.85,0.78,27.6,13000
2024-11-04,2024-11-04,W27,North Zone,6.5,9.0,20.2,8,9,0,0.81,0.78,28.0,14900
2024-11-04,2024-11-04,W28,North Zone,10.3,5.0,11.0,1,2,0,0.9,0.88,25.9,10400
2024-11-04,2024-11-04,W29,North Zone,0.0,6.0,9.8,3,4,0,0.89,0.77,27.4,14600
2024-11-04,2024-11-04,W30,North Zone,0.0,5.0,12.9,6,7,0,0.89,0.89,28.1,12700
2024-11-04,2024-11-04,W05,East Zone,21.1,10.8,25.9,2,3,0,0.76,0.8,28.1,13640
2024-11-04,2024-11-04,W06,East Zone,4.2,6.6,9.9,5,6,0,0.88,0.83,26.2,12890
2024-11-04,2024-11-04,W07,East Zone,18.4,6.8,11.2,4,5,0,0.88,0.79,26.7,14200
2024-11-04,2024-11-04,W08,East Zone,0.0,8.4,18.3,3,4,0,0.82,0.83,26.4,13500
2024-11-04,2024-11-04,W09,East Zone,0.0,5.0,12.7,0,1,0,0.89,0.84,27.8,11900
2024-11-04,2024-11-04,W22,East Zone,0.0,8.2,18.9,6,7,0,0.82,0.8,27.0,14700
2024-11-04,2024-11-04,W23,East Zone,0.0,7.3,17.5,6,7,0,0.84,0.85,27.0,13100
2024-11-04,2024-11-04,W24,East Zone,19.9,7.7,14.6,5,6,0,0.85,0.81,27.0,12500
2024-11-04,2024-11-04,W50,East Zone,0.0,9.8,17.0,5,7,1,0.82,0.72,27.1,15500
2024-11-04,2024-11-04,W51,East Zone,4.9,8.7,18.9,5,7,0,0.82,0.78,26.9,14300
2024-11-04,2024-11-04,W52,East Zone,15.9,6.0,9.2,3,4,0,0.89,0.82,25.9,10900
2024-11-04,2024-11-04,W53,East Zone,0.0,7.9,17.7,4,5,1,0.83,0.72,26.6,15000
2024-11-04,2024-11-04,W54,East Zone,16.2,7.3,17.7,3,4,1,0.84,0.8,27.5,13200
