week_start_date,ward_id,reported_cases,turbidity,ecoli_index,rainfall_mm,sanitation_index,population,monsoon_flag,outbreak_next_week
2024-09-30,W83,14,11.09,4.8,77.95,0.755,41464,1,0.0
2024-09-30,W84,29,11.42,3.98,69.53,0.927,36107,1,0.0
2024-09-30,W85,28,28.53,10.0,53.98,0.496,24662,1,0.0
2024-09-30,W86,18,8.92,5.85,83.44,0.371,16679,1,0.0
2024-09-30,W87,41,18.32,7.07,54.51,0.321,24435,1,0.0
2024-09-30,W88,31,17.64,7.97,51.73,0.344,26151,1,0.0
2024-09-30,W89,18,18.13,8.34,31.27,0.479,19452,1,0.0
2024-09-30,W90,17,16.88,7.4,35.84,0.417,17849,1,1.0
2024-09-30,W91,22,12.84,5.87,69.43,0.685,24823,1,0.0
2024-09-30,W92,33,28.95,10.0,68.1,0.725,34223,1,0.0
2024-09-30,W93,27,9.1,3.81,49.79,0.559,15851,1,0.0
2024-09-30,W94,25,12.9,6.15,66.36,0.665,19000,1,0.0
2024-09-30,W95,15,14.61,5.54,96.26,0.593,20536,1,0.0
2024-09-30,W96,15,18.13,8.5,84.59,0.47,20726,1,1.0
2024-09-30,W97,30,18.58,7.89,41.63,0.607,31281,1,0.0
2024-09-30,W98,24,16.6,5.71,90.31,0.612,18267,1,0.0
2024-09-30,W99,12,18.08,7.55,22.42,0.631,22543,1,0.0
2024-09-30,W100,42,26.25,9.45,33.29,0.491,26657,1,1.0
2024-10-07,W01,47,24.49,9.44,63.24,0.833,40033,1,0.0
2024-10-07,W02,26,14.65,5.18,107.2,0.555,27644,1,0.0
2024-10-07,W03,33,9.9,4.51,91.8,0.55,34271,1,0.0
2024-10-07,W04,10,16.16,6.53,35.5,0.564,22662,1,0.0
2024-10-07,W05,16,8.15,3.85,36.35,0.494,21396,1,0.0
2024-10-07,W06,34,12.81,5.11,87.1,0.431,33431,1,0.0
2024-10-07,W07,20,14.75,6.24,90.93,0.578,34118,1,0.0
2024-10-07,W08,49,19.21,8.94,20.3,0.321,32912,1,0.0
2024-10-07,W09,44,18.7,9.58,19.97,0.306,29502,1,0.0
2024-10-07,W10,27,15.71,7.05,49.15,0.607,32802,1,0.0
2024-10-07,W11,18,11.31,4.82,27.4,0.673,40023,1,0.0
2024-10-07,W12,12,8.46,3.98,80.91,0.732,21560,1,0.0
2024-10-07,W13,28,5.48,2.76,78.03,0.699,36942,1,0.0
2024-10-07,W14,12,25.91,10.0,96.55,0.829,26877,1,1.0
2024-10-07,W15,25,7.46,4.19,68.75,0.531,34494,1,0.0
2024-10-07,W16,32,14.77,6.61,41.62,0.543,23529,1,0.0
2024-10-07,W17,27,8.93,5.17,51.97,0.544,21331,1,0.0
2024-10-07,W18,40,21.75,9.61,45.27,0.505,40882,1,0.0
2024-10-07,W19,34,17.22,7.61,48.94,0.502,23003,1,0.0
2024-10-07,W20,26,14.14,5.1,99.7,0.777,37681,1,0.0
2024-10-07,W21,19,14.62,6.1,43.72,0.82,27539,1,0.0
2024-10-07,W22,34,10.25,5.12,52.03,0.329,34488,1,0.0
2024-10-07,W23,38,12.44,6.32,31.76,0.587,34115,1,0.0
2024-10-07,W24,24,10.49,4.99,91.54,0.737,29948,1,0.0
2024-10-07,W25,13,13.03,5.3,37.01,0.77,20152,1,0.0
2024-10-07,W26,58,19.44,8.23,81.43,0.571,42728,1,0.0
2024-10-07,W27,29,12.78,5.28,85.22,0.743,35597,1,0.0
2024-10-07,W28,6,12.98,5.03,82.7,0.764,21681,1,0.0
2024-10-07,W29,43,15.79,7.45,62.62,0.743,32388,1,0.0
2024-10-07,W30,25,19.35,7.57,43.96,0.722,32225,1,0.0
2024-10-07,W31,8,20.53,8.86,52.96,0.746,24215,1,0.0
2024-10-07,W32,13,15.67,5.04,162.92,0.914,32799,1,0.0
2024-10-07,W33,17,25.19,10.0,173.15,0.492,16306,1,0.0
2024-10-07,W34,34,14.22,7.1,76.24,0.374,22526,1,0.0
2024-10-07,W35,35,18.31,8.89,37.05,0.452,28545,1,0.0
2024-10-07,W36,27,16.33,6.7,279.04,0.616,32879,1,0.0
2024-10-07,W37,46,13.64,6.41,86.58,0.413,32675,1,0.0
2024-10-07,W38,33,22.62,9.44,18.88,0.574,32082,1,0.0
2024-10-07,W39,24,10.74,4.48,32.66,0.709,20855,1,0.0
2024-10-07,W40,34,18.0,8.03,49.75,0.502,33091,1,0.0
2024-10-07,W41,58,18.57,6.49,49.68,0.643,34894,1,1.0
2024-10-07,W42,18,16.37,8.13,114.05,0.512,17327,1,0.0
2024-10-07,W43,39,23.33,9.83,47.97,0.341,26774,1,0.0
2024-10-07,W44,51,18.25,7.68,94.5,0.613,26589,1,0.0
2024-10-07,W45,26,38.82,10.0,59.7,0.307,29243,1,1.0
2024-10-07,W46,28,21.93,9.7,57.95,0.634,23284,1,0.0
2024-10-07,W47,12,14.32,4.95,28.11,0.893,22600,1,0.0
2024-10-07,W48,23,16.91,6.69,46.26,0.924,38034,1,1.0
2024-10-07,W49,32,21.21,7.61,78.93,0.661,37797,1,0.0
2024-10-07,W50,26,13.05,7.05,29.35,0.409,28168,1,0.0
2024-10-07,W51,23,15.24,5.75,46.08,0.697,34492,1,0.0
2024-10-07,W52,26,20.52,8.55,38.08,0.627,24874,1,1.0
2024-10-07,W53,26,53.85,10.0,67.45,0.683,27183,1,0.0
2024-10-07,W54,46,55.59,10.0,54.13,0.468,30586,1,1.0
2024-10-07,W55,33,14.26,7.28,30.86,0.372,17961,1,0.0
2024-10-07,W56,30,27.63,10.0,53.69,0.401,32340,1,0.0
2024-10-07,W57,22,21.37,7.94,49.14,0.465,18987,1,0.0
2024-10-07,W58,14,14.37,5.1,78.73,0.556,19735,1,0.0
2024-10-07,W59,29,13.12,6.99,84.22,0.413,34830,1,0.0
2024-10-07,W60,12,19.56,7.85,47.67,0.701,23754,1,1.0
2024-10-07,W61,32,8.48,4.07,181.51,0.522,22022,1,0.0
2024-10-07,W62,16,21.72,8.53,100.98,0.8,36329,1,0.0
2024-10-07,W63,40,15.0,4.37,63.92,0.934,43665,1,0.0
2024-10-07,W64,16,14.9,4.77,31.55,0.925,20878,1,0.0
2024-10-07,W65,29,10.75,3.32,60.56,0.943,44920,1,0.0
2024-10-07,W66,13,26.33,9.57,29.46,0.898,23367,1,1.0
2024-10-07,W67,9,23.24,9.12,104.61,0.738,21860,1,0.0
2024-10-07,W68,35,20.86,8.22,106.35,0.634,44352,1,1.0
2024-10-07,W69,11,14.58,5.92,96.9,0.689,23411,1,0.0
2024-10-07,W70,25,15.03,6.07,77.19,0.648,30024,1,0.0
2024-10-07,W71,37,16.18,7.25,43.58,0.664,20801,1,0.0
2024-10-07,W72,43,16.17,7.09,97.9,0.337,23716,1,0.0
2024-10-07,W73,12,19.81,8.97,83.28,0.332,17368,1,0.0
2024-10-07,W74,22,16.39,5.97,32.36,0.56,28403,1,0.0
2024-10-07,W75,8,16.61,7.91,65.69,0.742,31958,1,0.0
2024-10-07,W76,37,13.98,5.18,99.69,0.317,24907,1,0.0
2024-10-07,W77,19,7.36,4.32,29.02,0.673,30328,1,0.0
2024-10-07,W78,25,26.96,10.0,110.63,0.387,15876,1,0.0
2024-10-07,W79,33,36.31,10.0,65.64,0.627,22079,1,0.0
2024-10-07,W80,48,9.56,4.28,95.66,0.614,43000,1,0.0
2024-10-07,W81,21,10.34,4.22,86.14,0.627,26230,1,0.0
2024-10-07,W82,44,9.68,3.26,107.28,0.75,44488,1,0.0
2024-10-07,W83,20,15.39,6.75,103.27,0.755,41464,1,0.0
2024-10-07,W84,21,18.34,7.27,138.5,0.927,36107,1,0.0
2024-10-07,W85,22,18.65,9.28,45.19,0.496,24662,1,0.0
2024-10-07,W86,15,17.52,8.15,92.01,0.371,16679,1,0.0
2024-10-07,W87,30,12.95,6.93,47.26,0.321,24435,1,0.0
2024-10-07,W88,40,18.71,7.79,103.05,0.344,26151,1,0.0
2024-10-07,W89,17,14.32,6.42,114.08,0.479,19452,1,0.0
2024-10-07,W90,31,10.65,4.57,122.8,0.417,17849,1,0.0
2024-10-07,W91,15,19.54,7.6,101.06,0.685,24823,1,0.0
2024-10-07,W92,51,28.68,10.0,62.85,0.725,34223,1,0.0
2024-10-07,W93,13,14.04,5.08,64.68,0.559,15851,1,0.0
2024-10-07,W94,16,22.47,8.23,63.4,0.665,19000,1,0.0
2024-10-07,W95,17,18.01,7.49,71.13,0.593,20536,1,0.0
2024-10-07,W96,35,17.76,8.15,78.0,0.47,20726,1,0.0
2024-10-07,W97,32,9.1,5.46,64.51,0.607,31281,1,0.0
2024-10-07,W98,23,18.49,7.66,71.86,0.612,18267,1,1.0
2024-10-07,W99,24,9.71,5.13,57.77,0.631,22543,1,0.0
2024-10-07,W100,44,14.14,6.1,44.88,0.491,26657,1,0.0
2024-10-14,W01,36,18.93,7.5,96.92,0.833,40033,1,0.0
2024-10-14,W02,32,22.33,7.98,57.83,0.555,27644,1,0.0
2024-10-14,W03,19,25.5,10.0,93.42,0.55,34271,1,0.0
2024-10-14,W04,14,10.55,4.0,115.99,0.564,22662,1,0.0
2024-10-14,W05,20,9.88,5.15,99.42,0.494,21396,1,0.0
2024-10-14,W06,26,19.43,8.16,60.56,0.431,33431,1,1.0
2024-10-14,W07,36,18.69,7.64,28.96,0.578,34118,1,0.0
2024-10-14,W08,48,11.38,5.59,90.78,0.321,32912,1,0.0
2024-10-14,W09,44,17.89,8.85,99.13,0.306,29502,1,0.0
2024-10-14,W10,24,11.44,4.79,59.72,0.607,32802,1,0.0
2024-10-14,W11,27,8.14,3.78,77.24,0.673,40023,1,1.0
2024-10-14,W12,9,15.85,5.83,74.13,0.732,21560,1,0.0
2024-10-14,W13,14,17.49,6.53,48.4,0.699,36942,1,1.0
2024-10-14,W14,33,26.69,10.0,56.55,0.829,26877,1,1.0
2024-10-14,W15,18,14.63,7.09,104.99,0.531,34494,1,0.0
2024-10-14,W16,25,16.56,6.63,65.18,0.543,23529,1,0.0
2024-10-14,W17,21,13.96,5.92,100.75,0.544,21331,1,0.0
2024-10-14,W18,50,12.28,6.75,82.86,0.505,40882,1,0.0
2024-10-14,W19,25,17.75,8.22,23.87,0.502,23003,1,0.0
2024-10-14,W20,22,25.74,9.86,54.88,0.777,37681,1,1.0
2024-10-14,W21,13,13.4,4.63,59.28,0.82,27539,1,0.0
2024-10-14,W22,24,14.22,6.25,90.89,0.329,34488,1,0.0
2024-10-14,W23,29,13.21,6.18,97.16,0.587,34115,1,0.0
2024-10-14,W24,15,27.45,9.62,64.68,0.737,29948,1,0.0
2024-10-14,W25,12,11.44,4.63,33.04,0.77,20152,1,0.0
2024-10-14,W26,48,25.71,9.74,63.44,0.571,42728,1,0.0
2024-10-14,W27,27,18.15,7.2,68.7,0.743,35597,1,0.0
2024-10-14,W28,8,17.31,6.95,86.42,0.764,21681,1,1.0
2024-10-14,W29,22,20.04,8.44,89.7,0.743,32388,1,0.0
2024-10-14,W30,34,14.79,5.96,58.97,0.722,32225,1,0.0
2024-10-14,W31,24,16.27,6.34,70.96,0.746,24215,1,0.0
2024-10-14,W32,7,26.11,10.0,62.03,0.914,32799,1,1.0
2024-10-14,W33,29,44.24,10.0,50.24,0.492,16306,1,0.0
2024-10-14,W34,35,23.37,9.34,68.2,0.374,22526,1,0.0
2024-10-14,W35,37,21.8,8.81,98.07,0.452,28545,1,0.0
2024-10-14,W36,33,27.84,10.0,52.96,0.616,32879,1,1.0
2024-10-14,W37,33,24.25,9.27,69.34,0.413,32675,1,0.0
2024-10-14,W38,21,9.96,4.58,97.63,0.574,32082,1,0.0
2024-10-14,W39,14,10.45,3.93,84.77,0.709,20855,1,0.0
2024-10-14,W40,45,17.23,8.43,79.88,0.502,33091,1,0.0
2024-10-14,W41,34,11.3,4.57,76.3,0.643,34894,1,0.0
2024-10-14,W42,15,44.58,10.0,33.63,0.512,17327,1,0.0
2024-10-14,W43,40,20.11,8.2,62.77,0.341,26774,1,0.0
2024-10-14,W44,21,29.62,10.0,206.07,0.613,26589,1,1.0
2024-10-14,W45,51,19.84,8.52,48.52,0.307,29243,1,0.0
2024-10-14,W46,26,26.83,10.0,29.75,0.634,23284,1,0.0
2024-10-14,W47,11,9.4,3.67,239.43,0.893,22600,1,0.0
2024-10-14,W48,35,15.24,5.08,55.44,0.924,38034,1,0.0
2024-10-14,W49,41,33.0,10.0,59.54,0.661,37797,1,0.0
2024-10-14,W50,27,8.82,4.61,21.85,0.409,28168,1,0.0
2024-10-14,W51,21,12.11,4.41,96.05,0.697,34492,1,0.0
2024-10-14,W52,39,15.84,5.73,53.81,0.627,24874,1,0.0
2024-10-14,W53,41,28.44,10.0,104.23,0.683,27183,1,0.0
2024-10-14,W54,59,25.39,10.0,59.79,0.468,30586,1,0.0
2024-10-14,W55,18,14.3,6.65,46.19,0.372,17961,1,0.0
2024-10-14,W56,37,21.92,9.35,85.17,0.401,32340,1,1.0
2024-10-14,W57,23,20.75,7.8,19.96,0.465,18987,1,0.0
2024-10-14,W58,16,15.21,8.02,33.16,0.556,19735,1,0.0
2024-10-14,W59,44,24.46,10.0,93.39,0.413,34830,1,1.0
2024-10-14,W60,29,13.97,5.08,90.07,0.701,23754,1,0.0
2024-10-14,W61,10,29.33,10.0,43.11,0.522,22022,1,1.0
2024-10-14,W62,30,28.08,10.0,65.54,0.8,36329,1,0.0
2024-10-14,W63,12,24.59,8.74,75.39,0.934,43665,1,1.0
2024-10-14,W64,15,10.37,3.08,57.77,0.925,20878,1,0.0
2024-10-14,W65,19,13.24,4.0,80.05,0.943,44920,1,1.0
2024-10-14,W66,31,8.05,1.82,56.1,0.898,23367,1,0.0
2024-10-14,W67,27,30.86,10.0,71.67,0.738,21860,1,0.0
2024-10-14,W68,55,26.72,10.0,76.33,0.634,44352,1,1.0
2024-10-14,W69,19,19.85,6.97,64.01,0.689,23411,1,1.0
2024-10-14,W70,28,24.01,9.55,98.9,0.648,30024,1,1.0
2024-10-14,W71,27,15.27,6.84,75.39,0.664,20801,1,0.0
2024-10-14,W72,30,21.75,8.51,27.27,0.337,23716,1,0.0
2024-10-14,W73,24,18.51,8.62,145.69,0.332,17368,1,0.0
2024-10-14,W74,31,11.8,5.86,77.24,0.56,28403,1,0.0
2024-10-14,W75,20,21.23,7.86,78.97,0.742,31958,1,0.0
2024-10-14,W76,30,22.01,9.75,101.64,0.317,24907,1,1.0
2024-10-14,W77,25,10.34,3.67,105.56,0.673,30328,1,0.0
2024-10-14,W78,23,30.65,10.0,51.17,0.387,15876,1,1.0
2024-10-14,W79,26,29.13,10.0,48.07,0.627,22079,1,0.0
2024-10-14,W80,34,21.51,7.6,47.85,0.614,43000,1,0.0
2024-10-14,W81,23,18.82,7.75,79.09,0.627,26230,1,0.0
2024-10-14,W82,23,24.79,10.0,90.7,0.75,44488,1,1.0
2024-10-14,W83,29,20.45,6.8,50.43,0.755,41464,1,1.0
2024-10-14,W84,20,30.83,10.0,74.36,0.927,36107,1,1.0
2024-10-14,W85,25,17.26,7.0,129.06,0.496,24662,1,0.0
2024-10-14,W86,19,19.44,8.8,109.02,0.371,16679,1,0.0
2024-10-14,W87,37,14.18,6.04,48.79,0.321,24435,1,0.0
2024-10-14,W88,44,27.46,10.0,76.87,0.344,26151,1,0.0
2024-10-14,W89,12,31.69,10.0,74.8,0.479,19452,1,0.0
2024-10-14,W90,14,24.6,10.0,20.22,0.417,17849,1,1.0
2024-10-14,W91,21,27.4,9.19,77.37,0.685,24823,1,1.0
2024-10-14,W92,42,26.08,10.0,59.16,0.725,34223,1,0.0
2024-10-14,W93,11,14.42,5.8,116.03,0.559,15851,1,0.0
2024-10-14,W94,14,21.23,8.94,60.41,0.665,19000,1,0.0
2024-10-14,W95,15,16.99,6.73,92.07,0.593,20536,1,0.0
2024-10-14,W96,25,16.39,7.83,41.34,0.47,20726,1,0.0
2024-10-14,W97,18,14.86,6.08,34.63,0.607,31281,1,0.0
2024-10-14,W98,28,15.5,6.49,115.08,0.612,18267,1,0.0
2024-10-14,W99,10,17.83,8.85,154.88,0.631,22543,1,0.0
2024-10-14,W100,15,15.11,6.97,72.0,0.491,26657,1,0.0
2024-10-21,W01,37,27.92,10.0,44.67,0.833,40033,1,0.0
2024-10-21,W02,29,14.05,5.73,100.72,0.555,27644,1,0.0
2024-10-21,W03,35,24.75,10.0,43.22,0.55,34271,1,0.0
2024-10-21,W04,22,21.74,9.22,107.07,0.564,22662,1,1.0
2024-10-21,W05,16,21.27,8.66,44.85,0.494,21396,1,0.0
2024-10-21,W06,55,13.85,6.92,73.11,0.431,33431,1,0.0
2024-10-21,W07,39,8.56,4.52,98.51,0.578,34118,1,0.0
2024-10-21,W08,31,27.28,10.0,106.53,0.321,32912,1,0.0
2024-10-21,W09,33,40.77,10.0,39.68,0.306,29502,1,0.0
2024-10-21,W10,30,12.72,6.31,87.38,0.607,32802,1,0.0
2024-10-21,W11,34,15.4,6.35,25.31,0.673,40023,1,1.0
2024-10-21,W12,13,14.15,6.0,94.89,0.732,21560,1,0.0
2024-10-21,W13,33,14.02,3.55,74.89,0.699,36942,1,0.0
2024-10-21,W14,33,17.36,6.11,57.57,0.829,26877,1,0.0
2024-10-21,W15,27,20.74,9.0,66.33,0.531,34494,1,1.0
2024-10-21,W16,30,19.77,8.48,242.25,0.543,23529,1,0.0
2024-10-21,W17,21,21.54,9.96,60.65,0.544,21331,1,1.0
2024-10-21,W18,32,22.86,9.85,58.12,0.505,40882,1,1.0
2024-10-21,W19,34,10.28,5.67,62.59,0.502,23003,1,0.0
2024-10-21,W20,48,14.61,4.69,100.85,0.777,37681,1,0.0
2024-10-21,W21,13,18.95,7.59,94.35,0.82,27539,1,0.0
2024-10-21,W22,50,19.81,7.66,46.02,0.329,34488,1,1.0
2024-10-21,W23,30,29.32,10.0,76.59,0.587,34115,1,0.0
2024-10-21,W24,27,19.79,9.0,93.46,0.737,29948,1,1.0
2024-10-21,W25,14,12.07,4.33,57.76,0.77,20152,1,0.0
2024-10-21,W26,61,21.78,8.99,92.83,0.571,42728,1,0.0
2024-10-21,W27,32,14.17,5.26,108.22,0.743,35597,1,0.0
2024-10-21,W28,19,16.52,6.18,52.25,0.764,21681,1,1.0
2024-10-21,W29,27,27.58,9.31,63.8,0.743,32388,1,1.0
2024-10-21,W30,27,18.43,7.73,80.93,0.722,32225,1,0.0
2024-10-21,W31,13,21.72,8.15,23.29,0.746,24215,1,0.0
2024-10-21,W32,26,13.17,5.14,67.01,0.914,32799,1,0.0
2024-10-21,W33,28,18.5,8.68,66.62,0.492,16306,1,0.0
2024-10-21,W34,32,20.49,8.75,80.5,0.374,22526,1,0.0
2024-10-21,W35,26,42.58,10.0,97.19,0.452,28545,1,0.0
2024-10-21,W36,73,12.3,5.69,27.5,0.616,32879,1,0.0
2024-10-21,W37,35,20.15,9.1,96.76,0.413,32675,1,1.0
2024-10-21,W38,18,27.33,10.0,30.51,0.574,32082,1,0.0
2024-10-21,W39,6,17.64,7.04,99.1,0.709,20855,1,0.0
2024-10-21,W40,37,21.66,9.87,67.33,0.502,33091,1,1.0
2024-10-21,W41,28,15.77,6.74,49.78,0.643,34894,1,1.0
2024-10-21,W42,28,19.75,8.32,67.53,0.512,17327,1,0.0
2024-10-21,W43,42,23.91,10.0,26.35,0.341,26774,1,0.0
2024-10-21,W44,42,41.17,10.0,63.67,0.613,26589,1,0.0
2024-10-21,W45,44,16.39,7.86,64.39,0.307,29243,1,0.0
2024-10-21,W46,23,17.35,7.32,33.03,0.634,23284,1,0.0
2024-10-21,W47,12,32.89,10.0,52.91,0.893,22600,1,1.0
2024-10-21,W48,23,16.32,6.45,49.82,0.924,38034,1,0.0
2024-10-21,W49,49,24.86,10.0,70.1,0.661,37797,1,0.0
2024-10-21,W50,21,9.04,4.57,99.51,0.409,28168,1,0.0
2024-10-21,W51,22,19.11,7.01,70.78,0.697,34492,1,1.0
2024-10-21,W52,15,19.84,8.66,35.44,0.627,24874,1,0.0
2024-10-21,W53,34,41.41,10.0,29.23,0.683,27183,1,0.0
2024-10-21,W54,49,28.43,10.0,105.27,0.468,30586,1,0.0
2024-10-21,W55,17,15.91,7.06,68.82,0.372,17961,1,0.0
2024-10-21,W56,54,29.49,10.0,86.59,0.401,32340,1,0.0
2024-10-21,W57,29,11.52,5.34,77.97,0.465,18987,1,0.0
2024-10-21,W58,14,8.29,4.95,49.29,0.556,19735,1,0.0
2024-10-21,W59,67,26.26,10.0,39.69,0.413,34830,1,0.0
2024-10-21,W60,21,22.25,9.56,60.46,0.701,23754,1,1.0
2024-10-21,W61,47,12.69,5.06,45.36,0.522,22022,1,0.0
2024-10-21,W62,28,18.22,7.2,72.18,0.8,36329,1,0.0
2024-10-21,W63,43,30.27,10.0,89.57,0.934,43665,1,1.0
2024-10-21,W64,8,16.26,5.47,97.76,0.925,20878,1,1.0
2024-10-21,W65,32,16.61,5.28,100.66,0.943,44920,1,0.0
2024-10-21,W66,6,12.49,4.9,33.75,0.898,23367,1,1.0
2024-10-21,W67,26,21.17,8.58,35.99,0.738,21860,1,0.0
2024-10-21,W68,64,20.84,8.95,28.82,0.634,44352,1,1.0
2024-10-21,W69,22,13.82,5.37,47.1,0.689,23411,1,0.0
2024-10-21,W70,43,30.64,10.0,98.16,0.648,30024,1,1.0
2024-10-21,W71,18,22.27,10.0,110.09,0.664,20801,1,1.0
2024-10-21,W72,35,8.86,3.36,333.29,0.337,23716,1,0.0
2024-10-21,W73,19,28.93,10.0,40.06,0.332,17368,1,1.0
2024-10-21,W74,28,21.43,8.47,60.0,0.56,28403,1,1.0
2024-10-21,W75,36,23.21,9.42,97.29,0.742,31958,1,0.0
2024-10-21,W76,45,22.66,9.3,51.93,0.317,24907,1,0.0
2024-10-21,W77,23,19.24,7.76,105.26,0.673,30328,1,1.0
2024-10-21,W78,36,17.39,7.52,59.91,0.387,15876,1,0.0
2024-10-21,W79,29,23.33,8.93,128.3,0.627,22079,1,0.0
2024-10-21,W80,40,11.43,5.59,34.52,0.614,43000,1,0.0
2024-10-21,W81,32,15.57,7.07,57.01,0.627,26230,1,1.0
2024-10-21,W82,47,23.69,8.6,83.91,0.75,44488,1,1.0
2024-10-21,W83,40,11.8,4.41,218.27,0.755,41464,1,0.0
2024-10-21,W84,43,19.14,7.09,99.01,0.927,36107,1,1.0
2024-10-21,W85,22,38.2,10.0,54.59,0.496,24662,1,1.0
2024-10-21,W86,23,22.76,9.15,29.61,0.371,16679,1,1.0
2024-10-21,W87,32,13.79,5.67,44.19,0.321,24435,1,0.0
2024-10-21,W88,47,21.28,9.66,33.33,0.344,26151,1,0.0
2024-10-21,W89,23,22.02,9.37,30.42,0.479,19452,1,0.0
2024-10-21,W90,39,9.01,4.33,31.39,0.417,17849,1,0.0
2024-10-21,W91,24,18.13,8.44,98.51,0.685,24823,1,1.0
2024-10-21,W92,37,26.91,10.0,58.68,0.725,34223,1,0.0
2024-10-21,W93,17,21.98,10.0,86.39,0.559,15851,1,1.0
2024-10-21,W94,21,18.74,8.11,90.34,0.665,19000,1,0.0
2024-10-21,W95,15,19.62,7.46,112.68,0.593,20536,1,1.0
2024-10-21,W96,26,11.45,5.25,37.54,0.47,20726,1,0.0
2024-10-21,W97,29,10.66,3.6,30.28,0.607,31281,1,0.0
2024-10-21,W98,23,23.37,9.15,86.41,0.612,18267,1,1.0
2024-10-21,W99,25,40.57,10.0,92.94,0.631,22543,1,1.0
2024-10-21,W100,22,21.88,8.68,88.97,0.491,26657,1,0.0
2024-10-28,W01,39,14.88,6.35,56.26,0.833,40033,1,0.0
2024-10-28,W02,27,18.94,8.34,50.0,0.555,27644,1,1.0
2024-10-28,W03,36,15.99,7.26,71.41,0.55,34271,1,0.0
2024-10-28,W04,36,21.32,7.81,48.59,0.564,22662,1,1.0
2024-10-28,W05,24,12.26,4.89,77.23,0.494,21396,1,0.0
2024-10-28,W06,39,15.87,7.24,99.27,0.431,33431,1,1.0
2024-10-28,W07,25,17.37,7.72,82.97,0.578,34118,1,1.0
2024-10-28,W08,51,29.76,10.0,54.45,0.321,32912,1,0.0
2024-10-28,W09,53,23.21,10.0,64.26,0.306,29502,1,0.0
2024-10-28,W10,32,17.79,8.02,97.06,0.607,32802,1,1.0
2024-10-28,W11,42,7.31,3.66,31.87,0.673,40023,1,1.0
2024-10-28,W12,13,17.87,7.55,24.47,0.732,21560,1,1.0
2024-10-28,W13,21,14.07,6.46,37.37,0.699,36942,1,1.0
2024-10-28,W14,19,17.4,6.6,46.76,0.829,26877,1,0.0
2024-10-28,W15,36,15.81,6.48,48.63,0.531,34494,1,0.0
2024-10-28,W16,23,34.47,10.0,86.56,0.543,23529,1,1.0
2024-10-28,W17,38,13.39,6.67,72.33,0.544,21331,1,0.0
2024-10-28,W18,62,18.28,6.91,99.57,0.505,40882,1,0.0
2024-10-28,W19,23,21.29,9.4,98.96,0.502,23003,1,1.0
2024-10-28,W20,19,25.26,9.53,46.63,0.777,37681,1,1.0
2024-10-28,W21,24,28.14,10.0,31.91,0.82,27539,1,0.0
2024-10-28,W22,57,11.7,6.21,95.49,0.329,34488,1,0.0
2024-10-28,W23,36,25.01,9.48,76.87,0.587,34115,1,0.0
2024-10-28,W24,38,28.85,10.0,69.53,0.737,29948,1,0.0
2024-10-28,W25,15,15.52,5.66,75.11,0.77,20152,1,0.0
2024-10-28,W26,59,29.44,10.0,39.02,0.571,42728,1,0.0
2024-10-28,W27,30,20.83,7.89,85.37,0.743,35597,1,1.0
2024-10-28,W28,20,10.4,4.32,85.16,0.764,21681,1,0.0
2024-10-28,W29,38,19.92,7.58,19.13,0.743,32388,1,0.0
2024-10-28,W30,38,25.02,9.59,64.01,0.722,32225,1,0.0
2024-10-28,W31,17,10.66,5.19,87.13,0.746,24215,1,0.0
2024-10-28,W32,14,13.42,5.25,68.02,0.914,32799,1,1.0
2024-10-28,W33,24,23.11,9.64,41.3,0.492,16306,1,0.0
2024-10-28,W34,40,23.39,9.83,34.98,0.374,22526,1,1.0
2024-10-28,W35,43,39.16,10.0,32.11,0.452,28545,1,1.0
2024-10-28,W36,34,7.87,3.83,89.92,0.616,32879,1,0.0
2024-10-28,W37,54,27.45,10.0,66.39,0.413,32675,1,0.0
2024-10-28,W38,31,11.49,4.87,68.31,0.574,32082,1,0.0
2024-10-28,W39,14,19.93,7.94,56.13,0.709,20855,1,0.0
2024-10-28,W40,53,20.54,7.83,41.64,0.502,33091,1,0.0
2024-10-28,W41,33,11.67,4.24,42.67,0.643,34894,1,1.0
2024-10-28,W42,25,30.66,10.0,72.24,0.512,17327,1,0.0
2024-10-28,W43,40,15.0,7.2,49.92,0.341,26774,1,0.0
2024-10-28,W44,30,21.38,8.83,279.53,0.613,26589,1,0.0
2024-10-28,W45,41,21.51,8.24,72.9,0.307,29243,1,0.0
2024-10-28,W46,26,17.41,7.4,83.52,0.634,23284,1,0.0
2024-10-28,W47,22,13.35,5.82,102.86,0.893,22600,1,0.0
2024-10-28,W48,14,17.03,6.66,90.54,0.924,38034,1,1.0
2024-10-28,W49,47,31.42,10.0,67.57,0.661,37797,1,0.0
2024-10-28,W50,22,20.06,9.03,84.72,0.409,28168,1,1.0
2024-10-28,W51,32,14.74,5.77,44.64,0.697,34492,1,0.0
2024-10-28,W52,33,14.43,6.37,57.59,0.627,24874,1,0.0
2024-10-28,W53,36,17.91,6.77,37.56,0.683,27183,1,0.0
2024-10-28,W54,56,41.16,10.0,87.13,0.468,30586,1,0.0
2024-10-28,W55,16,20.74,9.1,64.48,0.372,17961,1,0.0
2024-10-28,W56,45,28.65,10.0,28.4,0.401,32340,1,1.0
2024-10-28,W57,21,26.81,10.0,58.52,0.465,18987,1,0.0
2024-10-28,W58,13,12.6,4.78,49.28,0.556,19735,1,1.0
