week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index
2024-09-30,W73,9,1,3,3,2,0.746,17368,0.332
2024-09-30,W74,32,15,6,3,8,0.932,28403,0.56
2024-09-30,W75,39,17,7,5,10,0.891,31958,0.742
2024-09-30,W76,24,8,6,3,7,0.786,24907,0.317
2024-09-30,W77,25,6,5,9,5,0.793,30328,0.673
2024-09-30,W78,20,7,3,9,1,0.909,15876,0.387
2024-09-30,W79,29,2,11,9,7,0.834,22079,0.627
2024-09-30,W80,32,9,7,8,8,0.875,43000,0.614
2024-09-30,W81,30,5,6,7,12,0.864,26230,0.627
2024-09-30,W82,27,10,5,5,7,0.891,44488,0.75
2024-09-30,W83,14,1,3,5,5,0.843,41464,0.755
2024-09-30,W84,29,4,8,9,8,0.98,36107,0.927
2024-09-30,W85,28,14,4,7,3,0.875,24662,0.496
2024-09-30,W86,18,7,4,3,4,0.755,16679,0.371
2024-09-30,W87,41,11,8,15,7,0.734,24435,0.321
2024-09-30,W88,31,7,13,4,7,0.779,26151,0.344
2024-09-30,W89,18,5,4,5,4,0.751,19452,0.479
2024-09-30,W90,17,8,4,2,3,0.785,17849,0.417
2024-09-30,W91,22,5,10,3,4,0.98,24823,0.685
2024-09-30,W92,33,8,13,8,4,0.938,34223,0.725
2024-09-30,W93,27,13,3,8,3,0.861,15851,0.559
2024-09-30,W94,25,5,7,9,4,0.883,19000,0.665
2024-09-30,W95,15,2,4,5,4,0.886,20536,0.593
2024-09-30,W96,15,3,7,3,2,0.769,20726,0.47
2024-09-30,W97,30,12,5,5,8,0.716,31281,0.607
2024-09-30,W98,24,8,5,3,8,0.841,18267,0.612
2024-09-30,W99,12,2,3,4,3,0.88,22543,0.631
2024-09-30,W100,42,19,9,8,6,0.813,26657,0.491
2024-10-07,W01,47,14,5,16,12,0.876,40033,0.833
2024-10-07,W02,26,6,8,6,6,0.884,27644,0.555
2024-10-07,W03,33,9,9,4,11,0.909,34271,0.55
2024-10-07,W04,10,4,1,3,2,0.954,22662,0.564
2024-10-07,W05,16,4,4,3,5,0.708,21396,0.494
2024-10-07,W06,34,10,11,7,6,0.833,33431,0.431
2024-10-07,W07,20,3,6,8,3,0.866,34118,0.578
2024-10-07,W08,49,17,12,11,9,0.809,32912,0.321
2024-10-07,W09,44,17,9,10,8,0.823,29502,0.306
2024-10-07,W10,27,5,8,6,8,0.887,32802,0.607
2024-10-07,W11,18,4,5,8,1,0.88,40023,0.673
2024-10-07,W12,12,2,4,5,1,0.899,21560,0.732
2024-10-07,W13,28,10,6,8,4,0.855,36942,0.699
2024-10-07,W14,12,8,2,1,1,0.91,26877,0.829
2024-10-07,W15,25,9,7,5,4,0.752,34494,0.531
2024-10-07,W16,32,9,8,9,6,0.818,23529,0.543
2024-10-07,W17,27,12,5,7,3,0.872,21331,0.544
2024-10-07,W18,40,11,12,5,12,0.865,40882,0.505
2024-10-07,W19,34,8,8,9,9,0.791,23003,0.502
2024-10-07,W20,26,11,3,5,7,0.955,37681,0.777
2024-10-07,W21,19,3,6,7,3,0.843,27539,0.82
2024-10-07,W22,34,9,11,9,5,0.771,34488,0.329
2024-10-07,W23,38,5,15,12,6,0.874,34115,0.587
2024-10-07,W24,24,7,4,8,5,0.943,29948,0.737
2024-10-07,W25,13,5,3,1,4,0.896,20152,0.77
2024-10-07,W26,58,24,7,14,13,0.831,42728,0.571
2024-10-07,W27,29,8,6,6,9,0.817,35597,0.743
2024-10-07,W28,6,1,1,1,3,0.841,21681,0.764
2024-10-07,W29,43,11,6,12,14,0.892,32388,0.743
2024-10-07,W30,25,10,6,6,3,0.918,32225,0.722
2024-10-07,W31,8,2,3,1,2,0.849,24215,0.746
2024-10-07,W32,13,2,5,2,4,0.898,32799,0.914
2024-10-07,W33,17,5,3,5,4,0.955,16306,0.492
2024-10-07,W34,34,13,8,5,8,0.803,22526,0.374
2024-10-07,W35,35,11,8,6,10,0.797,28545,0.452
2024-10-07,W36,27,11,6,4,6,0.851,32879,0.616
2024-10-07,W37,46,12,11,15,8,0.856,32675,0.413
2024-10-07,W38,33,14,11,5,3,0.909,32082,0.574
2024-10-07,W39,24,6,8,4,6,0.744,20855,0.709
2024-10-07,W40,34,13,10,6,5,0.827,33091,0.502
2024-10-07,W41,58,11,17,16,14,0.825,34894,0.643
2024-10-07,W42,18,6,5,3,4,0.789,17327,0.512
2024-10-07,W43,39,10,13,6,10,0.748,26774,0.341
2024-10-07,W44,51,16,16,12,7,0.859,26589,0.613
2024-10-07,W45,26,4,5,9,8,0.739,29243,0.307
2024-10-07,W46,28,6,11,6,5,0.88,23284,0.634
2024-10-07,W47,12,1,3,6,2,0.918,22600,0.893
2024-10-07,W48,23,7,5,5,6,0.894,38034,0.924
2024-10-07,W49,32,10,2,10,10,0.896,37797,0.661
2024-10-07,W50,26,12,5,5,4,0.902,28168,0.409
2024-10-07,W51,23,8,6,6,3,0.872,34492,0.697
2024-10-07,W52,26,9,6,4,7,0.856,24874,0.627
2024-10-07,W53,26,9,6,6,5,0.876,27183,0.683
2024-10-07,W54,46,12,11,13,10,0.797,30586,0.468
2024-10-07,W55,33,7,12,8,6,0.805,17961,0.372
2024-10-07,W56,30,14,10,4,2,0.842,32340,0.401
2024-10-07,W57,22,7,6,2,7,0.867,18987,0.465
2024-10-07,W58,14,3,5,1,5,0.787,19735,0.556
2024-10-07,W59,29,12,2,6,9,0.729,34830,0.413
2024-10-07,W60,12,2,7,1,2,0.879,23754,0.701
2024-10-07,W61,32,10,11,5,6,0.737,22022,0.522
2024-10-07,W62,16,7,3,4,2,0.837,36329,0.8
2024-10-07,W63,40,9,12,10,9,0.962,43665,0.934
2024-10-07,W64,16,4,5,4,3,0.856,20878,0.925
2024-10-07,W65,29,7,7,9,6,0.882,44920,0.943
2024-10-07,W66,13,3,3,3,4,0.902,23367,0.898
2024-10-07,W67,9,4,2,0,3,0.939,21860,0.738
2024-10-07,W68,35,6,13,9,7,0.899,44352,0.634
2024-10-07,W69,11,1,3,2,5,0.904,23411,0.689
2024-10-07,W70,25,8,6,7,4,0.729,30024,0.648
2024-10-07,W71,37,16,7,5,9,0.831,20801,0.664
2024-10-07,W72,43,16,10,11,6,0.789,23716,0.337
2024-10-07,W73,12,4,3,3,2,0.761,17368,0.332
2024-10-07,W74,22,6,5,7,4,0.791,28403,0.56
2024-10-07,W75,8,4,2,0,2,0.872,31958,0.742
2024-10-07,W76,37,7,10,10,10,0.857,24907,0.317
2024-10-07,W77,19,8,4,4,3,0.98,30328,0.673
2024-10-07,W78,25,7,5,6,7,0.77,15876,0.387
2024-10-07,W79,33,10,6,6,11,0.893,22079,0.627
2024-10-07,W80,48,12,9,14,13,0.889,43000,0.614
2024-10-07,W81,21,8,4,6,3,0.865,26230,0.627
2024-10-07,W82,44,11,11,7,15,0.978,44488,0.75
2024-10-07,W83,20,8,4,4,4,0.975,41464,0.755
2024-10-07,W84,21,9,8,2,2,0.971,36107,0.927
2024-10-07,W85,22,5,3,5,9,0.779,24662,0.496
2024-10-07,W86,15,2,5,6,2,0.773,16679,0.371
2024-10-07,W87,30,8,9,8,5,0.733,24435,0.321
2024-10-07,W88,40,14,9,8,9,0.789,26151,0.344
2024-10-07,W89,17,4,7,3,3,0.811,19452,0.479
2024-10-07,W90,31,7,4,10,10,0.76,17849,0.417
2024-10-07,W91,15,5,2,3,5,0.796,24823,0.685
2024-10-07,W92,51,12,16,14,9,0.906,34223,0.725
2024-10-07,W93,13,2,4,4,3,0.831,15851,0.559
2024-10-07,W94,16,6,3,5,2,0.864,19000,0.665
2024-10-07,W95,17,10,3,3,1,0.873,20536,0.593
2024-10-07,W96,35,13,6,9,7,0.708,20726,0.47
2024-10-07,W97,32,11,10,7,4,0.876,31281,0.607
2024-10-07,W98,23,8,6,5,4,0.904,18267,0.612
2024-10-07,W99,24,6,3,11,4,0.831,22543,0.631
2024-10-07,W100,44,20,9,11,4,0.801,26657,0.491
2024-10-14,W01,36,16,8,10,2,0.968,40033,0.833
2024-10-14,W02,32,12,10,4,6,0.904,27644,0.555
2024-10-14,W03,19,7,7,3,2,0.87,34271,0.55
2024-10-14,W04,14,6,2,4,2,0.803,22662,0.564
2024-10-14,W05,20,4,3,7,6,0.798,21396,0.494
2024-10-14,W06,26,4,10,5,7,0.803,33431,0.431
2024-10-14,W07,36,8,14,8,6,0.845,34118,0.578
2024-10-14,W08,48,17,13,12,6,0.797,32912,0.321
2024-10-14,W09,44,15,10,10,9,0.86,29502,0.306
2024-10-14,W10,24,9,2,7,6,0.822,32802,0.607
2024-10-14,W11,27,10,8,5,4,0.879,40023,0.673
2024-10-14,W12,9,2,3,1,3,0.843,21560,0.732
2024-10-14,W13,14,5,1,8,0,0.859,36942,0.699
2024-10-14,W14,33,5,8,13,7,0.85,26877,0.829
2024-10-14,W15,18,5,5,2,6,0.741,34494,0.531
2024-10-14,W16,25,9,5,9,2,0.888,23529,0.543
2024-10-14,W17,21,6,3,8,4,0.732,21331,0.544
2024-10-14,W18,50,13,15,11,11,0.828,40882,0.505
2024-10-14,W19,25,10,6,4,5,0.879,23003,0.502
2024-10-14,W20,22,5,7,6,4,0.853,37681,0.777
2024-10-14,W21,13,1,5,2,5,0.967,27539,0.82
2024-10-14,W22,24,5,6,9,4,0.771,34488,0.329
2024-10-14,W23,29,7,11,6,5,0.799,34115,0.587
2024-10-14,W24,15,4,6,4,1,0.967,29948,0.737
2024-10-14,W25,12,4,2,4,2,0.942,20152,0.77
2024-10-14,W26,48,16,13,7,12,0.821,42728,0.571
2024-10-14,W27,27,10,2,11,4,0.85,35597,0.743
2024-10-14,W28,8,1,5,2,0,0.863,21681,0.764
2024-10-14,W29,22,5,7,4,6,0.788,32388,0.743
2024-10-14,W30,34,9,11,6,8,0.839,32225,0.722
2024-10-14,W31,24,4,4,7,9,0.87,24215,0.746
2024-10-14,W32,7,4,1,1,1,0.98,32799,0.914
2024-10-14,W33,29,8,7,11,3,0.827,16306,0.492
2024-10-14,W34,35,15,7,9,4,0.807,22526,0.374
2024-10-14,W35,37,12,9,7,9,0.862,28545,0.452
2024-10-14,W36,33,11,11,5,6,0.93,32879,0.616
2024-10-14,W37,33,10,10,7,6,0.831,32675,0.413
2024-10-14,W38,21,4,5,7,5,0.871,32082,0.574
2024-10-14,W39,14,5,5,2,2,0.925,20855,0.709
2024-10-14,W40,45,10,9,15,11,0.847,33091,0.502
2024-10-14,W41,34,8,12,8,6,0.808,34894,0.643
2024-10-14,W42,15,7,4,2,2,0.894,17327,0.512
2024-10-14,W43,40,15,7,10,8,0.811,26774,0.341
2024-10-14,W44,21,7,7,4,3,0.828,26589,0.613
2024-10-14,W45,51,17,11,12,11,0.75,29243,0.307
2024-10-14,W46,26,5,4,8,9,0.877,23284,0.634
2024-10-14,W47,11,3,1,2,5,0.98,22600,0.893
2024-10-14,W48,35,16,5,10,4,0.89,38034,0.924
2024-10-14,W49,41,12,12,7,10,0.798,37797,0.661
2024-10-14,W50,27,10,5,6,6,0.924,28168,0.409
2024-10-14,W51,21,7,6,6,2,0.835,34492,0.697
2024-10-14,W52,39,11,6,12,10,0.856,24874,0.627
2024-10-14,W53,41,11,15,10,5,0.763,27183,0.683
2024-10-14,W54,59,19,14,16,10,0.831,30586,0.468
2024-10-14,W55,18,1,8,6,3,0.79,17961,0.372
2024-10-14,W56,37,12,5,8,12,0.831,32340,0.401
2024-10-14,W57,23,8,8,1,6,0.841,18987,0.465
2024-10-14,W58,16,5,7,4,0,0.87,19735,0.556
2024-10-14,W59,44,14,11,7,12,0.862,34830,0.413
2024-10-14,W60,29,9,7,4,9,0.843,23754,0.701
2024-10-14,W61,10,3,1,4,2,0.901,22022,0.522
2024-10-14,W62,30,10,5,10,5,0.932,36329,0.8
2024-10-14,W63,12,3,2,6,1,0.925,43665,0.934
2024-10-14,W64,15,2,8,3,2,0.955,20878,0.925
2024-10-14,W65,19,7,5,4,3,0.957,44920,0.943
2024-10-14,W66,31,10,10,3,8,0.879,23367,0.898
2024-10-14,W67,27,6,11,4,6,0.859,21860,0.738
2024-10-14,W68,55,20,12,12,11,0.969,44352,0.634
2024-10-14,W69,19,4,5,3,7,0.834,23411,0.689
2024-10-14,W70,28,9,7,5,7,0.941,30024,0.648
2024-10-14,W71,27,13,5,4,5,0.912,20801,0.664
2024-10-14,W72,30,7,5,11,7,0.742,23716,0.337
2024-10-14,W73,24,5,5,9,5,0.699,17368,0.332
2024-10-14,W74,31,10,7,8,6,0.776,28403,0.56
2024-10-14,W75,20,4,6,6,4,0.901,31958,0.742
2024-10-14,W76,30,11,6,5,8,0.775,24907,0.317
2024-10-14,W77,25,9,9,4,3,0.879,30328,0.673
2024-10-14,W78,23,6,6,4,7,0.74,15876,0.387
2024-10-14,W79,26,8,6,6,6,0.852,22079,0.627
2024-10-14,W80,34,9,11,9,5,0.855,43000,0.614
2024-10-14,W81,23,6,7,6,4,0.836,26230,0.627
2024-10-14,W82,23,4,7,11,1,0.876,44488,0.75
2024-10-14,W83,29,6,4,11,8,0.948,41464,0.755
2024-10-14,W84,20,6,4,9,1,0.946,36107,0.927
2024-10-14,W85,25,7,4,7,7,0.775,24662,0.496
2024-10-14,W86,19,8,5,4,2,0.755,16679,0.371
2024-10-14,W87,37,10,9,9,9,0.904,24435,0.321
2024-10-14,W88,44,15,10,6,13,0.742,26151,0.344
2024-10-14,W89,12,3,2,5,2,0.863,19452,0.479
2024-10-14,W90,14,5,3,5,1,0.816,17849,0.417
2024-10-14,W91,21,1,5,9,6,0.823,24823,0.685
2024-10-14,W92,42,7,11,13,11,0.958,34223,0.725
2024-10-14,W93,11,3,3,3,2,0.879,15851,0.559
2024-10-14,W94,14,3,2,4,5,0.888,19000,0.665
2024-10-14,W95,15,5,3,4,3,0.913,20536,0.593
2024-10-14,W96,25,5,6,10,4,0.833,20726,0.47
2024-10-14,W97,18,4,3,4,7,0.913,31281,0.607
2024-10-14,W98,28,11,4,9,4,0.841,18267,0.612
2024-10-14,W99,10,7,1,0,2,0.758,22543,0.631
2024-10-14,W100,15,7,3,5,0,0.812,26657,0.491
2024-10-21,W01,37,8,8,13,8,0.92,40033,0.833
2024-10-21,W02,29,9,7,8,5,0.845,27644,0.555
2024-10-21,W03,35,10,15,6,4,0.777,34271,0.55
2024-10-21,W04,22,5,5,10,2,0.789,22662,0.564
2024-10-21,W05,16,4,3,7,2,0.844,21396,0.494
2024-10-21,W06,55,21,12,14,8,0.857,33431,0.431
2024-10-21,W07,39,10,9,10,10,0.841,34118,0.578
2024-10-21,W08,31,12,5,7,7,0.694,32912,0.321
2024-10-21,W09,33,10,12,5,6,0.795,29502,0.306
2024-10-21,W10,30,9,9,6,6,0.891,32802,0.607
2024-10-21,W11,34,8,6,8,12,0.921,40023,0.673
2024-10-21,W12,13,7,2,2,2,0.881,21560,0.732
2024-10-21,W13,33,12,6,10,5,0.855,36942,0.699
2024-10-21,W14,33,13,7,6,7,0.822,26877,0.829
2024-10-21,W15,27,4,6,8,9,0.84,34494,0.531
2024-10-21,W16,30,6,9,8,7,0.802,23529,0.543
2024-10-21,W17,21,5,3,10,3,0.842,21331,0.544
2024-10-21,W18,32,6,7,14,5,0.899,40882,0.505
2024-10-21,W19,34,9,9,10,6,0.771,23003,0.502
2024-10-21,W20,48,14,14,11,9,0.947,37681,0.777
2024-10-21,W21,13,5,3,4,1,0.878,27539,0.82
2024-10-21,W22,50,21,8,12,9,0.879,34488,0.329
2024-10-21,W23,30,10,6,9,5,0.841,34115,0.587
2024-10-21,W24,27,7,10,8,2,0.852,29948,0.737
2024-10-21,W25,14,3,1,5,5,0.913,20152,0.77
2024-10-21,W26,61,19,17,13,12,0.877,42728,0.571
2024-10-21,W27,32,6,9,8,9,0.98,35597,0.743
2024-10-21,W28,19,7,4,3,5,0.875,21681,0.764
2024-10-21,W29,27,10,5,5,7,0.896,32388,0.743
2024-10-21,W30,27,8,7,7,5,0.868,32225,0.722
2024-10-21,W31,13,6,2,4,1,0.919,24215,0.746
2024-10-21,W32,26,8,4,3,11,0.974,32799,0.914
2024-10-21,W33,28,11,5,9,3,0.75,16306,0.492
2024-10-21,W34,32,10,7,8,7,0.78,22526,0.374
2024-10-21,W35,26,8,10,5,3,0.789,28545,0.452
2024-10-21,W36,73,20,22,15,16,0.831,32879,0.616
2024-10-21,W37,35,10,12,6,7,0.791,32675,0.413
2024-10-21,W38,18,4,3,9,2,0.829,32082,0.574
2024-10-21,W39,6,3,0,1,2,0.876,20855,0.709
2024-10-21,W40,37,12,8,9,8,0.77,33091,0.502
2024-10-21,W41,28,5,8,6,9,0.846,34894,0.643
2024-10-21,W42,28,10,8,7,3,0.834,17327,0.512
2024-10-21,W43,42,11,12,9,10,0.737,26774,0.341
2024-10-21,W44,42,18,11,8,5,0.844,26589,0.613
2024-10-21,W45,44,7,11,17,9,0.766,29243,0.307
2024-10-21,W46,23,7,5,6,5,0.762,23284,0.634
2024-10-21,W47,12,4,6,1,1,0.873,22600,0.893
2024-10-21,W48,23,7,7,6,3,0.909,38034,0.924
2024-10-21,W49,49,12,17,11,9,0.91,37797,0.661
2024-10-21,W50,21,7,2,8,4,0.861,28168,0.409
2024-10-21,W51,22,6,2,9,5,0.976,34492,0.697
2024-10-21,W52,15,4,5,5,1,0.896,24874,0.627
2024-10-21,W53,34,7,10,9,8,0.903,27183,0.683
2024-10-21,W54,49,10,13,14,12,0.809,30586,0.468
2024-10-21,W55,17,7,5,2,3,0.785,17961,0.372
2024-10-21,W56,54,17,14,15,8,0.808,32340,0.401
2024-10-21,W57,29,11,5,10,3,0.868,18987,0.465
2024-10-21,W58,14,6,2,4,2,0.84,19735,0.556
2024-10-21,W59,67,21,12,14,20,0.699,34830,0.413
2024-10-21,W60,21,5,8,6,2,0.899,23754,0.701
2024-10-21,W61,47,9,17,15,6,0.77,22022,0.522
2024-10-21,W62,28,5,9,9,5,0.913,36329,0.8
2024-10-21,W63,43,11,14,5,13,0.976,43665,0.934
2024-10-21,W64,8,3,1,0,4,0.98,20878,0.925
2024-10-21,W65,32,11,8,8,5,0.907,44920,0.943
2024-10-21,W66,6,1,2,2,1,0.957,23367,0.898
2024-10-21,W67,26,6,8,9,3,0.836,21860,0.738
2024-10-21,W68,64,19,16,15,14,0.865,44352,0.634
2024-10-21,W69,22,8,10,3,1,0.797,23411,0.689
2024-10-21,W70,43,9,8,14,12,0.834,30024,0.648
2024-10-21,W71,18,4,4,2,8,0.952,20801,0.664
2024-10-21,W72,35,9,8,9,9,0.664,23716,0.337
2024-10-21,W73,19,6,4,2,7,0.851,17368,0.332
2024-10-21,W74,28,10,5,5,8,0.828,28403,0.56
2024-10-21,W75,36,9,9,8,10,0.849,31958,0.742
2024-10-21,W76,45,16,9,14,6,0.674,24907,0.317
2024-10-21,W77,23,9,5,3,6,0.92,30328,0.673
2024-10-21,W78,36,12,7,7,10,0.694,15876,0.387
2024-10-21,W79,29,7,9,11,2,0.776,22079,0.627
2024-10-21,W80,40,7,9,14,10,0.893,43000,0.614
2024-10-21,W81,32,8,5,6,13,0.832,26230,0.627
2024-10-21,W82,47,20,10,9,8,0.918,44488,0.75
2024-10-21,W83,40,10,12,9,9,0.867,41464,0.755
2024-10-21,W84,43,7,18,9,9,0.906,36107,0.927
2024-10-21,W85,22,6,6,7,3,0.833,24662,0.496
2024-10-21,W86,23,7,5,7,4,0.739,16679,0.371
2024-10-21,W87,32,12,9,5,6,0.853,24435,0.321
2024-10-21,W88,47,13,12,9,13,0.705,26151,0.344
2024-10-21,W89,23,12,4,4,3,0.836,19452,0.479
2024-10-21,W90,39,7,11,14,7,0.762,17849,0.417
2024-10-21,W91,24,5,3,8,8,0.812,24823,0.685
2024-10-21,W92,37,11,7,11,8,0.894,34223,0.725
2024-10-21,W93,17,4,4,4,5,0.831,15851,0.559
2024-10-21,W94,21,10,4,3,4,0.926,19000,0.665
2024-10-21,W95,15,5,2,4,4,0.785,20536,0.593
2024-10-21,W96,26,8,5,8,5,0.862,20726,0.47
2024-10-21,W97,29,4,11,11,3,0.777,31281,0.607
2024-10-21,W98,23,9,5,6,3,0.866,18267,0.612
2024-10-21,W99,25,8,7,5,5,0.84,22543,0.631
2024-10-21,W100,22,5,5,8,4,0.802,26657,0.491
2024-10-28,W01,39,14,7,7,11,0.965,40033,0.833
2024-10-28,W02,27,10,4,6,7,0.902,27644,0.555
2024-10-28,W03,36,17,8,5,6,0.769,34271,0.55
2024-10-28,W04,36,9,7,9,11,0.827,22662,0.564
2024-10-28,W05,24,4,9,5,6,0.761,21396,0.494
2024-10-28,W06,39,10,9,13,7,0.793,33431,0.431
2024-10-28,W07,25,7,10,5,3,0.754,34118,0.578
2024-10-28,W08,51,12,17,9,13,0.72,32912,0.321
2024-10-28,W09,53,14,10,16,13,0.732,29502,0.306
2024-10-28,W10,32,8,9,10,5,0.975,32802,0.607
2024-10-28,W11,42,9,9,12,12,0.892,40023,0.673
2024-10-28,W12,13,4,5,3,1,0.908,21560,0.732
2024-10-28,W13,21,7,6,7,1,0.795,36942,0.699
2024-10-28,W14,19,5,4,4,6,0.942,26877,0.829
2024-10-28,W15,36,11,5,12,8,0.814,34494,0.531
2024-10-28,W16,23,8,2,8,5,0.735,23529,0.543
2024-10-28,W17,38,9,15,9,5,0.824,21331,0.544
2024-10-28,W18,62,15,18,21,8,0.769,40882,0.505
2024-10-28,W19,23,6,6,5,6,0.792,23003,0.502
2024-10-28,W20,19,6,7,3,3,0.88,37681,0.777
2024-10-28,W21,24,13,2,5,4,0.903,27539,0.82
2024-10-28,W22,57,21,14,11,11,0.815,34488,0.329
2024-10-28,W23,36,8,10,10,8,0.762,34115,0.587
2024-10-28,W24,38,10,8,12,8,0.857,29948,0.737
2024-10-28,W25,15,3,6,2,4,0.94,20152,0.77
2024-10-28,W26,59,17,20,13,9,0.869,42728,0.571
2024-10-28,W27,30,10,9,5,6,0.871,35597,0.743
2024-10-28,W28,20,9,1,5,5,0.98,21681,0.764
2024-10-28,W29,38,13,7,10,8,0.875,32388,0.743
2024-10-28,W30,38,8,8,14,8,0.923,32225,0.722
2024-10-28,W31,17,6,4,3,4,0.87,24215,0.746
2024-10-28,W32,14,6,4,2,2,0.923,32799,0.914
2024-10-28,W33,24,6,5,10,3,0.818,16306,0.492
2024-10-28,W34,40,14,11,13,2,0.827,22526,0.374
2024-10-28,W35,43,10,14,12,7,0.832,28545,0.452
2024-10-28,W36,34,6,10,9,9,0.907,32879,0.616
2024-10-28,W37,54,19,7,16,12,0.785,32675,0.413
2024-10-28,W38,31,13,5,5,8,0.855,32082,0.574
2024-10-28,W39,14,4,3,4,3,0.873,20855,0.709
2024-10-28,W40,53,18,16,10,9,0.875,33091,0.502
2024-10-28,W41,33,14,4,8,7,0.832,34894,0.643
2024-10-28,W42,25,3,8,7,7,0.787,17327,0.512
2024-10-28,W43,40,13,9,12,6,0.78,26774,0.341
2024-10-28,W44,30,11,10,6,3,0.85,26589,0.613
2024-10-28,W45,41,14,11,9,7,0.899,29243,0.307
2024-10-28,W46,26,8,6,7,5,0.83,23284,0.634
2024-10-28,W47,22,6,6,2,8,0.98,22600,0.893
2024-10-28,W48,14,4,4,5,1,0.927,38034,0.924
2024-10-28,W49,47,17,10,12,8,0.808,37797,0.661
2024-10-28,W50,22,12,5,0,5,0.7,28168,0.409
2024-10-28,W51,32,9,7,4,12,0.85,34492,0.697
2024-10-28,W52,33,9,12,8,4,0.828,24874,0.627
2024-10-28,W53,36,7,7,10,12,0.879,27183,0.683
2024-10-28,W54,56,14,10,14,18,0.855,30586,0.468
2024-10-28,W55,16,6,3,1,6,0.824,17961,0.372
2024-10-28,W56,45,15,13,7,10,0.734,32340,0.401
2024-10-28,W57,21,4,5,5,7,0.833,18987,0.465
2024-10-28,W58,13,3,3,3,4,0.879,19735,0.556
2024-10-28,W59,56,12,17,12,15,0.717,34830,0.413
2024-10-28,W60,34,13,9,5,7,0.826,23754,0.701
2024-10-28,W61,22,6,4,7,5,0.914,22022,0.522
2024-10-28,W62,22,5,10,2,5,0.921,36329,0.8
2024-10-28,W63,40,14,12,5,9,0.94,43665,0.934
2024-10-28,W64,23,5,5,7,6,0.967,20878,0.925
2024-10-28,W65,20,5,6,2,7,0.98,44920,0.943
2024-10-28,W66,14,3,3,3,5,0.953,23367,0.898
2024-10-28,W67,19,8,4,3,4,0.86,21860,0.738
2024-10-28,W68,67,13,21,19,14,0.909,44352,0.634
2024-10-28,W69,21,8,6,4,3,0.833,23411,0.689
2024-10-28,W70,41,12,15,11,3,0.772,30024,0.648
2024-10-28,W71,33,6,10,7,10,0.83,20801,0.664
2024-10-28,W72,21,8,5,5,3,0.778,23716,0.337
2024-10-28,W73,27,11,9,5,2,0.799,17368,0.332
2024-10-28,W74,35,3,10,14,8,0.836,28403,0.56
2024-10-28,W75,27,12,3,8,4,0.874,31958,0.742
2024-10-28,W76,40,12,11,8,9,0.772,24907,0.317
2024-10-28,W77,42,13,8,13,8,0.861,30328,0.673
2024-10-28,W78,15,6,4,4,1,0.784,15876,0.387
2024-10-28,W79,19,8,5,4,2,0.795,22079,0.627
2024-10-28,W80,36,12,8,12,4,0.893,43000,0.614
2024-10-28,W81,34,11,7,8,8,0.898,26230,0.627
2024-10-28,W82,46,16,10,7,13,0.786,44488,0.75
2024-10-28,W83,27,12,6,5,4,0.856,41464,0.755
2024-10-28,W84,38,10,13,8,7,0.967,36107,0.927
2024-10-28,W85,39,14,7,8,10,0.802,24662,0.496
2024-10-28,W86,25,9,5,6,5,0.745,16679,0.371
2024-10-28,W87,27,6,11,4,6,0.761,24435,0.321
2024-10-28,W88,46,12,13,10,11,0.754,26151,0.344
2024-10-28,W89,19,8,6,2,3,0.866,19452,0.479
2024-10-28,W90,14,6,2,3,3,0.824,17849,0.417
2024-10-28,W91,23,6,5,10,2,0.98,24823,0.685
2024-10-28,W92,38,11,10,5,12,0.931,34223,0.725
2024-10-28,W93,23,11,5,4,3,0.877,15851,0.559
2024-10-28,W94,22,5,8,5,4,0.96,19000,0.665
2024-10-28,W95,23,7,7,4,5,0.791,20536,0.593
2024-10-28,W96,19,5,7,6,1,0.842,20726,0.47
2024-10-28,W97,14,6,2,4,2,0.884,31281,0.607
2024-10-28,W98,27,11,5,5,6,0.897,18267,0.612
2024-10-28,W99,39,9,8,13,9,0.765,22543,0.631
2024-10-28,W100,36,11,13,8,4,0.86,26657,0.491
2024-11-04,W01,30,10,8,5,7,0.98,40033,0.833
2024-11-04,W02,43,17,11,11,4,0.854,27644,0.555
2024-11-04,W03,37,12,8,9,8,0.867,34271,0.55
2024-11-04,W04,25,7,5,5,8,0.868,22662,0.564
2024-11-04,W05,18,6,2,6,4,0.892,21396,0.494
2024-11-04,W06,44,12,9,10,13,0.763,33431,0.431
2024-11-04,W07,49,19,9,12,9,0.847,34118,0.578
2024-11-04,W08,50,21,6,16,7,0.763,32912,0.321
2024-11-04,W09,44,11,12,13,8,0.751,29502,0.306
2024-11-04,W10,51,14,14,14,9,0.801,32802,0.607
2024-11-04,W11,34,13,7,5,9,0.93,40023,0.673
2024-11-04,W12,28,7,9,9,3,0.832,21560,0.732
2024-11-04,W13,32,11,4,9,8,0.919,36942,0.699
2024-11-04,W14,18,12,2,3,1,0.87,26877,0.829
2024-11-04,W15,24,8,8,3,5,0.874,34494,0.531
2024-11-04,W16,57,17,10,18,12,0.842,23529,0.543
2024-11-04,W17,15,4,4,6,1,0.834,21331,0.544
2024-11-04,W18,39,12,7,14,6,0.885,40882,0.505
2024-11-04,W19,36,6,12,9,9,0.83,23003,0.502
2024-11-04,W20,40,12,7,11,10,0.909,37681,0.777
2024-11-04,W21,24,8,4,7,5,0.864,27539,0.82
