week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index,turbidity,ecoli_index,ph_level,chlorine_residual,water_sample_count,contamination_flag,rainfall_mm,avg_temperature,humidity_percent,flood_event_flag,monsoon_flag,zone
2024-10-21,W100,22,5,5,8,4,0.802,26657,0.491,21.88,8.68,7.96,0.328,3,1,88.97,25.4,81.4,0,1,South
2024-10-28,W01,39,14,7,7,11,0.965,40033,0.833,14.88,6.35,7.03,0.228,7,1,56.26,31.3,82.2,0,1,North
2024-10-28,W02,27,10,4,6,7,0.902,27644,0.555,18.94,8.34,7.87,0.284,9,1,50.0,25.3,90.3,0,1,North
2024-10-28,W03,36,17,8,5,6,0.769,34271,0.55,15.99,7.26,6.95,0.087,5,1,71.41,25.6,93.6,0,1,North
2024-10-28,W04,36,9,7,9,11,0.827,22662,0.564,21.32,7.81,6.97,0.245,5,1,48.59,26.1,93.9,0,1,North
2024-10-28,W05,24,4,9,5,6,0.761,21396,0.494,12.26,4.89,6.87,0.244,4,0,77.23,26.7,81.1,0,1,East
2024-10-28,W06,39,10,9,13,7,0.793,33431,0.431,15.87,7.24,7.36,0.204,5,1,99.27,32.4,83.7,0,1,East
2024-10-28,W07,25,7,10,5,3,0.754,34118,0.578,17.37,7.72,6.56,0.319,4,1,82.97,28.4,94.6,0,1,East
2024-10-28,W08,51,12,17,9,13,0.72,32912,0.321,29.76,10.0,6.72,0.133,7,1,54.45,30.3,84.6,0,1,East
2024-10-28,W09,53,14,10,16,13,0.732,29502,0.306,23.21,10.0,7.83,0.182,4,1,64.26,32.3,79.4,0,1,East
2024-10-28,W10,32,8,9,10,5,0.975,32802,0.607,17.79,8.02,7.65,0.409,6,1,97.06,29.2,81.9,0,1,North
2024-10-28,W11,42,9,9,12,12,0.892,40023,0.673,7.31,3.66,7.38,0.377,7,0,31.87,25.8,77.8,0,1,North
2024-10-28,W12,13,4,5,3,1,0.908,21560,0.732,17.87,7.55,7.59,0.383,4,1,24.47,29.6,91.4,0,1,North
2024-10-28,W13,21,7,6,7,1,0.795,36942,0.699,14.07,6.46,7.74,0.262,4,1,37.37,26.8,77.4,0,1,North
2024-10-28,W14,19,5,4,4,6,0.942,26877,0.829,17.4,6.6,7.49,0.187,7,1,46.76,26.1,94.9,0,1,North
2024-10-28,W15,36,11,5,12,8,0.814,34494,0.531,15.81,6.48,7.21,0.24,4,1,48.63,29.5,76.0,0,1,North
2024-10-28,W16,23,8,2,8,5,0.735,23529,0.543,34.47,10.0,7.11,0.225,9,1,86.56,30.6,78.5,0,1,West
2024-10-28,W17,38,9,15,9,5,0.824,21331,0.544,13.39,6.67,6.8,0.406,6,1,72.33,32.5,94.2,0,1,West
2024-10-28,W18,62,15,18,21,8,0.769,40882,0.505,18.28,6.91,7.23,0.213,5,1,99.57,28.4,76.2,0,1,North
2024-10-28,W19,23,6,6,5,6,0.792,23003,0.502,21.29,9.4,6.87,0.334,3,1,98.96,29.8,85.0,0,1,North
2024-10-28,W20,19,6,7,3,3,0.88,37681,0.777,25.26,9.53,6.95,0.279,5,1,46.63,32.2,80.8,0,1,North
2024-10-28,W21,24,13,2,5,4,0.903,27539,0.82,28.14,10.0,7.55,0.205,7,1,31.91,28.8,84.2,0,1,North
2024-10-28,W22,57,21,14,11,11,0.815,34488,0.329,11.7,6.21,7.84,0.349,5,1,95.49,29.5,89.9,0,1,East
2024-10-28,W23,36,8,10,10,8,0.762,34115,0.587,25.01,9.48,7.78,0.276,6,1,76.87,27.0,86.2,0,1,East
2024-10-28,W24,38,10,8,12,8,0.857,29948,0.737,28.85,10.0,7.42,0.137,3,1,69.53,26.6,77.8,0,1,East
2024-10-28,W25,15,3,6,2,4,0.94,20152,0.77,15.52,5.66,8.2,0.25,4,1,75.11,32.6,79.6,0,1,North
2024-10-28,W26,59,17,20,13,9,0.869,42728,0.571,29.44,10.0,7.23,0.085,6,1,39.02,29.7,88.2,0,1,North
2024-10-28,W27,30,10,9,5,6,0.871,35597,0.743,20.83,7.89,7.79,0.19,9,1,85.37,25.6,75.4,0,1,North
2024-10-28,W28,20,9,1,5,5,0.98,21681,0.764,10.4,4.32,7.36,0.409,7,0,85.16,30.6,82.7,0,1,North
2024-10-28,W29,38,13,7,10,8,0.875,32388,0.743,19.92,7.58,6.92,0.148,7,1,19.13,30.5,90.9,0,1,North
2024-10-28,W30,38,8,8,14,8,0.923,32225,0.722,25.02,9.59,7.5,0.179,3,1,64.01,31.8,92.6,0,1,North
2024-10-28,W31,17,6,4,3,4,0.87,24215,0.746,10.66,5.19,6.95,0.302,6,1,87.13,26.7,89.8,0,1,Central
2024-10-28,W32,14,6,4,2,2,0.923,32799,0.914,13.42,5.25,6.94,0.324,4,1,68.02,29.5,76.3,0,1,Central
2024-10-28,W33,24,6,5,10,3,0.818,16306,0.492,23.11,9.64,8.0,0.113,5,1,41.3,27.2,85.9,0,1,West
2024-10-28,W34,40,14,11,13,2,0.827,22526,0.374,23.39,9.83,7.78,0.216,3,1,34.98,31.6,92.1,0,1,West
2024-10-28,W35,43,10,14,12,7,0.832,28545,0.452,39.16,10.0,7.54,0.216,6,1,32.11,25.8,91.3,0,1,West
2024-10-28,W36,34,6,10,9,9,0.907,32879,0.616,7.87,3.83,7.08,0.247,3,0,89.92,25.9,85.3,0,1,West
2024-10-28,W37,54,19,7,16,12,0.785,32675,0.413,27.45,10.0,6.81,0.269,7,1,66.39,30.8,90.5,0,1,West
2024-10-28,W38,31,13,5,5,8,0.855,32082,0.574,11.49,4.87,7.95,0.431,4,0,68.31,28.2,76.4,0,1,West
2024-10-28,W39,14,4,3,4,3,0.873,20855,0.709,19.93,7.94,6.92,0.174,4,1,56.13,27.1,76.3,0,1,West
2024-10-28,W40,53,18,16,10,9,0.875,33091,0.502,20.54,7.83,7.08,0.232,5,1,41.64,27.8,79.1,0,1,West
2024-10-28,W41,33,14,4,8,7,0.832,34894,0.643,11.67,4.24,8.03,0.476,3,0,42.67,26.5,92.0,0,1,West
2024-10-28,W42,25,3,8,7,7,0.787,17327,0.512,30.66,10.0,6.93,0.25,3,1,72.24,27.2,82.8,0,1,West
2024-10-28,W43,40,13,9,12,6,0.78,26774,0.341,15.0,7.2,7.71,0.324,3,1,49.92,29.1,92.7,0,1,West
2024-10-28,W44,30,11,10,6,3,0.85,26589,0.613,21.38,8.83,8.12,0.284,7,1,279.53,31.5,81.5,1,1,West
2024-10-28,W45,41,14,11,9,7,0.899,29243,0.307,21.51,8.24,8.03,0.28,5,1,72.9,31.7,94.3,0,1,West
2024-10-28,W46,26,8,6,7,5,0.83,23284,0.634,17.41,7.4,7.43,0.364,4,1,83.52,32.6,94.4,0,1,Central
2024-10-28,W47,22,6,6,2,8,0.98,22600,0.893,13.35,5.82,8.08,0.209,3,1,102.86,26.4,85.7,0,1,Central
2024-10-28,W48,14,4,4,5,1,0.927,38034,0.924,17.03,6.66,8.16,0.216,3,1,90.54,31.9,78.1,0,1,Central
2024-10-28,W49,47,17,10,12,8,0.808,37797,0.661,31.42,10.0,7.77,0.339,3,1,67.57,32.4,84.1,0,1,Central
2024-10-28,W50,22,12,5,0,5,0.7,28168,0.409,20.06,9.03,6.96,0.167,5,1,84.72,31.0,76.3,0,1,East
2024-10-28,W51,32,9,7,4,12,0.85,34492,0.697,14.74,5.77,7.6,0.486,4,1,44.64,30.6,94.9,0,1,East
2024-10-28,W52,33,9,12,8,4,0.828,24874,0.627,14.43,6.37,6.88,0.22,4,1,57.59,25.4,84.3,0,1,East
2024-10-28,W53,36,7,7,10,12,0.879,27183,0.683,17.91,6.77,8.05,0.287,7,1,37.56,27.5,89.0,0,1,East
2024-10-28,W54,56,14,10,14,18,0.855,30586,0.468,41.16,10.0,6.79,0.073,9,1,87.13,33.0,92.4,0,1,East
2024-10-28,W55,16,6,3,1,6,0.824,17961,0.372,20.74,9.1,7.66,0.235,5,1,64.48,28.8,89.8,0,1,East
2024-10-28,W56,45,15,13,7,10,0.734,32340,0.401,28.65,10.0,7.73,0.224,6,1,28.4,31.2,82.9,0,1,East
2024-10-28,W57,21,4,5,5,7,0.833,18987,0.465,26.81,10.0,6.75,0.162,4,1,58.52,30.0,77.0,0,1,East
2024-10-28,W58,13,3,3,3,4,0.879,19735,0.556,12.6,4.78,8.17,0.274,4,0,49.28,27.1,83.7,0,1,East
2024-10-28,W59,56,12,17,12,15,0.717,34830,0.413,15.29,7.16,6.83,0.171,7,1,46.95,28.1,88.8,0,1,East
2024-10-28,W60,34,13,9,5,7,0.826,23754,0.701,17.57,7.43,7.16,0.312,3,1,37.29,32.4,75.6,0,1,East
2024-10-28,W61,22,6,4,7,5,0.914,22022,0.522,9.77,5.7,7.25,0.249,4,1,56.27,25.5,76.4,0,1,East
2024-10-28,W62,22,5,10,2,5,0.921,36329,0.8,21.35,8.27,7.79,0.27,6,1,96.39,28.7,93.9,0,1,Central
2024-10-28,W63,40,14,12,5,9,0.94,43665,0.934,33.13,10.0,6.61,0.186,5,1,65.54,31.9,81.1,0,1,Central
2024-10-28,W64,23,5,5,7,6,0.967,20878,0.925,24.7,9.49,6.86,0.146,3,1,94.94,31.7,93.2,0,1,Central
2024-10-28,W65,20,5,6,2,7,0.98,44920,0.943,18.68,6.9,6.69,0.177,9,1,84.24,30.9,83.8,0,1,Central
2024-10-28,W66,14,3,3,3,5,0.953,23367,0.898,7.34,3.91,7.68,0.3,3,0,27.32,25.4,82.6,0,1,Central
2024-10-28,W67,19,8,4,3,4,0.86,21860,0.738,13.8,5.04,8.17,0.515,5,1,60.98,25.4,85.6,0,1,Central
2024-10-28,W68,67,13,21,19,14,0.909,44352,0.634,10.35,5.02,6.84,0.568,7,1,65.13,31.5,90.2,0,1,Central
2024-10-28,W69,21,8,6,4,3,0.833,23411,0.689,12.31,4.02,7.34,0.478,7,0,85.54,25.5,92.8,0,1,Central
2024-10-28,W70,41,12,15,11,3,0.772,30024,0.648,27.73,10.0,7.69,0.13,7,1,105.08,32.3,90.2,0,1,Central
2024-10-28,W71,33,6,10,7,10,0.83,20801,0.664,33.61,10.0,6.81,0.328,10,1,64.61,29.6,85.5,0,1,West
2024-10-28,W72,21,8,5,5,3,0.778,23716,0.337,28.97,10.0,7.84,0.227,5,1,70.13,30.2,93.2,0,1,West
2024-10-28,W73,27,11,9,5,2,0.799,17368,0.332,11.54,4.81,7.13,0.519,5,0,106.33,25.6,81.6,0,1,West
2024-10-28,W74,35,3,10,14,8,0.836,28403,0.56,17.93,7.74,7.93,0.272,6,1,75.31,29.3,90.9,0,1,West
2024-10-28,W75,27,12,3,8,4,0.874,31958,0.742,28.17,10.0,7.84,0.109,5,1,43.65,28.1,87.0,0,1,West
2024-10-28,W76,40,12,11,8,9,0.772,24907,0.317,13.41,6.39,8.16,0.275,6,1,69.0,26.5,83.0,0,1,South
2024-10-28,W77,42,13,8,13,8,0.861,30328,0.673,19.43,8.31,7.38,0.314,7,1,40.11,26.7,80.5,0,1,South
2024-10-28,W78,15,6,4,4,1,0.784,15876,0.387,20.56,8.53,7.93,0.218,7,1,49.92,25.9,82.4,0,1,South
2024-10-28,W79,19,8,5,4,2,0.795,22079,0.627,47.45,10.0,7.08,0.218,5,1,64.82,29.5,81.5,0,1,South
2024-10-28,W80,36,12,8,12,4,0.893,43000,0.614,9.3,4.14,8.18,0.446,7,0,60.8,29.7,93.8,0,1,Central
2024-10-28,W81,34,11,7,8,8,0.898,26230,0.627,12.71,5.28,8.07,0.303,3,1,52.58,27.0,80.6,0,1,Central
2024-10-28,W82,46,16,10,7,13,0.786,44488,0.75,20.56,8.94,7.66,0.261,4,1,97.98,29.8,92.2,0,1,Central
2024-10-28,W83,27,12,6,5,4,0.856,41464,0.755,27.39,10.0,7.18,0.172,9,1,264.02,30.1,95.0,1,1,Central
2024-10-28,W84,38,10,13,8,7,0.967,36107,0.927,23.19,9.03,6.65,0.374,4,1,58.05,28.3,78.0,0,1,Central
2024-10-28,W85,39,14,7,8,10,0.802,24662,0.496,20.43,8.28,6.86,0.225,4,1,56.96,27.4,84.8,0,1,South
2024-10-28,W86,25,9,5,6,5,0.745,16679,0.371,7.82,4.62,7.62,0.414,3,0,55.09,31.9,93.9,0,1,South
2024-10-28,W87,27,6,11,4,6,0.761,24435,0.321,11.12,5.52,7.65,0.359,7,1,24.36,30.5,80.3,0,1,South
2024-10-28,W88,46,12,13,10,11,0.754,26151,0.344,15.45,6.14,7.27,0.226,6,1,25.27,26.5,75.7,0,1,South
2024-10-28,W89,19,8,6,2,3,0.866,19452,0.479,12.39,5.98,7.75,0.297,6,1,53.22,26.6,79.6,0,1,South
2024-10-28,W90,14,6,2,3,3,0.824,17849,0.417,10.36,4.96,6.87,0.205,6,0,115.86,32.0,83.9,0,1,South
2024-10-28,W91,23,6,5,10,2,0.98,24823,0.685,24.44,10.0,7.68,0.113,3,1,114.95,29.7,87.7,0,1,South
2024-10-28,W92,38,11,10,5,12,0.931,34223,0.725,24.56,10.0,8.03,0.167,4,1,196.53,32.5,94.2,1,1,South
2024-10-28,W93,23,11,5,4,3,0.877,15851,0.559,19.2,7.38,6.65,0.138,3,1,179.12,32.6,86.3,1,1,South
2024-10-28,W94,22,5,8,5,4,0.96,19000,0.665,27.3,9.93,7.15,0.126,7,1,109.26,29.7,90.7,0,1,South
2024-10-28,W95,23,7,7,4,5,0.791,20536,0.593,20.45,9.21,7.65,0.284,8,1,35.37,31.5,88.9,0,1,South
2024-10-28,W96,19,5,7,6,1,0.842,20726,0.47,11.25,4.56,7.28,0.316,4,0,118.92,28.3,75.2,0,1,South
2024-10-28,W97,14,6,2,4,2,0.884,31281,0.607,8.85,4.66,7.94,0.366,3,0,97.39,32.1,83.7,0,1,South
2024-10-28,W98,27,11,5,5,6,0.897,18267,0.612,18.58,7.66,7.41,0.456,6,1,114.15,26.0,86.6,0,1,South
2024-10-28,W99,39,9,8,13,9,0.765,22543,0.631,27.51,10.0,6.87,0.337,6,1,114.47,27.1,82.5,0,1,South
2024-10-28,W100,36,11,13,8,4,0.86,26657,0.491,24.85,10.0,7.31,0.253,6,1,96.48,29.1,89.6,0,1,South
2024-11-04,W01,30,10,8,5,7,0.98,40033,0.833,18.55,6.63,7.36,0.449,4,1,81.9,29.5,91.5,0,1,North
2024-11-04,W02,43,17,11,11,4,0.854,27644,0.555,10.92,5.35,7.9,0.425,7,1,49.32,31.1,89.5,0,1,North
2024-11-04,W03,37,12,8,9,8,0.867,34271,0.55,19.3,8.64,8.01,0.24,3,1,72.93,29.0,81.8,0,1,North
2024-11-04,W04,25,7,5,5,8,0.868,22662,0.564,12.33,5.79,7.65,0.187,5,1,71.68,25.5,94.4,0,1,North
2024-11-04,W05,18,6,2,6,4,0.892,21396,0.494,16.57,6.81,7.22,0.337,6,1,27.24,32.3,84.4,0,1,East
2024-11-04,W06,44,12,9,10,13,0.763,33431,0.431,20.86,8.38,7.56,0.35,4,1,37.36,30.3,94.3,0,1,East
2024-11-04,W07,49,19,9,12,9,0.847,34118,0.578,17.07,7.41,6.83,0.216,5,1,60.62,29.9,94.5,0,1,East
2024-11-04,W08,50,21,6,16,7,0.763,32912,0.321,18.25,8.04,7.45,0.383,3,1,81.41,32.9,83.6,0,1,East
2024-11-04,W09,44,11,12,13,8,0.751,29502,0.306,32.0,10.0,8.1,0.069,3,1,37.52,26.0,81.0,0,1,East
2024-11-04,W10,51,14,14,14,9,0.801,32802,0.607,19.85,7.96,7.35,0.243,7,1,115.81,25.9,83.6,0,1,North
2024-11-04,W11,34,13,7,5,9,0.93,40023,0.673,7.09,2.94,7.19,0.328,3,0,34.75,29.4,82.5,0,1,North
2024-11-04,W12,28,7,9,9,3,0.832,21560,0.732,9.18,2.96,7.89,0.337,4,0,46.84,32.4,94.0,0,1,North
2024-11-04,W13,32,11,4,9,8,0.919,36942,0.699,9.45,3.57,8.06,0.524,3,0,89.28,31.6,82.5,0,1,North
2024-11-04,W14,18,12,2,3,1,0.87,26877,0.829,14.99,5.91,7.03,0.528,7,1,96.88,29.2,94.2,0,1,North
2024-11-04,W15,24,8,8,3,5,0.874,34494,0.531,12.25,6.25,7.27,0.338,6,1,94.61,25.6,89.2,0,1,North
2024-11-04,W16,57,17,10,18,12,0.842,23529,0.543,22.35,9.52,6.8,0.221,7,1,61.88,28.8,84.7,0,1,West
2024-11-04,W17,15,4,4,6,1,0.834,21331,0.544,16.49,6.3,7.68,0.437,6,1,77.91,32.6,81.1,0,1,West
2024-11-04,W18,39,12,7,14,6,0.885,40882,0.505,25.63,10.0,6.78,0.178,5,1,28.94,26.8,89.8,0,1,North
2024-11-04,W19,36,6,12,9,9,0.83,23003,0.502,30.33,10.0,6.72,0.278,6,1,32.63,28.3,86.5,0,1,North
2024-11-04,W20,40,12,7,11,10,0.909,37681,0.777,12.8,5.22,8.08,0.232,4,1,92.96,29.4,91.5,0,1,North
2024-11-04,W21,24,8,4,7,5,0.864,27539,0.82,12.21,5.07,7.22,0.278,5,1,55.64,30.2,89.3,0,1,North
2024-11-04,W22,55,22,6,15,12,0.809,34488,0.329,22.46,9.61,6.59,0.354,4,1,89.79,28.6,78.2,0,1,East
2024-11-04,W23,42,11,11,11,9,0.786,34115,0.587,24.03,10.0,7.02,0.251,7,1,48.91,32.7,94.2,0,1,East
2024-11-04,W24,31,11,8,9,3,0.831,29948,0.737,20.59,9.06,8.18,0.276,4,1,75.29,33.0,92.7,0,1,East
2024-11-04,W25,6,1,0,4,1,0.93,20152,0.77,19.91,7.74,7.02,0.392,7,1,26.08,31.5,78.0,0,1,North
2024-11-04,W26,53,15,13,13,12,0.888,42728,0.571,14.44,6.09,7.37,0.376,7,1,56.15,29.2,86.9,0,1,North
2024-11-04,W27,38,12,14,6,6,0.935,35597,0.743,17.37,5.78,7.28,0.169,3,1,91.56,31.1,81.0,0,1,North
2024-11-04,W28,10,3,2,1,4,0.862,21681,0.764,16.51,6.0,7.58,0.419,6,1,97.87,28.1,77.7,0,1,North
2024-11-04,W29,27,12,7,1,7,0.95,32388,0.743,9.0,3.83,7.82,0.319,4,0,39.94,30.0,77.7,0,1,North
2024-11-04,W30,36,8,6,10,12,0.928,32225,0.722,20.55,7.72,7.22,0.351,3,1,63.25,27.5,92.3,0,1,North
2024-11-04,W31,19,7,4,5,3,0.92,24215,0.746,26.59,9.76,7.83,0.095,6,1,67.58,26.8,88.8,0,1,Central
2024-11-04,W32,18,8,6,2,2,0.976,32799,0.914,13.63,5.54,7.07,0.401,4,1,48.54,30.7,94.4,0,1,Central
2024-11-04,W33,17,3,3,2,9,0.852,16306,0.492,18.76,7.01,7.07,0.301,7,1,41.07,26.6,86.7,0,1,West
2024-11-04,W34,41,5,15,8,13,0.755,22526,0.374,14.86,7.63,7.88,0.273,3,1,68.18,25.5,83.0,0,1,West
2024-11-04,W35,47,15,9,10,13,0.74,28545,0.452,17.63,9.51,7.77,0.313,4,1,50.11,25.6,86.6,0,1,West
2024-11-04,W36,15,6,6,2,1,0.882,32879,0.616,17.44,6.7,7.21,0.293,4,1,46.02,31.5,91.1,0,1,West
2024-11-04,W37,45,15,8,9,13,0.841,32675,0.413,21.12,8.99,7.01,0.235,3,1,60.23,28.0,84.1,0,1,West
2024-11-04,W38,22,4,9,5,4,0.806,32082,0.574,18.99,7.59,6.98,0.498,5,1,82.67,28.1,80.9,0,1,West
2024-11-04,W39,12,2,3,5,2,0.916,20855,0.709,12.4,4.75,7.13,0.397,4,0,20.04,29.8,84.0,0,1,West
2024-11-04,W40,35,8,10,8,9,0.796,33091,0.502,16.22,6.18,7.8,0.41,6,1,25.98,25.2,82.2,0,1,West
2024-11-04,W41,33,13,5,8,7,0.889,34894,0.643,9.95,4.17,7.38,0.277,3,0,40.93,30.8,84.6,0,1,West
2024-11-04,W42,14,3,3,5,3,0.894,17327,0.512,32.41,10.0,8.07,0.267,4,1,62.11,26.7,94.8,0,1,West
2024-11-04,W43,20,3,7,5,5,0.818,26774,0.341,22.24,9.79,8.0,0.268,5,1,98.41,32.4,88.8,0,1,West
2024-11-04,W44,30,15,6,3,6,0.81,26589,0.613,40.89,10.0,7.01,0.032,7,1,225.28,26.6,81.5,1,1,West
2024-11-04,W45,35,17,7,7,4,0.739,29243,0.307,22.04,9.56,7.67,0.189,4,1,99.3,25.1,85.0,0,1,West
2024-11-04,W46,22,9,6,2,5,0.751,23284,0.634,33.34,10.0,7.32,0.233,7,1,40.62,26.6,78.8,0,1,Central
2024-11-04,W47,15,6,4,2,3,0.805,22600,0.893,24.66,8.64,7.01,0.236,5,1,27.57,29.0,76.1,0,1,Central
2024-11-04,W48,28,7,5,6,10,0.971,38034,0.924,27.2,10.0,7.33,0.179,4,1,41.98,28.7,83.7,0,1,Central
2024-11-04,W49,46,16,12,9,9,0.846,37797,0.661,28.07,10.0,7.83,0.184,4,1,84.14,26.9,76.3,0,1,Central
2024-11-04,W50,48,14,9,14,11,0.774,28168,0.409,17.18,8.42,6.92,0.258,5,1,57.98,25.6,86.5,0,1,East
2024-11-04,W51,23,7,4,8,4,0.915,34492,0.697,10.51,4.4,7.03,0.537,3,0,76.95,25.6,80.9,0,1,East
2024-11-04,W52,20,2,5,8,5,0.926,24874,0.627,19.61,7.89,7.38,0.209,4,1,22.72,32.2,87.7,0,1,East
2024-11-04,W53,30,7,12,4,7,0.855,27183,0.683,18.97,8.03,7.64,0.449,6,1,83.69,32.7,83.6,0,1,East
2024-11-04,W54,44,12,15,10,7,0.705,30586,0.468,38.21,10.0,6.76,0.166,4,1,50.41,28.4,87.5,0,1,East
2024-11-04,W55,33,13,6,10,4,0.779,17961,0.372,19.87,8.49,8.03,0.403,6,1,79.65,32.6,89.2,0,1,East
2024-11-04,W56,54,17,10,17,10,0.784,32340,0.401,15.21,6.95,6.97,0.241,6,1,68.93,31.5,83.8,0,1,East
2024-11-04,W57,25,9,6,7,3,0.793,18987,0.465,20.82,9.58,7.22,0.039,5,1,66.71,29.4,92.6,0,1,East
2024-11-04,W58,21,8,1,6,6,0.805,19735,0.556,10.5,5.35,7.36,0.25,3,1,104.85,25.5,83.9,0,1,East
2024-11-04,W59,49,17,11,11,10,0.847,34830,0.413,16.83,7.91,7.3,0.086,3,1,46.93,25.1,83.8,0,1,East
2024-11-04,W60,26,8,4,9,5,0.89,23754,0.701,11.46,5.81,7.35,0.235,5,1,27.67,29.9,93.0,0,1,East
2024-11-04,W61,21,4,6,4,7,0.902,22022,0.522,14.14,5.83,6.92,0.297,3,1,39.8,25.5,77.2,0,1,East
2024-11-04,W62,21,9,7,4,1,0.949,36329,0.8,26.7,10.0,6.93,0.239,3,1,95.78,32.0,77.4,0,1,Central
2024-11-04,W63,31,11,5,10,5,0.98,43665,0.934,25.84,9.19,7.84,0.332,6,1,90.14,31.9,81.7,0,1,Central
2024-11-04,W64,13,5,2,4,2,0.98,20878,0.925,23.53,8.7,6.69,0.231,3,1,68.62,30.7,86.8,0,1,Central
2024-11-04,W65,22,10,5,6,1,0.979,44920,0.943,17.47,5.41,7.85,0.382,4,1,279.07,31.4,76.8,1,1,Central
2024-11-04,W66,10,2,4,2,2,0.881,23367,0.898,7.35,3.86,7.58,0.404,7,0,39.74,28.4,81.4,0,1,Central
2024-11-04,W67,11,4,3,3,1,0.957,21860,0.738,17.72,7.83,6.93,0.332,4,1,79.26,26.7,88.4,0,1,Central
2024-11-04,W68,48,19,8,13,8,0.833,44352,0.634,17.71,7.37,8.05,0.32,4,1,47.33,26.0,81.4,0,1,Central
2024-11-04,W69,20,8,3,6,3,0.913,23411,0.689,16.92,7.09,6.77,0.29,7,1,200.72,26.7,92.2,1,1,Central
2024-11-04,W70,45,19,6,10,10,0.815,30024,0.648,31.18,10.0,7.34,0.183,8,1,44.05,27.3,76.7,0,1,Central
2024-11-04,W71,25,6,10,2,7,0.954,20801,0.664,20.88,9.07,8.19,0.252,6,1,89.39,31.5,85.3,0,1,West
2024-11-04,W72,50,16,13,8,13,0.784,23716,0.337,14.74,6.72,7.23,0.275,6,1,43.16,27.4,92.0,0,1,West
2024-11-04,W73,18,7,3,7,1,0.706,17368,0.332,21.93,8.92,6.6,0.2,9,1,60.39,28.3,80.4,0,1,West
2024-11-04,W74,36,9,13,7,7,0.906,28403,0.56,19.77,8.62,7.89,0.121,4,1,65.58,29.1,75.2,0,1,West
2024-11-04,W75,30,10,8,6,6,0.926,31958,0.742,17.5,6.44,7.47,0.213,6,1,37.97,30.2,86.6,0,1,West
2024-11-04,W76,21,8,4,7,2,0.72,24907,0.317,15.33,7.32,7.57,0.133,5,1,247.34,30.0,76.3,1,1,South
2024-11-04,W77,28,6,7,11,4,0.913,30328,0.673,9.88,4.6,7.11,0.446,7,0,88.5,32.2,77.3,0,1,South
2024-11-04,W78,26,5,7,9,5,0.79,15876,0.387,16.63,7.56,7.34,0.335,4,1,74.69,27.7,75.0,0,1,South
2024-11-04,W79,29,8,6,6,9,0.901,22079,0.627,27.64,10.0,7.19,0.191,4,1,105.64,28.0,93.5,0,1,South
2024-11-04,W80,19,8,5,5,1,0.923,43000,0.614,14.13,5.41,7.39,0.227,3,1,76.14,32.3,86.2,0,1,Central
2024-11-04,W81,20,8,6,4,2,0.808,26230,0.627,11.65,5.12,7.86,0.417,7,1,80.14,27.6,86.2,0,1,Central
2024-11-04,W82,42,10,11,10,11,0.888,44488,0.75,24.66,8.67,6.83,0.27,5,1,42.26,28.6,79.3,0,1,Central
2024-11-04,W83,34,13,12,4,5,0.936,41464,0.755,26.43,10.0,6.52,0.33,6,1,89.31,27.1,82.0,0,1,Central
2024-11-04,W84,28,11,9,6,2,0.865,36107,0.927,15.44,6.22,6.84,0.386,6,1,101.39,31.6,78.9,0,1,Central
2024-11-04,W85,22,6,3,6,7,0.852,24662,0.496,20.21,8.9,7.92,0.378,7,1,33.83,27.2,76.4,0,1,South
2024-11-04,W86,7,0,1,5,1,0.72,16679,0.371,14.7,6.5,8.0,0.588,6,1,88.1,26.0,93.6,0,1,South
2024-11-04,W87,25,6,4,10,5,0.755,24435,0.321,10.25,4.46,7.78,0.447,6,0,52.67,26.0,76.0,0,1,South
2024-11-04,W88,24,8,5,5,6,0.701,26151,0.344,12.73,6.46,7.64,0.295,4,1,113.4,30.8,76.8,0,1,South
2024-11-04,W89,18,5,6,4,3,0.781,19452,0.479,18.38,5.7,6.94,0.34,7,1,118.27,27.6,85.5,0,1,South
2024-11-04,W90,19,3,6,2,8,0.922,17849,0.417,24.62,9.83,6.65,0.098,9,1,105.7,30.8,79.6,0,1,South
2024-11-04,W91,23,10,3,4,6,0.805,24823,0.685,29.18,10.0,7.89,0.114,6,1,49.46,27.8,86.3,0,1,South
2024-11-04,W92,35,13,10,8,4,0.884,34223,0.725,54.41,10.0,7.76,0.371,7,1,101.88,32.1,94.1,0,1,South
2024-11-04,W93,21,7,3,6,5,0.84,15851,0.559,27.45,10.0,7.29,0.011,6,1,32.21,26.5,89.5,0,1,South
2024-11-04,W94,14,3,4,5,2,0.813,19000,0.665,30.35,10.0,7.57,0.203,7,1,67.68,31.5,94.2,0,1,South
2024-11-04,W95,31,10,5,7,9,0.885,20536,0.593,8.77,4.69,8.15,0.276,5,0,50.69,28.7,94.3,0,1,South
2024-11-04,W96,21,5,5,6,5,0.821,20726,0.47,23.68,9.65,7.54,0.285,6,1,102.3,31.4,78.6,0,1,South
2024-11-04,W97,27,9,7,7,4,0.806,31281,0.607,20.26,7.92,6.71,0.354,7,1,36.79,26.0,80.7,0,1,South
2024-11-04,W98,17,4,5,3,5,0.804,18267,0.612,20.92,9.47,6.94,0.25,6,1,96.92,27.8,78.2,0,1,South
2024-11-04,W99,22,9,2,4,7,0.789,22543,0.631,32.34,10.0,6.75,0.202,8,1,81.8,31.8,87.9,0,1,South
