week_start_date,ward_id,current_cases,outbreak_next_week
2024-07-22,W93,8,0
2024-07-22,W94,25,0
2024-07-22,W95,20,0
2024-07-22,W96,19,0
2024-07-22,W97,37,0
2024-07-22,W98,14,0
2024-07-22,W99,20,0
2024-07-22,W100,46,0
2024-07-29,W01,44,1
2024-07-29,W02,24,0
2024-07-29,W03,42,0
2024-07-29,W04,38,0
2024-07-29,W05,25,0
2024-07-29,W06,37,0
2024-07-29,W07,53,0
2024-07-29,W08,31,1
2024-07-29,W09,54,0
2024-07-29,W10,34,0
2024-07-29,W11,28,0
2024-07-29,W12,10,1
2024-07-29,W13,16,0
2024-07-29,W14,29,0
2024-07-29,W15,37,0
2024-07-29,W16,27,1
2024-07-29,W17,24,0
2024-07-29,W18,68,0
2024-07-29,W19,28,1
2024-07-29,W20,15,0
2024-07-29,W21,17,0
2024-07-29,W22,39,0
2024-07-29,W23,32,1
2024-07-29,W24,18,0
2024-07-29,W25,12,0
2024-07-29,W26,33,0
2024-07-29,W27,22,1
2024-07-29,W28,12,0
2024-07-29,W29,28,1
2024-07-29,W30,36,0
2024-07-29,W31,22,0
2024-07-29,W32,22,0
2024-07-29,W33,37,0
2024-07-29,W34,25,0
2024-07-29,W35,37,0
2024-07-29,W36,42,0
2024-07-29,W37,43,0
2024-07-29,W38,30,1
2024-07-29,W39,8,0
2024-07-29,W40,24,0
2024-07-29,W41,12,0
2024-07-29,W42,20,0
2024-07-29,W43,44,0
2024-07-29,W44,34,0
2024-07-29,W45,51,0
2024-07-29,W46,34,0
2024-07-29,W47,5,0
2024-07-29,W48,27,1
2024-07-29,W49,57,0
2024-07-29,W50,38,0
2024-07-29,W51,23,0
2024-07-29,W52,21,0
2024-07-29,W53,32,0
2024-07-29,W54,20,0
2024-07-29,W55,25,0
2024-07-29,W56,44,0
2024-07-29,W57,25,0
2024-07-29,W58,13,0
2024-07-29,W59,33,0
2024-07-29,W60,19,0
2024-07-29,W61,18,0
2024-07-29,W62,39,0
2024-07-29,W63,37,1
2024-07-29,W64,18,0
2024-07-29,W65,21,0
2024-07-29,W66,8,0
2024-07-29,W67,30,0
2024-07-29,W68,73,1
2024-07-29,W69,10,0
2024-07-29,W70,32,0
2024-07-29,W71,14,0
2024-07-29,W72,38,0
2024-07-29,W73,27,0
2024-07-29,W74,27,0
2024-07-29,W75,24,0
2024-07-29,W76,35,0
2024-07-29,W77,30,0
2024-07-29,W78,28,0
2024-07-29,W79,26,0
2024-07-29,W80,27,0
2024-07-29,W81,21,0
2024-07-29,W82,39,0
2024-07-29,W83,27,0
2024-07-29,W84,16,0
2024-07-29,W85,29,1
2024-07-29,W86,14,0
2024-07-29,W87,52,0
2024-07-29,W88,42,0
2024-07-29,W89,21,0
2024-07-29,W90,21,0
2024-07-29,W91,28,0
2024-07-29,W92,37,0
2024-07-29,W93,14,1
2024-07-29,W94,11,0
2024-07-29,W95,15,1
2024-07-29,W96,19,0
2024-07-29,W97,20,0
2024-07-29,W98,14,0
2024-07-29,W99,24,0
2024-07-29,W100,31,0
2024-08-05,W01,45,0
2024-08-05,W02,31,0
2024-08-05,W03,39,0
2024-08-05,W04,13,0
2024-08-05,W05,22,1
2024-08-05,W06,31,1
2024-08-05,W07,40,0
2024-08-05,W08,58,0
2024-08-05,W09,43,1
2024-08-05,W10,17,0
2024-08-05,W11,24,0
2024-08-05,W12,18,0
2024-08-05,W13,20,0
2024-08-05,W14,25,0
2024-08-05,W15,24,0
2024-08-05,W16,36,1
2024-08-05,W17,22,0
2024-08-05,W18,52,0
2024-08-05,W19,36,0
2024-08-05,W20,35,1
2024-08-05,W21,23,0
2024-08-05,W22,51,0
2024-08-05,W23,54,0
2024-08-05,W24,24,0
2024-08-05,W25,19,0
2024-08-05,W26,49,0
2024-08-05,W27,44,0
2024-08-05,W28,12,0
2024-08-05,W29,40,0
2024-08-05,W30,24,0
2024-08-05,W31,13,0
2024-08-05,W32,11,0
2024-08-05,W33,16,0
2024-08-05,W34,14,0
2024-08-05,W35,45,0
2024-08-05,W36,18,0
2024-08-05,W37,44,0
2024-08-05,W38,38,0
2024-08-05,W39,13,0
2024-08-05,W40,31,0
2024-08-05,W41,29,1
2024-08-05,W42,26,0
2024-08-05,W43,36,0
2024-08-05,W44,13,0
2024-08-05,W45,31,0
2024-08-05,W46,24,0
2024-08-05,W47,14,0
2024-08-05,W48,26,1
2024-08-05,W49,48,0
2024-08-05,W50,42,0
2024-08-05,W51,20,0
2024-08-05,W52,19,1
2024-08-05,W53,31,0
2024-08-05,W54,48,1
2024-08-05,W55,33,0
2024-08-05,W56,37,0
2024-08-05,W57,26,0
2024-08-05,W58,16,0
2024-08-05,W59,33,0
2024-08-05,W60,18,0
2024-08-05,W61,21,0
2024-08-05,W62,15,0
2024-08-05,W63,45,0
2024-08-05,W64,10,0
2024-08-05,W65,16,1
2024-08-05,W66,8,0
2024-08-05,W67,23,0
2024-08-05,W68,56,0
2024-08-05,W69,16,0
2024-08-05,W70,25,1
2024-08-05,W71,10,0
2024-08-05,W72,28,0
2024-08-05,W73,16,0
2024-08-05,W74,23,1
2024-08-05,W75,19,0
2024-08-05,W76,34,0
2024-08-05,W77,25,0
2024-08-05,W78,27,1
2024-08-05,W79,23,0
2024-08-05,W80,24,1
2024-08-05,W81,23,0
2024-08-05,W82,22,0
2024-08-05,W83,26,0
2024-08-05,W84,18,0
2024-08-05,W85,35,0
2024-08-05,W86,20,1
2024-08-05,W87,32,1
2024-08-05,W88,35,0
2024-08-05,W89,16,1
2024-08-05,W90,21,0
2024-08-05,W91,17,0
2024-08-05,W92,49,0
2024-08-05,W93,23,0
2024-08-05,W94,20,0
2024-08-05,W95,21,1
2024-08-05,W96,21,0
2024-08-05,W97,32,0
2024-08-05,W98,7,0
2024-08-05,W99,14,1
2024-08-05,W100,35,0
2024-08-12,W01,37,0
2024-08-12,W02,28,0
2024-08-12,W03,27,0
2024-08-12,W04,20,0
2024-08-12,W05,33,1
2024-08-12,W06,47,0
2024-08-12,W07,43,0
2024-08-12,W08,32,0
2024-08-12,W09,65,0
2024-08-12,W10,25,1
2024-08-12,W11,24,0
2024-08-12,W12,15,0
2024-08-12,W13,23,0
2024-08-12,W14,25,0
2024-08-12,W15,14,0
2024-08-12,W16,37,0
2024-08-12,W17,25,1
2024-08-12,W18,43,0
2024-08-12,W19,30,0
2024-08-12,W20,53,0
2024-08-12,W21,16,1
2024-08-12,W22,29,0
2024-08-12,W23,25,0
2024-08-12,W24,26,0
2024-08-12,W25,19,0
2024-08-12,W26,61,0
2024-08-12,W27,22,0
2024-08-12,W28,6,1
2024-08-12,W29,23,0
2024-08-12,W30,20,0
2024-08-12,W31,28,0
2024-08-12,W32,9,0
2024-08-12,W33,18,0
2024-08-12,W34,33,0
2024-08-12,W35,36,0
2024-08-12,W36,27,1
2024-08-12,W37,28,0
2024-08-12,W38,28,0
2024-08-12,W39,14,0
2024-08-12,W40,28,0
2024-08-12,W41,39,0
2024-08-12,W42,29,0
2024-08-12,W43,24,1
2024-08-12,W44,36,0
2024-08-12,W45,35,1
2024-08-12,W46,32,0
2024-08-12,W47,11,1
2024-08-12,W48,30,0
2024-08-12,W49,35,0
2024-08-12,W50,29,1
2024-08-12,W51,19,0
2024-08-12,W52,37,0
2024-08-12,W53,28,0
2024-08-12,W54,70,0
2024-08-12,W55,33,0
2024-08-12,W56,43,1
2024-08-12,W57,24,1
2024-08-12,W58,10,0
2024-08-12,W59,47,0
2024-08-12,W60,9,0
2024-08-12,W61,25,0
2024-08-12,W62,21,0
2024-08-12,W63,22,0
2024-08-12,W64,11,0
2024-08-12,W65,28,0
2024-08-12,W66,10,0
2024-08-12,W67,13,0
2024-08-12,W68,36,1
2024-08-12,W69,13,0
2024-08-12,W70,39,1
2024-08-12,W71,13,0
2024-08-12,W72,36,0
2024-08-12,W73,24,0
2024-08-12,W74,37,0
2024-08-12,W75,27,1
2024-08-12,W76,33,0
2024-08-12,W77,18,0
2024-08-12,W78,37,0
2024-08-12,W79,29,0
2024-08-12,W80,42,1
2024-08-12,W81,22,1
2024-08-12,W82,31,0
2024-08-12,W83,20,0
2024-08-12,W84,20,0
2024-08-12,W85,25,0
2024-08-12,W86,25,0
2024-08-12,W87,49,0
2024-08-12,W88,41,0
2024-08-12,W89,28,0
2024-08-12,W90,16,0
2024-08-12,W91,18,0
2024-08-12,W92,32,1
2024-08-12,W93,19,0
2024-08-12,W94,13,0
2024-08-12,W95,33,0
2024-08-12,W96,27,0
2024-08-12,W97,29,1
2024-08-12,W98,14,0
2024-08-12,W99,29,1
2024-08-12,W100,23,0
2024-08-19,W01,20,0
2024-08-19,W02,20,0
2024-08-19,W03,27,0
2024-08-19,W04,17,0
2024-08-19,W05,28,0
2024-08-19,W06,30,1
2024-08-19,W07,27,0
2024-08-19,W08,47,0
2024-08-19,W09,43,0
2024-08-19,W10,44,1
2024-08-19,W11,22,0
2024-08-19,W12,14,0
2024-08-19,W13,15,0
2024-08-19,W14,15,0
2024-08-19,W15,20,0
2024-08-19,W16,16,0
2024-08-19,W17,32,0
2024-08-19,W18,46,0
2024-08-19,W19,30,0
2024-08-19,W20,26,1
2024-08-19,W21,26,0
2024-08-19,W22,55,0
2024-08-19,W23,39,0
2024-08-19,W24,28,1
2024-08-19,W25,16,0
2024-08-19,W26,51,0
2024-08-19,W27,14,0
2024-08-19,W28,14,1
2024-08-19,W29,19,1
2024-08-19,W30,34,0
2024-08-19,W31,9,1
2024-08-19,W32,13,0
2024-08-19,W33,28,0
2024-08-19,W34,26,0
2024-08-19,W35,39,0
2024-08-19,W36,39,0
2024-08-19,W37,42,0
2024-08-19,W38,31,0
2024-08-19,W39,12,0
2024-08-19,W40,33,0
2024-08-19,W41,22,0
2024-08-19,W42,12,0
2024-08-19,W43,55,0
2024-08-19,W44,35,0
2024-08-19,W45,52,1
2024-08-19,W46,29,1
2024-08-19,W47,22,0
2024-08-19,W48,23,1
2024-08-19,W49,42,0
2024-08-19,W50,66,0
2024-08-19,W51,23,0
2024-08-19,W52,27,1
2024-08-19,W53,27,0
2024-08-19,W54,48,0
2024-08-19,W55,27,0
2024-08-19,W56,63,0
2024-08-19,W57,36,1
2024-08-19,W58,18,0
2024-08-19,W59,46,1
2024-08-19,W60,16,0
2024-08-19,W61,23,0
2024-08-19,W62,17,0
2024-08-19,W63,39,0
2024-08-19,W64,11,0
2024-08-19,W65,18,1
2024-08-19,W66,10,1
2024-08-19,W67,20,0
2024-08-19,W68,61,1
2024-08-19,W69,10,1
2024-08-19,W70,42,0
2024-08-19,W71,16,0
2024-08-19,W72,37,0
2024-08-19,W73,9,0
2024-08-19,W74,29,0
2024-08-19,W75,45,0
2024-08-19,W76,37,0
2024-08-19,W77,27,0
2024-08-19,W78,25,1
2024-08-19,W79,15,0
2024-08-19,W80,41,0
2024-08-19,W81,37,0
2024-08-19,W82,22,0
2024-08-19,W83,29,0
2024-08-19,W84,19,0
2024-08-19,W85,20,1
2024-08-19,W86,14,0
2024-08-19,W87,22,0
2024-08-19,W88,30,0
2024-08-19,W89,24,0
2024-08-19,W90,20,0
2024-08-19,W91,15,0
2024-08-19,W92,55,0
2024-08-19,W93,13,0
2024-08-19,W94,17,0
2024-08-19,W95,19,0
2024-08-19,W96,24,0
2024-08-19,W97,35,0
2024-08-19,W98,16,0
2024-08-19,W99,31,1
2024-08-19,W100,31,0
2024-08-26,W01,25,0
2024-08-26,W02,32,0
2024-08-26,W03,19,0
2024-08-26,W04,21,0
2024-08-26,W05,27,0
2024-08-26,W06,41,0
2024-08-26,W07,31,0
2024-08-26,W08,36,1
2024-08-26,W09,36,0
2024-08-26,W10,52,0
2024-08-26,W11,19,0
2024-08-26,W12,7,0
2024-08-26,W13,24,1
2024-08-26,W14,17,0
2024-08-26,W15,17,1
2024-08-26,W16,21,0
2024-08-26,W17,17,0
2024-08-26,W18,41,0
2024-08-26,W19,33,0
2024-08-26,W20,49,0
2024-08-26,W21,12,0
2024-08-26,W22,46,0
2024-08-26,W23,29,0
2024-08-26,W24,36,0
2024-08-26,W25,17,0
2024-08-26,W26,46,0
2024-08-26,W27,23,0
2024-08-26,W28,19,0
2024-08-26,W29,37,0
2024-08-26,W30,17,0
2024-08-26,W31,31,1
2024-08-26,W32,8,0
2024-08-26,W33,25,0
2024-08-26,W34,30,0
2024-08-26,W35,28,0
2024-08-26,W36,27,0
2024-08-26,W37,43,0
2024-08-26,W38,16,0
2024-08-26,W39,10,0
2024-08-26,W40,39,0
2024-08-26,W41,20,0
2024-08-26,W42,24,0
2024-08-26,W43,38,0
2024-08-26,W44,22,0
2024-08-26,W45,50,0
2024-08-26,W46,34,0
2024-08-26,W47,12,0
2024-08-26,W48,26,0
2024-08-26,W49,44,0
2024-08-26,W50,37,0
2024-08-26,W51,24,0
2024-08-26,W52,37,0
2024-08-26,W53,22,1
2024-08-26,W54,57,0
2024-08-26,W55,21,0
2024-08-26,W56,39,0
2024-08-26,W57,35,0
2024-08-26,W58,18,0
2024-08-26,W59,76,0
2024-08-26,W60,16,0
2024-08-26,W61,25,0
2024-08-26,W62,22,0
2024-08-26,W63,28,0
2024-08-26,W64,5,1
2024-08-26,W65,31,0
2024-08-26,W66,15,0
2024-08-26,W67,26,0
2024-08-26,W68,56,0
2024-08-26,W69,34,0
2024-08-26,W70,22,0
2024-08-26,W71,22,0
2024-08-26,W72,34,0
2024-08-26,W73,23,1
2024-08-26,W74,22,1
2024-08-26,W75,24,0
2024-08-26,W76,32,0
2024-08-26,W77,29,0
2024-08-26,W78,35,0
2024-08-26,W79,24,0
2024-08-26,W80,27,0
2024-08-26,W81,29,1
2024-08-26,W82,39,0
2024-08-26,W83,31,0
2024-08-26,W84,21,1
2024-08-26,W85,32,0
2024-08-26,W86,17,0
2024-08-26,W87,30,0
2024-08-26,W88,26,0
2024-08-26,W89,18,0
2024-08-26,W90,22,0
2024-08-26,W91,20,0
2024-08-26,W92,29,0
2024-08-26,W93,12,0
2024-08-26,W94,14,1
2024-08-26,W95,11,0
2024-08-26,W96,24,0
2024-08-26,W97,23,0
2024-08-26,W98,22,0
2024-08-26,W99,34,0
2024-08-26,W100,29,0
2024-09-02,W01,39,0
2024-09-02,W02,24,0
2024-09-02,W03,21,0
2024-09-02,W04,20,0
2024-09-02,W05,19,0
2024-09-02,W06,32,0
2024-09-02,W07,27,0
2024-09-02,W08,63,0
2024-09-02,W09,48,0
2024-09-02,W10,26,0
2024-09-02,W11,31,0
2024-09-02,W12,12,0
2024-09-02,W13,33,0
2024-09-02,W14,14,0
2024-09-02,W15,36,0
2024-09-02,W16,30,0
2024-09-02,W17,24,0
2024-09-02,W18,54,0
2024-09-02,W19,20,0
2024-09-02,W20,37,0
2024-09-02,W21,22,0
2024-09-02,W22,48,0
2024-09-02,W23,35,1
2024-09-02,W24,26,0
2024-09-02,W25,8,0
2024-09-02,W26,53,0
2024-09-02,W27,19,0
2024-09-02,W28,5,0
2024-09-02,W29,31,1
2024-09-02,W30,33,1
2024-09-02,W31,35,1
2024-09-02,W32,8,1
2024-09-02,W33,22,0
2024-09-02,W34,23,1
2024-09-02,W35,42,1
2024-09-02,W36,25,1
2024-09-02,W37,34,1
2024-09-02,W38,16,0
2024-09-02,W39,7,1
2024-09-02,W40,40,0
2024-09-02,W41,21,0
2024-09-02,W42,27,0
2024-09-02,W43,35,1
2024-09-02,W44,19,0
2024-09-02,W45,39,0
2024-09-02,W46,22,1
2024-09-02,W47,17,0
2024-09-02,W48,17,0
2024-09-02,W49,55,0
2024-09-02,W50,31,0
2024-09-02,W51,14,0
2024-09-02,W52,31,1
2024-09-02,W53,54,0
2024-09-02,W54,48,0
2024-09-02,W55,26,0
2024-09-02,W56,47,0
2024-09-02,W57,31,0
2024-09-02,W58,10,0
2024-09-02,W59,49,0
2024-09-02,W60,19,0
2024-09-02,W61,26,1
2024-09-02,W62,33,0
2024-09-02,W63,22,0
2024-09-02,W64,21,0
2024-09-02,W65,13,0
2024-09-02,W66,7,0
2024-09-02,W67,22,0
2024-09-02,W68,40,1
2024-09-02,W69,20,0
2024-09-02,W70,15,0
2024-09-02,W71,13,0
2024-09-02,W72,33,0
2024-09-02,W73,34,0
2024-09-02,W74,36,1
2024-09-02,W75,28,1
2024-09-02,W76,23,0
2024-09-02,W77,32,1
2024-09-02,W78,27,0
2024-09-02,W79,22,0
2024-09-02,W80,32,0
2024-09-02,W81,37,0
2024-09-02,W82,30,0
2024-09-02,W83,21,1
2024-09-02,W84,28,0
2024-09-02,W85,17,0
2024-09-02,W86,13,0
2024-09-02,W87,26,0
2024-09-02,W88,35,0
2024-09-02,W89,23,0
2024-09-02,W90,26,1
2024-09-02,W91,15,0
2024-09-02,W92,47,0
2024-09-02,W93,19,1
2024-09-02,W94,32,0
2024-09-02,W95,7,1
2024-09-02,W96,14,0
2024-09-02,W97,29,0
2024-09-02,W98,13,0
2024-09-02,W99,18,0
2024-09-02,W100,40,0
2024-09-09,W01,28,0
2024-09-09,W02,22,1
2024-09-09,W03,25,0
2024-09-09,W04,16,0
2024-09-09,W05,20,0
2024-09-09,W06,25,0
2024-09-09,W07,26,0
2024-09-09,W08,31,0
2024-09-09,W09,35,0
2024-09-09,W10,29,0
2024-09-09,W11,24,1
2024-09-09,W12,10,0
2024-09-09,W13,25,0
2024-09-09,W14,21,0
2024-09-09,W15,22,0
2024-09-09,W16,29,0
2024-09-09,W17,20,0
2024-09-09,W18,35,0
2024-09-09,W19,30,0
2024-09-09,W20,23,0
2024-09-09,W21,21,1
2024-09-09,W22,42,0
2024-09-09,W23,49,0
2024-09-09,W24,26,0
2024-09-09,W25,12,0
2024-09-09,W26,58,1
2024-09-09,W27,27,1
2024-09-09,W28,7,0
2024-09-09,W29,49,0
2024-09-09,W30,46,0
2024-09-09,W31,32,0
2024-09-09,W32,19,1
2024-09-09,W33,26,0
2024-09-09,W34,45,1
2024-09-09,W35,46,0
2024-09-09,W36,51,0
2024-09-09,W37,55,0
2024-09-09,W38,24,0
2024-09-09,W39,18,1
2024-09-09,W40,43,0
2024-09-09,W41,24,0
2024-09-09,W42,23,0
2024-09-09,W43,48,0
2024-09-09,W44,15,0
2024-09-09,W45,31,0
2024-09-09,W46,37,0
2024-09-09,W47,5,0
2024-09-09,W48,13,0
2024-09-09,W49,52,0
2024-09-09,W50,27,0
2024-09-09,W51,16,0
2024-09-09,W52,43,0
2024-09-09,W53,34,0
2024-09-09,W54,52,1
2024-09-09,W55,26,0
2024-09-09,W56,41,0
2024-09-09,W57,25,0
2024-09-09,W58,9,0
2024-09-09,W59,54,0
2024-09-09,W60,24,0
2024-09-09,W61,39,0
2024-09-09,W62,9,0
2024-09-09,W63,28,0
2024-09-09,W64,9,0
2024-09-09,W65,11,1
2024-09-09,W66,8,0
2024-09-09,W67,22,0
2024-09-09,W68,56,0
2024-09-09,W69,12,0
2024-09-09,W70,23,1
2024-09-09,W71,27,0
2024-09-09,W72,28,0
2024-09-09,W73,13,0
2024-09-09,W74,41,0
2024-09-09,W75,53,0
2024-09-09,W76,20,0
2024-09-09,W77,38,0
2024-09-09,W78,27,1
2024-09-09,W79,25,1
2024-09-09,W80,38,0
2024-09-09,W81,14,0
2024-09-09,W82,10,0
2024-09-09,W83,35,1
2024-09-09,W84,24,0
2024-09-09,W85,29,1
2024-09-09,W86,15,0
2024-09-09,W87,24,0
2024-09-09,W88,34,0
2024-09-09,W89,17,0
2024-09-09,W90,31,0
2024-09-09,W91,10,0
2024-09-09,W92,50,0
2024-09-09,W93,23,1
2024-09-09,W94,9,0
2024-09-09,W95,27,0
2024-09-09,W96,26,0
2024-09-09,W97,19,1
2024-09-09,W98,21,0
2024-09-09,W99,14,0
2024-09-09,W100,42,0
2024-09-16,W01,23,0
2024-09-16,W02,33,0
2024-09-16,W03,28,0
2024-09-16,W04,21,0
2024-09-16,W05,17,0
2024-09-16,W06,18,1
2024-09-16,W07,41,0
2024-09-16,W08,33,0
2024-09-16,W09,54,0
2024-09-16,W10,14,0
2024-09-16,W11,39,0
2024-09-16,W12,15,1
2024-09-16,W13,12,0
2024-09-16,W14,14,0
2024-09-16,W15,24,0
2024-09-16,W16,24,0
2024-09-16,W17,22,1
2024-09-16,W18,52,1
2024-09-16,W19,16,1
2024-09-16,W20,23,0
2024-09-16,W21,30,1
2024-09-16,W22,52,0
2024-09-16,W23,43,0
2024-09-16,W24,22,0
2024-09-16,W25,6,0
2024-09-16,W26,66,0
2024-09-16,W27,38,0
2024-09-16,W28,5,0
2024-09-16,W29,17,0
2024-09-16,W30,33,0
2024-09-16,W31,19,0
2024-09-16,W32,19,0
2024-09-16,W33,26,0
2024-09-16,W34,41,0
2024-09-16,W35,29,0
2024-09-16,W36,24,0
2024-09-16,W37,38,0
2024-09-16,W38,34,0
2024-09-16,W39,27,0
2024-09-16,W40,36,0
2024-09-16,W41,22,1
2024-09-16,W42,20,0
2024-09-16,W43,34,0
2024-09-16,W44,22,0
2024-09-16,W45,32,0
2024-09-16,W46,26,0
2024-09-16,W47,12,0
2024-09-16,W48,24,0
2024-09-16,W49,53,0
2024-09-16,W50,29,0
2024-09-16,W51,8,1
2024-09-16,W52,32,0
2024-09-16,W53,34,0
2024-09-16,W54,72,1
2024-09-16,W55,22,0
2024-09-16,W56,40,0
2024-09-16,W57,29,0
2024-09-16,W58,16,0
2024-09-16,W59,33,0
2024-09-16,W60,16,1
2024-09-16,W61,17,0
2024-09-16,W62,25,0
2024-09-16,W63,35,0
2024-09-16,W64,12,1
2024-09-16,W65,27,1
2024-09-16,W66,10,1
2024-09-16,W67,22,0
2024-09-16,W68,42,0
2024-09-16,W69,7,1
2024-09-16,W70,42,0
2024-09-16,W71,26,0
2024-09-16,W72,31,0
2024-09-16,W73,21,0
2024-09-16,W74,25,0
2024-09-16,W75,35,0
2024-09-16,W76,37,0
2024-09-16,W77,32,0
2024-09-16,W78,40,0
2024-09-16,W79,35,0
2024-09-16,W80,23,1
2024-09-16,W81,27,0
2024-09-16,W82,23,1
2024-09-16,W83,42,0
2024-09-16,W84,25,1
2024-09-16,W85,36,0
2024-09-16,W86,20,0
2024-09-16,W87,29,1
2024-09-16,W88,37,0
2024-09-16,W89,17,0
2024-09-16,W90,12,0
2024-09-16,W91,11,0
2024-09-16,W92,51,0
2024-09-16,W93,28,1
2024-09-16,W94,16,0
2024-09-16,W95,10,0
2024-09-16,W96,15,0
2024-09-16,W97,42,0
2024-09-16,W98,25,0
2024-09-16,W99,24,0
2024-09-16,W100,16,0
2024-09-23,W01,23,0
2024-09-23,W02,20,0
2024-09-23,W03,30,0
2024-09-23,W04,14,0
2024-09-23,W05,14,1
2024-09-23,W06,41,0
2024-09-23,W07,22,1
2024-09-23,W08,41,0
2024-09-23,W09,58,0
2024-09-23,W10,24,0
2024-09-23,W11,21,0
2024-09-23,W12,19,0
2024-09-23,W13,10,0
2024-09-23,W14,21,0
2024-09-23,W15,17,1
2024-09-23,W16,23,0
2024-09-23,W17,29,0
2024-09-23,W18,60,0
2024-09-23,W19,36,0
2024-09-23,W20,16,0
2024-09-23,W21,26,0
2024-09-23,W22,31,0
2024-09-23,W23,45,0
2024-09-23,W24,28,0
2024-09-23,W25,7,0
2024-09-23,W26,45,0
2024-09-23,W27,21,0
2024-09-23,W28,8,0
2024-09-23,W29,19,0
2024-09-23,W30,32,0
2024-09-23,W31,29,0
2024-09-23,W32,11,1
2024-09-23,W33,27,0
2024-09-23,W34,22,0
2024-09-23,W35,37,1
2024-09-23,W36,18,1
2024-09-23,W37,24,0
2024-09-23,W38,18,0
2024-09-23,W39,11,1
2024-09-23,W40,41,1
2024-09-23,W41,43,0
2024-09-23,W42,22,0
2024-09-23,W43,39,0
2024-09-23,W44,32,1
2024-09-23,W45,49,0
2024-09-23,W46,29,1
2024-09-23,W47,8,0
2024-09-23,W48,9,0
2024-09-23,W49,55,1
2024-09-23,W50,30,0
2024-09-23,W51,44,0
2024-09-23,W52,31,0
2024-09-23,W53,36,0
2024-09-23,W54,59,0
2024-09-23,W55,21,1
2024-09-23,W56,47,0
2024-09-23,W57,28,0
2024-09-23,W58,18,0
2024-09-23,W59,49,1
2024-09-23,W60,29,0
2024-09-23,W61,10,0
2024-09-23,W62,13,0
2024-09-23,W63,32,0
2024-09-23,W64,20,0
2024-09-23,W65,36,0
2024-09-23,W66,15,0
2024-09-23,W67,13,0
2024-09-23,W68,45,0
2024-09-23,W69,25,0
2024-09-23,W70,31,0
2024-09-23,W71,18,0
2024-09-23,W72,27,0
2024-09-23,W73,22,0
2024-09-23,W74,21,0
2024-09-23,W75,36,1
2024-09-23,W76,34,0
2024-09-23,W77,32,0
2024-09-23,W78,23,0
2024-09-23,W79,18,0
2024-09-23,W80,46,0
2024-09-23,W81,22,0
2024-09-23,W82,51,0
2024-09-23,W83,21,0
2024-09-23,W84,34,1
2024-09-23,W85,25,0
2024-09-23,W86,19,0
2024-09-23,W87,41,1
2024-09-23,W88,37,0
2024-09-23,W89,27,0
2024-09-23,W90,24,0
2024-09-23,W91,14,0
2024-09-23,W92,44,0
2024-09-23,W93,28,1
2024-09-23,W94,20,0
2024-09-23,W95,11,0
2024-09-23,W96,22,0
2024-09-23,W97,14,0
2024-09-23,W98,21,0
2024-09-23,W99,21,0
2024-09-23,W100,42,0
2024-09-30,W01,25,1
2024-09-30,W02,18,0
2024-09-30,W03,29,0
2024-09-30,W04,8,0
2024-09-30,W05,31,0
2024-09-30,W06,40,0
2024-09-30,W07,45,0
2024-09-30,W08,44,0
2024-09-30,W09,46,0
2024-09-30,W10,36,0
2024-09-30,W11,17,0
2024-09-30,W12,13,0
2024-09-30,W13,17,0
2024-09-30,W14,25,0
2024-09-30,W15,31,0
2024-09-30,W16,27,0
2024-09-30,W17,19,1
2024-09-30,W18,45,0
2024-09-30,W19,26,0
2024-09-30,W20,20,0
2024-09-30,W21,13,0
2024-09-30,W22,51,0
2024-09-30,W23,40,0
2024-09-30,W24,15,0
2024-09-30,W25,12,0
2024-09-30,W26,53,0
2024-09-30,W27,29,0
2024-09-30,W28,9,0
2024-09-30,W29,29,1
2024-09-30,W30,29,0
2024-09-30,W31,27,0
2024-09-30,W32,19,0
2024-09-30,W33,23,0
2024-09-30,W34,38,0
2024-09-30,W35,47,0
2024-09-30,W36,41,0
2024-09-30,W37,37,0
2024-09-30,W38,27,0
2024-09-30,W39,19,1
2024-09-30,W40,51,0
2024-09-30,W41,24,1
2024-09-30,W42,26,0
2024-09-30,W43,39,0
2024-09-30,W44,37,1
2024-09-30,W45,40,0
2024-09-30,W46,35,0
2024-09-30,W47,16,0
2024-09-30,W48,16,0
2024-09-30,W49,61,0
2024-09-30,W50,38,0
2024-09-30,W51,18,0
2024-09-30,W52,21,0
2024-09-30,W53,33,0
2024-09-30,W54,43,0
2024-09-30,W55,35,0
2024-09-30,W56,39,0
2024-09-30,W57,16,0
2024-09-30,W58,13,0
2024-09-30,W59,60,0
2024-09-30,W60,26,0
2024-09-30,W61,17,1
2024-09-30,W62,25,0
2024-09-30,W63,30,1
2024-09-30,W64,11,0
2024-09-30,W65,14,1
2024-09-30,W66,3,1
2024-09-30,W67,19,0
2024-09-30,W68,46,0
2024-09-30,W69,18,0
2024-09-30,W70,32,0
2024-09-30,W71,19,1
2024-09-30,W72,27,1
2024-09-30,W73,9,0
2024-09-30,W74,32,0
2024-09-30,W75,39,0
2024-09-30,W76,24,0
2024-09-30,W77,25,0
2024-09-30,W78,20,0
2024-09-30,W79,29,0
2024-09-30,W80,32,1
2024-09-30,W81,30,0
2024-09-30,W82,27,1
2024-09-30,W83,14,0
2024-09-30,W84,29,0
2024-09-30,W85,28,0
2024-09-30,W86,18,0
2024-09-30,W87,41,0
2024-09-30,W88,31,0
2024-09-30,W89,18,0
2024-09-30,W90,17,1
