week_start_date,ward_id,turbidity,ecoli_index,ph_level,chlorine_residual,water_sample_count,contamination_flag
2024-09-30,W89,18.13,8.34,8.16,0.157,7,1
2024-09-30,W90,16.88,7.4,7.55,0.305,6,1
2024-09-30,W91,12.84,5.87,8.19,0.452,6,1
2024-09-30,W92,28.95,10.0,6.96,0.249,5,1
2024-09-30,W93,9.1,3.81,7.99,0.284,7,0
2024-09-30,W94,12.9,6.15,6.85,0.384,7,1
2024-09-30,W95,14.61,5.54,7.97,0.32,3,1
2024-09-30,W96,18.13,8.5,7.4,0.152,3,1
2024-09-30,W97,18.58,7.89,7.55,0.428,5,1
2024-09-30,W98,16.6,5.71,6.9,0.288,3,1
2024-09-30,W99,18.08,7.55,7.39,0.119,7,1
2024-09-30,W100,26.25,9.45,7.51,0.247,3,1
2024-10-07,W01,24.49,9.44,6.57,0.018,7,1
2024-10-07,W02,14.65,5.18,6.93,0.288,3,1
2024-10-07,W03,9.9,4.51,6.86,0.369,5,0
2024-10-07,W04,16.16,6.53,7.68,0.117,3,1
2024-10-07,W05,8.15,3.85,7.66,0.544,5,0
2024-10-07,W06,12.81,5.11,6.93,0.262,7,1
2024-10-07,W07,14.75,6.24,7.93,0.284,4,1
2024-10-07,W08,19.21,8.94,8.2,0.318,3,1
2024-10-07,W09,18.7,9.58,6.81,0.28,5,1
2024-10-07,W10,15.71,7.05,7.6,0.326,3,1
2024-10-07,W11,11.31,4.82,6.95,0.335,7,0
2024-10-07,W12,8.46,3.98,6.86,0.387,7,0
2024-10-07,W13,5.48,2.76,7.1,0.53,3,0
2024-10-07,W14,25.91,10.0,6.76,0.191,3,1
2024-10-07,W15,7.46,4.19,7.25,0.554,4,0
2024-10-07,W16,14.77,6.61,7.87,0.191,5,1
2024-10-07,W17,8.93,5.17,7.99,0.291,4,1
2024-10-07,W18,21.75,9.61,7.27,0.309,7,1
2024-10-07,W19,17.22,7.61,7.81,0.157,5,1
2024-10-07,W20,14.14,5.1,8.2,0.296,6,1
2024-10-07,W21,14.62,6.1,8.13,0.348,4,1
2024-10-07,W22,10.25,5.12,8.17,0.403,6,1
2024-10-07,W23,12.44,6.32,8.06,0.351,4,1
2024-10-07,W24,10.49,4.99,7.83,0.386,6,0
2024-10-07,W25,13.03,5.3,7.39,0.417,6,1
2024-10-07,W26,19.44,8.23,7.9,0.182,5,1
2024-10-07,W27,12.78,5.28,7.46,0.315,6,1
2024-10-07,W28,12.98,5.03,7.66,0.355,5,1
2024-10-07,W29,15.79,7.45,7.96,0.199,5,1
2024-10-07,W30,19.35,7.57,7.71,0.188,6,1
2024-10-07,W31,20.53,8.86,7.63,0.357,3,1
2024-10-07,W32,15.67,5.04,7.06,0.248,6,1
2024-10-07,W33,25.19,10.0,7.03,0.25,5,1
2024-10-07,W34,14.22,7.1,7.94,0.122,3,1
2024-10-07,W35,18.31,8.89,7.14,0.402,5,1
2024-10-07,W36,16.33,6.7,7.37,0.286,6,1
2024-10-07,W37,13.64,6.41,8.09,0.263,5,1
2024-10-07,W38,22.62,9.44,7.88,0.293,5,1
2024-10-07,W39,10.74,4.48,7.81,0.369,4,0
2024-10-07,W40,18.0,8.03,6.93,0.199,7,1
2024-10-07,W41,18.57,6.49,7.43,0.309,3,1
2024-10-07,W42,16.37,8.13,7.93,0.323,7,1
2024-10-07,W43,23.33,9.83,7.05,0.104,6,1
2024-10-07,W44,18.25,7.68,7.31,0.238,6,1
2024-10-07,W45,38.82,10.0,7.41,0.183,9,1
2024-10-07,W46,21.93,9.7,7.69,0.115,3,1
2024-10-07,W47,14.32,4.95,7.32,0.434,6,0
2024-10-07,W48,16.91,6.69,6.87,0.179,3,1
2024-10-07,W49,21.21,7.61,8.0,0.362,6,1
2024-10-07,W50,13.05,7.05,7.25,0.183,4,1
2024-10-07,W51,15.24,5.75,7.71,0.461,5,1
2024-10-07,W52,20.52,8.55,7.83,0.215,4,1
2024-10-07,W53,53.85,10.0,6.68,0.259,7,1
2024-10-07,W54,55.59,10.0,6.83,0.0,8,1
2024-10-07,W55,14.26,7.28,7.85,0.419,7,1
2024-10-07,W56,27.63,10.0,6.66,0.059,5,1
2024-10-07,W57,21.37,7.94,7.94,0.292,7,1
2024-10-07,W58,14.37,5.1,8.0,0.482,7,1
2024-10-07,W59,13.12,6.99,7.96,0.285,5,1
2024-10-07,W60,19.56,7.85,6.64,0.299,3,1
2024-10-07,W61,8.48,4.07,7.01,0.323,7,0
2024-10-07,W62,21.72,8.53,7.83,0.236,3,1
2024-10-07,W63,15.0,4.37,7.24,0.394,7,0
2024-10-07,W64,14.9,4.77,7.93,0.29,5,0
2024-10-07,W65,10.75,3.32,7.22,0.331,3,0
2024-10-07,W66,26.33,9.57,6.75,0.25,8,1
2024-10-07,W67,23.24,9.12,6.85,0.184,7,1
2024-10-07,W68,20.86,8.22,7.55,0.299,7,1
2024-10-07,W69,14.58,5.92,7.69,0.381,6,1
2024-10-07,W70,15.03,6.07,7.97,0.292,5,1
2024-10-07,W71,16.18,7.25,7.42,0.497,6,1
2024-10-07,W72,16.17,7.09,7.39,0.241,4,1
2024-10-07,W73,19.81,8.97,7.74,0.228,7,1
2024-10-07,W74,16.39,5.97,7.62,0.272,7,1
2024-10-07,W75,16.61,7.91,8.1,0.4,5,1
2024-10-07,W76,13.98,5.18,7.28,0.402,6,1
2024-10-07,W77,7.36,4.32,7.35,0.303,5,0
2024-10-07,W78,26.96,10.0,7.65,0.082,4,1
2024-10-07,W79,36.31,10.0,7.68,0.226,3,1
2024-10-07,W80,9.56,4.28,7.62,0.497,7,0
2024-10-07,W81,10.34,4.22,6.95,0.498,4,0
2024-10-07,W82,9.68,3.26,7.36,0.307,3,0
2024-10-07,W83,15.39,6.75,7.39,0.418,3,1
2024-10-07,W84,18.34,7.27,7.53,0.253,7,1
2024-10-07,W85,18.65,9.28,7.54,0.15,6,1
2024-10-07,W86,17.52,8.15,7.43,0.317,3,1
2024-10-07,W87,12.95,6.93,7.75,0.197,6,1
2024-10-07,W88,18.71,7.79,7.38,0.393,4,1
2024-10-07,W89,14.32,6.42,7.41,0.331,3,1
2024-10-07,W90,10.65,4.57,7.3,0.413,3,0
2024-10-07,W91,19.54,7.6,7.15,0.465,6,1
2024-10-07,W92,28.68,10.0,8.04,0.239,6,1
2024-10-07,W93,14.04,5.08,7.43,0.326,3,1
2024-10-07,W94,22.47,8.23,6.91,0.221,3,1
2024-10-07,W95,18.01,7.49,6.86,0.169,5,1
2024-10-07,W96,17.76,8.15,6.92,0.38,4,1
2024-10-07,W97,9.1,5.46,7.35,0.359,4,1
2024-10-07,W98,18.49,7.66,7.86,0.461,5,1
2024-10-07,W99,9.71,5.13,7.62,0.332,4,1
2024-10-07,W100,14.14,6.1,8.11,0.317,3,1
2024-10-14,W01,18.93,7.5,7.94,0.218,6,1
2024-10-14,W02,22.33,7.98,7.2,0.262,7,1
2024-10-14,W03,25.5,10.0,7.82,0.216,7,1
2024-10-14,W04,10.55,4.0,7.58,0.33,5,0
2024-10-14,W05,9.88,5.15,7.57,0.241,6,1
2024-10-14,W06,19.43,8.16,7.23,0.444,3,1
2024-10-14,W07,18.69,7.64,6.67,0.143,4,1
2024-10-14,W08,11.38,5.59,6.93,0.256,5,1
2024-10-14,W09,17.89,8.85,7.32,0.246,6,1
2024-10-14,W10,11.44,4.79,7.56,0.297,6,0
2024-10-14,W11,8.14,3.78,6.89,0.397,7,0
2024-10-14,W12,15.85,5.83,7.0,0.323,3,1
2024-10-14,W13,17.49,6.53,7.48,0.43,4,1
2024-10-14,W14,26.69,10.0,6.63,0.215,7,1
2024-10-14,W15,14.63,7.09,8.14,0.256,4,1
2024-10-14,W16,16.56,6.63,7.63,0.178,3,1
2024-10-14,W17,13.96,5.92,6.81,0.257,3,1
2024-10-14,W18,12.28,6.75,7.43,0.245,3,1
2024-10-14,W19,17.75,8.22,7.75,0.254,6,1
2024-10-14,W20,25.74,9.86,6.81,0.317,3,1
2024-10-14,W21,13.4,4.63,8.04,0.282,5,0
2024-10-14,W22,14.22,6.25,7.78,0.413,4,1
2024-10-14,W23,13.21,6.18,7.29,0.423,7,1
2024-10-14,W24,27.45,9.62,7.27,0.156,7,1
2024-10-14,W25,11.44,4.63,6.99,0.482,3,0
2024-10-14,W26,25.71,9.74,7.85,0.052,6,1
2024-10-14,W27,18.15,7.2,7.49,0.261,3,1
2024-10-14,W28,17.31,6.95,7.26,0.076,3,1
2024-10-14,W29,20.04,8.44,7.41,0.157,7,1
2024-10-14,W30,14.79,5.96,7.85,0.328,6,1
2024-10-14,W31,16.27,6.34,7.93,0.376,7,1
2024-10-14,W32,26.11,10.0,6.69,0.236,6,1
2024-10-14,W33,44.24,10.0,6.98,0.201,7,1
2024-10-14,W34,23.37,9.34,7.83,0.265,3,1
2024-10-14,W35,21.8,8.81,7.94,0.228,3,1
2024-10-14,W36,27.84,10.0,6.54,0.204,8,1
2024-10-14,W37,24.25,9.27,7.07,0.225,6,1
2024-10-14,W38,9.96,4.58,6.94,0.252,6,0
2024-10-14,W39,10.45,3.93,6.92,0.393,4,0
2024-10-14,W40,17.23,8.43,6.94,0.248,3,1
2024-10-14,W41,11.3,4.57,6.89,0.561,5,0
2024-10-14,W42,44.58,10.0,7.38,0.108,10,1
2024-10-14,W43,20.11,8.2,7.01,0.126,4,1
2024-10-14,W44,29.62,10.0,6.74,0.122,3,1
2024-10-14,W45,19.84,8.52,7.31,0.334,3,1
2024-10-14,W46,26.83,10.0,7.13,0.0,4,1
2024-10-14,W47,9.4,3.67,7.03,0.318,6,0
2024-10-14,W48,15.24,5.08,7.67,0.393,7,1
2024-10-14,W49,33.0,10.0,6.79,0.13,4,1
2024-10-14,W50,8.82,4.61,7.32,0.387,6,0
2024-10-14,W51,12.11,4.41,7.59,0.536,5,0
2024-10-14,W52,15.84,5.73,7.71,0.408,3,1
2024-10-14,W53,28.44,10.0,7.11,0.188,4,1
2024-10-14,W54,25.39,10.0,8.17,0.246,3,1
2024-10-14,W55,14.3,6.65,8.05,0.338,7,1
2024-10-14,W56,21.92,9.35,7.72,0.186,5,1
2024-10-14,W57,20.75,7.8,7.1,0.263,7,1
2024-10-14,W58,15.21,8.02,6.73,0.345,5,1
2024-10-14,W59,24.46,10.0,6.89,0.385,6,1
2024-10-14,W60,13.97,5.08,6.81,0.479,3,1
2024-10-14,W61,29.33,10.0,7.35,0.229,8,1
2024-10-14,W62,28.08,10.0,6.88,0.204,10,1
2024-10-14,W63,24.59,8.74,6.91,0.202,4,1
2024-10-14,W64,10.37,3.08,7.14,0.472,7,0
2024-10-14,W65,13.24,4.0,7.34,0.451,5,0
2024-10-14,W66,8.05,1.82,7.69,0.455,5,0
2024-10-14,W67,30.86,10.0,7.59,0.172,6,1
2024-10-14,W68,26.72,10.0,7.83,0.0,8,1
2024-10-14,W69,19.85,6.97,7.05,0.259,6,1
2024-10-14,W70,24.01,9.55,7.28,0.172,7,1
2024-10-14,W71,15.27,6.84,7.28,0.094,4,1
2024-10-14,W72,21.75,8.51,7.42,0.365,3,1
2024-10-14,W73,18.51,8.62,7.76,0.199,6,1
2024-10-14,W74,11.8,5.86,7.54,0.4,5,1
2024-10-14,W75,21.23,7.86,7.69,0.225,6,1
2024-10-14,W76,22.01,9.75,7.82,0.135,5,1
2024-10-14,W77,10.34,3.67,7.28,0.361,4,0
2024-10-14,W78,30.65,10.0,7.64,0.235,9,1
2024-10-14,W79,29.13,10.0,7.05,0.16,3,1
2024-10-14,W80,21.51,7.6,7.36,0.131,4,1
2024-10-14,W81,18.82,7.75,6.51,0.476,4,1
2024-10-14,W82,24.79,10.0,7.53,0.284,10,1
2024-10-14,W83,20.45,6.8,7.06,0.287,10,1
2024-10-14,W84,30.83,10.0,7.7,0.038,5,1
2024-10-14,W85,17.26,7.0,7.3,0.404,6,1
2024-10-14,W86,19.44,8.8,7.28,0.297,3,1
2024-10-14,W87,14.18,6.04,7.85,0.328,4,1
2024-10-14,W88,27.46,10.0,7.38,0.048,10,1
2024-10-14,W89,31.69,10.0,7.64,0.197,11,1
2024-10-14,W90,24.6,10.0,6.95,0.345,7,1
2024-10-14,W91,27.4,9.19,7.8,0.308,7,1
2024-10-14,W92,26.08,10.0,8.03,0.059,3,1
2024-10-14,W93,14.42,5.8,7.93,0.365,7,1
2024-10-14,W94,21.23,8.94,7.98,0.254,5,1
2024-10-14,W95,16.99,6.73,7.99,0.265,4,1
2024-10-14,W96,16.39,7.83,6.85,0.357,5,1
2024-10-14,W97,14.86,6.08,7.92,0.341,7,1
2024-10-14,W98,15.5,6.49,7.56,0.368,4,1
2024-10-14,W99,17.83,8.85,6.86,0.268,4,1
2024-10-14,W100,15.11,6.97,6.85,0.353,5,1
2024-10-21,W01,27.92,10.0,7.5,0.294,7,1
2024-10-21,W02,14.05,5.73,7.57,0.406,5,1
2024-10-21,W03,24.75,10.0,7.72,0.277,3,1
2024-10-21,W04,21.74,9.22,7.64,0.384,9,1
2024-10-21,W05,21.27,8.66,7.69,0.252,6,1
2024-10-21,W06,13.85,6.92,6.82,0.321,6,1
2024-10-21,W07,8.56,4.52,7.13,0.385,4,0
2024-10-21,W08,27.28,10.0,7.75,0.228,7,1
2024-10-21,W09,40.77,10.0,7.57,0.033,7,1
2024-10-21,W10,12.72,6.31,7.43,0.349,3,1
2024-10-21,W11,15.4,6.35,6.73,0.291,5,1
2024-10-21,W12,14.15,6.0,7.66,0.286,6,1
2024-10-21,W13,14.02,3.55,8.18,0.413,6,0
2024-10-21,W14,17.36,6.11,7.02,0.318,5,1
2024-10-21,W15,20.74,9.0,6.75,0.26,10,1
2024-10-21,W16,19.77,8.48,7.23,0.402,3,1
2024-10-21,W17,21.54,9.96,7.22,0.098,10,1
2024-10-21,W18,22.86,9.85,7.14,0.241,4,1
2024-10-21,W19,10.28,5.67,6.92,0.273,3,1
2024-10-21,W20,14.61,4.69,8.08,0.313,7,0
2024-10-21,W21,18.95,7.59,6.93,0.402,5,1
2024-10-21,W22,19.81,7.66,6.62,0.392,5,1
2024-10-21,W23,29.32,10.0,7.19,0.233,7,1
2024-10-21,W24,19.79,9.0,7.53,0.338,6,1
2024-10-21,W25,12.07,4.33,7.97,0.26,6,0
2024-10-21,W26,21.78,8.99,7.71,0.286,7,1
2024-10-21,W27,14.17,5.26,7.48,0.154,3,1
2024-10-21,W28,16.52,6.18,6.72,0.295,7,1
2024-10-21,W29,27.58,9.31,6.8,0.228,3,1
2024-10-21,W30,18.43,7.73,8.14,0.362,7,1
2024-10-21,W31,21.72,8.15,7.27,0.181,5,1
2024-10-21,W32,13.17,5.14,8.14,0.317,5,1
2024-10-21,W33,18.5,8.68,6.8,0.26,5,1
2024-10-21,W34,20.49,8.75,7.89,0.385,4,1
2024-10-21,W35,42.58,10.0,7.52,0.002,6,1
2024-10-21,W36,12.3,5.69,7.73,0.405,7,1
2024-10-21,W37,20.15,9.1,7.43,0.167,5,1
2024-10-21,W38,27.33,10.0,7.59,0.257,7,1
2024-10-21,W39,17.64,7.04,6.54,0.325,3,1
2024-10-21,W40,21.66,9.87,7.48,0.128,3,1
2024-10-21,W41,15.77,6.74,6.8,0.16,6,1
2024-10-21,W42,19.75,8.32,6.81,0.14,7,1
2024-10-21,W43,23.91,10.0,6.88,0.161,3,1
2024-10-21,W44,41.17,10.0,7.64,0.111,5,1
2024-10-21,W45,16.39,7.86,7.23,0.212,5,1
2024-10-21,W46,17.35,7.32,6.99,0.34,3,1
2024-10-21,W47,32.89,10.0,7.9,0.237,8,1
2024-10-21,W48,16.32,6.45,7.74,0.239,3,1
2024-10-21,W49,24.86,10.0,7.53,0.288,3,1
2024-10-21,W50,9.04,4.57,6.99,0.375,3,0
2024-10-21,W51,19.11,7.01,6.8,0.058,4,1
2024-10-21,W52,19.84,8.66,7.21,0.171,6,1
2024-10-21,W53,41.41,10.0,6.55,0.068,6,1
2024-10-21,W54,28.43,10.0,7.44,0.233,6,1
2024-10-21,W55,15.91,7.06,7.33,0.279,6,1
2024-10-21,W56,29.49,10.0,6.87,0.126,4,1
2024-10-21,W57,11.52,5.34,7.42,0.504,7,1
2024-10-21,W58,8.29,4.95,8.1,0.349,5,0
2024-10-21,W59,26.26,10.0,7.61,0.26,3,1
2024-10-21,W60,22.25,9.56,7.04,0.0,5,1
2024-10-21,W61,12.69,5.06,8.17,0.219,3,1
2024-10-21,W62,18.22,7.2,8.02,0.237,3,1
2024-10-21,W63,30.27,10.0,6.68,0.195,6,1
2024-10-21,W64,16.26,5.47,7.65,0.468,7,1
2024-10-21,W65,16.61,5.28,6.83,0.294,5,1
2024-10-21,W66,12.49,4.9,7.73,0.413,7,0
2024-10-21,W67,21.17,8.58,8.07,0.343,4,1
2024-10-21,W68,20.84,8.95,7.86,0.215,5,1
2024-10-21,W69,13.82,5.37,7.8,0.245,3,1
2024-10-21,W70,30.64,10.0,6.66,0.149,6,1
2024-10-21,W71,22.27,10.0,7.71,0.184,5,1
2024-10-21,W72,8.86,3.36,7.56,0.365,6,0
2024-10-21,W73,28.93,10.0,6.68,0.094,8,1
2024-10-21,W74,21.43,8.47,7.73,0.421,3,1
2024-10-21,W75,23.21,9.42,6.7,0.206,6,1
2024-10-21,W76,22.66,9.3,7.0,0.043,9,1
2024-10-21,W77,19.24,7.76,7.69,0.25,8,1
2024-10-21,W78,17.39,7.52,8.13,0.262,3,1
2024-10-21,W79,23.33,8.93,7.69,0.208,6,1
2024-10-21,W80,11.43,5.59,7.04,0.281,6,1
2024-10-21,W81,15.57,7.07,6.95,0.469,7,1
2024-10-21,W82,23.69,8.6,7.88,0.215,7,1
2024-10-21,W83,11.8,4.41,7.99,0.373,6,0
2024-10-21,W84,19.14,7.09,6.8,0.314,4,1
2024-10-21,W85,38.2,10.0,7.0,0.032,6,1
2024-10-21,W86,22.76,9.15,7.15,0.098,7,1
2024-10-21,W87,13.79,5.67,8.19,0.363,3,1
2024-10-21,W88,21.28,9.66,7.52,0.272,3,1
2024-10-21,W89,22.02,9.37,7.24,0.086,5,1
2024-10-21,W90,9.01,4.33,6.83,0.42,3,0
2024-10-21,W91,18.13,8.44,7.53,0.358,6,1
2024-10-21,W92,26.91,10.0,6.81,0.397,5,1
2024-10-21,W93,21.98,10.0,7.44,0.04,8,1
2024-10-21,W94,18.74,8.11,6.89,0.272,3,1
2024-10-21,W95,19.62,7.46,7.78,0.156,7,1
2024-10-21,W96,11.45,5.25,6.86,0.144,4,1
2024-10-21,W97,10.66,3.6,8.09,0.362,5,0
2024-10-21,W98,23.37,9.15,7.14,0.152,9,1
2024-10-21,W99,40.57,10.0,6.6,0.23,9,1
2024-10-21,W100,21.88,8.68,7.96,0.328,3,1
2024-10-28,W01,14.88,6.35,7.03,0.228,7,1
2024-10-28,W02,18.94,8.34,7.87,0.284,9,1
2024-10-28,W03,15.99,7.26,6.95,0.087,5,1
2024-10-28,W04,21.32,7.81,6.97,0.245,5,1
2024-10-28,W05,12.26,4.89,6.87,0.244,4,0
2024-10-28,W06,15.87,7.24,7.36,0.204,5,1
2024-10-28,W07,17.37,7.72,6.56,0.319,4,1
2024-10-28,W08,29.76,10.0,6.72,0.133,7,1
2024-10-28,W09,23.21,10.0,7.83,0.182,4,1
2024-10-28,W10,17.79,8.02,7.65,0.409,6,1
2024-10-28,W11,7.31,3.66,7.38,0.377,7,0
2024-10-28,W12,17.87,7.55,7.59,0.383,4,1
2024-10-28,W13,14.07,6.46,7.74,0.262,4,1
2024-10-28,W14,17.4,6.6,7.49,0.187,7,1
2024-10-28,W15,15.81,6.48,7.21,0.24,4,1
2024-10-28,W16,34.47,10.0,7.11,0.225,9,1
2024-10-28,W17,13.39,6.67,6.8,0.406,6,1
2024-10-28,W18,18.28,6.91,7.23,0.213,5,1
2024-10-28,W19,21.29,9.4,6.87,0.334,3,1
2024-10-28,W20,25.26,9.53,6.95,0.279,5,1
2024-10-28,W21,28.14,10.0,7.55,0.205,7,1
2024-10-28,W22,11.7,6.21,7.84,0.349,5,1
2024-10-28,W23,25.01,9.48,7.78,0.276,6,1
2024-10-28,W24,28.85,10.0,7.42,0.137,3,1
2024-10-28,W25,15.52,5.66,8.2,0.25,4,1
2024-10-28,W26,29.44,10.0,7.23,0.085,6,1
2024-10-28,W27,20.83,7.89,7.79,0.19,9,1
2024-10-28,W28,10.4,4.32,7.36,0.409,7,0
2024-10-28,W29,19.92,7.58,6.92,0.148,7,1
2024-10-28,W30,25.02,9.59,7.5,0.179,3,1
2024-10-28,W31,10.66,5.19,6.95,0.302,6,1
2024-10-28,W32,13.42,5.25,6.94,0.324,4,1
2024-10-28,W33,23.11,9.64,8.0,0.113,5,1
2024-10-28,W34,23.39,9.83,7.78,0.216,3,1
2024-10-28,W35,39.16,10.0,7.54,0.216,6,1
2024-10-28,W36,7.87,3.83,7.08,0.247,3,0
2024-10-28,W37,27.45,10.0,6.81,0.269,7,1
2024-10-28,W38,11.49,4.87,7.95,0.431,4,0
2024-10-28,W39,19.93,7.94,6.92,0.174,4,1
2024-10-28,W40,20.54,7.83,7.08,0.232,5,1
2024-10-28,W41,11.67,4.24,8.03,0.476,3,0
2024-10-28,W42,30.66,10.0,6.93,0.25,3,1
2024-10-28,W43,15.0,7.2,7.71,0.324,3,1
2024-10-28,W44,21.38,8.83,8.12,0.284,7,1
2024-10-28,W45,21.51,8.24,8.03,0.28,5,1
2024-10-28,W46,17.41,7.4,7.43,0.364,4,1
2024-10-28,W47,13.35,5.82,8.08,0.209,3,1
2024-10-28,W48,17.03,6.66,8.16,0.216,3,1
2024-10-28,W49,31.42,10.0,7.77,0.339,3,1
2024-10-28,W50,20.06,9.03,6.96,0.167,5,1
2024-10-28,W51,14.74,5.77,7.6,0.486,4,1
2024-10-28,W52,14.43,6.37,6.88,0.22,4,1
2024-10-28,W53,17.91,6.77,8.05,0.287,7,1
2024-10-28,W54,41.16,10.0,6.79,0.073,9,1
2024-10-28,W55,20.74,9.1,7.66,0.235,5,1
2024-10-28,W56,28.65,10.0,7.73,0.224,6,1
2024-10-28,W57,26.81,10.0,6.75,0.162,4,1
2024-10-28,W58,12.6,4.78,8.17,0.274,4,0
2024-10-28,W59,15.29,7.16,6.83,0.171,7,1
2024-10-28,W60,17.57,7.43,7.16,0.312,3,1
2024-10-28,W61,9.77,5.7,7.25,0.249,4,1
2024-10-28,W62,21.35,8.27,7.79,0.27,6,1
2024-10-28,W63,33.13,10.0,6.61,0.186,5,1
2024-10-28,W64,24.7,9.49,6.86,0.146,3,1
2024-10-28,W65,18.68,6.9,6.69,0.177,9,1
2024-10-28,W66,7.34,3.91,7.68,0.3,3,0
2024-10-28,W67,13.8,5.04,8.17,0.515,5,1
2024-10-28,W68,10.35,5.02,6.84,0.568,7,1
2024-10-28,W69,12.31,4.02,7.34,0.478,7,0
2024-10-28,W70,27.73,10.0,7.69,0.13,7,1
2024-10-28,W71,33.61,10.0,6.81,0.328,10,1
2024-10-28,W72,28.97,10.0,7.84,0.227,5,1
2024-10-28,W73,11.54,4.81,7.13,0.519,5,0
2024-10-28,W74,17.93,7.74,7.93,0.272,6,1
2024-10-28,W75,28.17,10.0,7.84,0.109,5,1
2024-10-28,W76,13.41,6.39,8.16,0.275,6,1
2024-10-28,W77,19.43,8.31,7.38,0.314,7,1
2024-10-28,W78,20.56,8.53,7.93,0.218,7,1
2024-10-28,W79,47.45,10.0,7.08,0.218,5,1
2024-10-28,W80,9.3,4.14,8.18,0.446,7,0
2024-10-28,W81,12.71,5.28,8.07,0.303,3,1
2024-10-28,W82,20.56,8.94,7.66,0.261,4,1
2024-10-28,W83,27.39,10.0,7.18,0.172,9,1
2024-10-28,W84,23.19,9.03,6.65,0.374,4,1
2024-10-28,W85,20.43,8.28,6.86,0.225,4,1
2024-10-28,W86,7.82,4.62,7.62,0.414,3,0
2024-10-28,W87,11.12,5.52,7.65,0.359,7,1
2024-10-28,W88,15.45,6.14,7.27,0.226,6,1
2024-10-28,W89,12.39,5.98,7.75,0.297,6,1
2024-10-28,W90,10.36,4.96,6.87,0.205,6,0
2024-10-28,W91,24.44,10.0,7.68,0.113,3,1
2024-10-28,W92,24.56,10.0,8.03,0.167,4,1
2024-10-28,W93,19.2,7.38,6.65,0.138,3,1
2024-10-28,W94,27.3,9.93,7.15,0.126,7,1
2024-10-28,W95,20.45,9.21,7.65,0.284,8,1
2024-10-28,W96,11.25,4.56,7.28,0.316,4,0
2024-10-28,W97,8.85,4.66,7.94,0.366,3,0
2024-10-28,W98,18.58,7.66,7.41,0.456,6,1
2024-10-28,W99,27.51,10.0,6.87,0.337,6,1
2024-10-28,W100,24.85,10.0,7.31,0.253,6,1
2024-11-04,W01,18.55,6.63,7.36,0.449,4,1
2024-11-04,W02,10.92,5.35,7.9,0.425,7,1
2024-11-04,W03,19.3,8.64,8.01,0.24,3,1
2024-11-04,W04,12.33,5.79,7.65,0.187,5,1
2024-11-04,W05,16.57,6.81,7.22,0.337,6,1
2024-11-04,W06,20.86,8.38,7.56,0.35,4,1
2024-11-04,W07,17.07,7.41,6.83,0.216,5,1
2024-11-04,W08,18.25,8.04,7.45,0.383,3,1
2024-11-04,W09,32.0,10.0,8.1,0.069,3,1
2024-11-04,W10,19.85,7.96,7.35,0.243,7,1
2024-11-04,W11,7.09,2.94,7.19,0.328,3,0
2024-11-04,W12,9.18,2.96,7.89,0.337,4,0
2024-11-04,W13,9.45,3.57,8.06,0.524,3,0
2024-11-04,W14,14.99,5.91,7.03,0.528,7,1
2024-11-04,W15,12.25,6.25,7.27,0.338,6,1
2024-11-04,W16,22.35,9.52,6.8,0.221,7,1
2024-11-04,W17,16.49,6.3,7.68,0.437,6,1
2024-11-04,W18,25.63,10.0,6.78,0.178,5,1
2024-11-04,W19,30.33,10.0,6.72,0.278,6,1
2024-11-04,W20,12.8,5.22,8.08,0.232,4,1
2024-11-04,W21,12.21,5.07,7.22,0.278,5,1
2024-11-04,W22,22.46,9.61,6.59,0.354,4,1
2024-11-04,W23,24.03,10.0,7.02,0.251,7,1
2024-11-04,W24,20.59,9.06,8.18,0.276,4,1
2024-11-04,W25,19.91,7.74,7.02,0.392,7,1
2024-11-04,W26,14.44,6.09,7.37,0.376,7,1
2024-11-04,W27,17.37,5.78,7.28,0.169,3,1
2024-11-04,W28,16.51,6.0,7.58,0.419,6,1
2024-11-04,W29,9.0,3.83,7.82,0.319,4,0
2024-11-04,W30,20.55,7.72,7.22,0.351,3,1
2024-11-04,W31,26.59,9.76,7.83,0.095,6,1
2024-11-04,W32,13.63,5.54,7.07,0.401,4,1
2024-11-04,W33,18.76,7.01,7.07,0.301,7,1
2024-11-04,W34,14.86,7.63,7.88,0.273,3,1
2024-11-04,W35,17.63,9.51,7.77,0.313,4,1
2024-11-04,W36,17.44,6.7,7.21,0.293,4,1
2024-11-04,W37,21.12,8.99,7.01,0.235,3,1
2024-11-04,W38,18.99,7.59,6.98,0.498,5,1
2024-11-04,W39,12.4,4.75,7.13,0.397,4,0
2024-11-04,W40,16.22,6.18,7.8,0.41,6,1
2024-11-04,W41,9.95,4.17,7.38,0.277,3,0
2024-11-04,W42,32.41,10.0,8.07,0.267,4,1
2024-11-04,W43,22.24,9.79,8.0,0.268,5,1
2024-11-04,W44,40.89,10.0,7.01,0.032,7,1
2024-11-04,W45,22.04,9.56,7.67,0.189,4,1
2024-11-04,W46,33.34,10.0,7.32,0.233,7,1
2024-11-04,W47,24.66,8.64,7.01,0.236,5,1
2024-11-04,W48,27.2,10.0,7.33,0.179,4,1
2024-11-04,W49,28.07,10.0,7.83,0.184,4,1
2024-11-04,W50,17.18,8.42,6.92,0.258,5,1
2024-11-04,W51,10.51,4.4,7.03,0.537,3,0
2024-11-04,W52,19.61,7.89,7.38,0.209,4,1
2024-11-04,W53,18.97,8.03,7.64,0.449,6,1
