week_start_date,ward_id,rainfall_mm,avg_temperature,humidity_percent,flood_event_flag,monsoon_flag
2024-09-30,W08,58.96,29.6,77.9,0,1
2024-09-30,W09,25.68,29.8,79.2,0,1
2024-09-30,W10,71.95,29.1,93.0,0,1
2024-09-30,W11,49.48,29.5,86.7,0,1
2024-09-30,W12,38.35,30.8,79.3,0,1
2024-09-30,W13,14.6,27.3,87.4,0,1
2024-09-30,W14,92.73,30.7,81.2,0,1
2024-09-30,W15,20.3,27.2,78.5,0,1
2024-09-30,W16,37.49,27.1,81.7,0,1
2024-09-30,W17,39.81,31.4,77.3,0,1
2024-09-30,W18,83.75,25.3,78.2,0,1
2024-09-30,W19,41.19,25.4,85.0,0,1
2024-09-30,W20,39.57,25.3,75.7,0,1
2024-09-30,W21,45.1,28.4,86.7,0,1
2024-09-30,W22,30.93,29.7,82.7,0,1
2024-09-30,W23,33.45,31.2,78.8,0,1
2024-09-30,W24,27.92,28.3,93.6,0,1
2024-09-30,W25,44.7,30.6,89.2,0,1
2024-09-30,W26,53.79,27.0,93.1,0,1
2024-09-30,W27,57.63,32.8,89.9,0,1
2024-09-30,W28,63.86,26.3,77.8,0,1
2024-09-30,W29,50.73,26.0,83.2,0,1
2024-09-30,W30,54.02,25.3,83.3,0,1
2024-09-30,W31,69.65,27.1,82.5,0,1
2024-09-30,W32,76.04,27.9,79.2,0,1
2024-09-30,W33,75.02,27.0,91.2,0,1
2024-09-30,W34,32.95,29.8,77.9,0,1
2024-09-30,W35,25.21,25.5,90.3,0,1
2024-09-30,W36,72.91,28.7,85.7,0,1
2024-09-30,W37,38.18,31.2,84.3,0,1
2024-09-30,W38,78.83,27.6,79.5,0,1
2024-09-30,W39,48.52,29.6,86.9,0,1
2024-09-30,W40,57.41,32.9,78.5,0,1
2024-09-30,W41,80.42,30.1,85.1,0,1
2024-09-30,W42,28.13,29.7,77.4,0,1
2024-09-30,W43,61.16,27.8,76.0,0,1
2024-09-30,W44,51.56,25.0,80.3,0,1
2024-09-30,W45,146.81,31.2,90.6,0,1
2024-09-30,W46,45.94,25.1,81.2,0,1
2024-09-30,W47,46.55,29.2,81.4,0,1
2024-09-30,W48,59.87,27.2,81.5,0,1
2024-09-30,W49,37.01,31.3,93.3,0,1
2024-09-30,W50,52.25,30.7,90.9,0,1
2024-09-30,W51,72.71,27.7,94.4,0,1
2024-09-30,W52,57.9,30.3,91.3,0,1
2024-09-30,W53,144.46,26.5,80.0,0,1
2024-09-30,W54,236.9,26.3,80.7,1,1
2024-09-30,W55,36.83,27.8,84.1,0,1
2024-09-30,W56,84.1,25.5,75.8,0,1
2024-09-30,W57,51.11,31.0,87.0,0,1
2024-09-30,W58,52.73,26.4,80.6,0,1
2024-09-30,W59,33.62,29.1,81.5,0,1
2024-09-30,W60,77.03,33.0,78.4,0,1
2024-09-30,W61,22.85,31.9,80.7,0,1
2024-09-30,W62,71.55,30.2,80.3,0,1
2024-09-30,W63,31.39,29.6,92.2,0,1
2024-09-30,W64,64.88,29.6,75.3,0,1
2024-09-30,W65,46.16,32.6,85.5,0,1
2024-09-30,W66,247.69,27.5,83.6,1,1
2024-09-30,W67,78.11,29.5,94.2,0,1
2024-09-30,W68,78.58,27.5,79.9,0,1
2024-09-30,W69,61.2,28.0,77.8,0,1
2024-09-30,W70,38.28,26.2,79.5,0,1
2024-09-30,W71,45.17,32.6,78.8,0,1
2024-09-30,W72,74.02,32.0,87.0,0,1
2024-09-30,W73,79.05,29.7,89.3,0,1
2024-09-30,W74,47.93,31.6,78.3,0,1
2024-09-30,W75,54.3,29.1,79.7,0,1
2024-09-30,W76,45.29,26.5,80.1,0,1
2024-09-30,W77,25.43,29.1,76.4,0,1
2024-09-30,W78,88.23,32.1,85.0,0,1
2024-09-30,W79,87.39,26.7,89.9,0,1
2024-09-30,W80,40.92,32.3,94.6,0,1
2024-09-30,W81,43.84,26.4,94.9,0,1
2024-09-30,W82,26.21,30.3,93.7,0,1
2024-09-30,W83,77.95,30.9,88.8,0,1
2024-09-30,W84,69.53,30.8,79.7,0,1
2024-09-30,W85,53.98,27.1,79.0,0,1
2024-09-30,W86,83.44,25.9,84.9,0,1
2024-09-30,W87,54.51,31.1,78.8,0,1
2024-09-30,W88,51.73,26.1,92.7,0,1
2024-09-30,W89,31.27,25.8,94.4,0,1
2024-09-30,W90,35.84,25.3,87.5,0,1
2024-09-30,W91,69.43,31.4,92.5,0,1
2024-09-30,W92,68.1,30.0,89.6,0,1
2024-09-30,W93,49.79,29.7,79.5,0,1
2024-09-30,W94,66.36,31.9,91.0,0,1
2024-09-30,W95,96.26,27.1,82.4,0,1
2024-09-30,W96,84.59,32.8,94.9,0,1
2024-09-30,W97,41.63,26.8,81.0,0,1
2024-09-30,W98,90.31,30.4,78.6,0,1
2024-09-30,W99,22.42,27.4,89.2,0,1
2024-09-30,W100,33.29,32.5,82.9,0,1
2024-10-07,W01,63.24,33.0,76.4,0,1
2024-10-07,W02,107.2,31.8,84.1,0,1
2024-10-07,W03,91.8,31.5,87.3,0,1
2024-10-07,W04,35.5,29.6,88.1,0,1
2024-10-07,W05,36.35,29.3,89.1,0,1
2024-10-07,W06,87.1,28.1,86.2,0,1
2024-10-07,W07,90.93,29.2,92.4,0,1
2024-10-07,W08,20.3,27.4,79.2,0,1
2024-10-07,W09,19.97,31.1,88.3,0,1
2024-10-07,W10,49.15,31.6,88.5,0,1
2024-10-07,W11,27.4,28.4,86.7,0,1
2024-10-07,W12,80.91,32.7,78.6,0,1
2024-10-07,W13,78.03,32.3,78.2,0,1
2024-10-07,W14,96.55,28.1,78.1,0,1
2024-10-07,W15,68.75,30.0,86.7,0,1
2024-10-07,W16,41.62,30.3,79.1,0,1
2024-10-07,W17,51.97,27.9,86.0,0,1
2024-10-07,W18,45.27,32.2,93.6,0,1
2024-10-07,W19,48.94,26.7,89.2,0,1
2024-10-07,W20,99.7,26.9,77.1,0,1
2024-10-07,W21,43.72,30.0,84.6,0,1
2024-10-07,W22,52.03,26.3,87.8,0,1
2024-10-07,W23,31.76,28.4,80.2,0,1
2024-10-07,W24,91.54,31.0,75.4,0,1
2024-10-07,W25,37.01,25.4,92.2,0,1
2024-10-07,W26,81.43,28.9,84.0,0,1
2024-10-07,W27,85.22,32.0,78.6,0,1
2024-10-07,W28,82.7,25.1,89.4,0,1
2024-10-07,W29,62.62,27.3,90.7,0,1
2024-10-07,W30,43.96,32.8,90.3,0,1
2024-10-07,W31,52.96,28.8,88.8,0,1
2024-10-07,W32,162.92,32.2,92.1,1,1
2024-10-07,W33,173.15,28.8,94.8,1,1
2024-10-07,W34,76.24,30.0,78.6,0,1
2024-10-07,W35,37.05,29.4,93.0,0,1
2024-10-07,W36,279.04,29.0,84.5,1,1
2024-10-07,W37,86.58,26.7,87.7,0,1
2024-10-07,W38,18.88,31.0,91.2,0,1
2024-10-07,W39,32.66,26.8,89.1,0,1
2024-10-07,W40,49.75,29.2,92.4,0,1
2024-10-07,W41,49.68,28.1,84.4,0,1
2024-10-07,W42,114.05,29.7,87.4,0,1
2024-10-07,W43,47.97,27.7,87.8,0,1
2024-10-07,W44,94.5,25.0,91.3,0,1
2024-10-07,W45,59.7,30.2,83.1,0,1
2024-10-07,W46,57.95,28.8,75.3,0,1
2024-10-07,W47,28.11,27.5,84.4,0,1
2024-10-07,W48,46.26,27.1,83.3,0,1
2024-10-07,W49,78.93,29.6,87.4,0,1
2024-10-07,W50,29.35,29.2,91.6,0,1
2024-10-07,W51,46.08,31.3,90.6,0,1
2024-10-07,W52,38.08,27.1,93.7,0,1
2024-10-07,W53,67.45,31.8,93.0,0,1
2024-10-07,W54,54.13,27.2,78.6,0,1
2024-10-07,W55,30.86,26.1,93.4,0,1
2024-10-07,W56,53.69,27.9,83.2,0,1
2024-10-07,W57,49.14,27.7,90.3,0,1
2024-10-07,W58,78.73,28.4,94.8,0,1
2024-10-07,W59,84.22,29.2,75.8,0,1
2024-10-07,W60,47.67,28.4,78.7,0,1
2024-10-07,W61,181.51,31.1,77.7,1,1
2024-10-07,W62,100.98,25.0,91.9,0,1
2024-10-07,W63,63.92,32.6,79.2,0,1
2024-10-07,W64,31.55,29.4,93.6,0,1
2024-10-07,W65,60.56,25.4,85.2,0,1
2024-10-07,W66,29.46,29.4,91.9,0,1
2024-10-07,W67,104.61,25.7,78.6,0,1
2024-10-07,W68,106.35,26.4,82.2,0,1
2024-10-07,W69,96.9,26.8,84.9,0,1
2024-10-07,W70,77.19,27.8,79.4,0,1
2024-10-07,W71,43.58,26.1,82.4,0,1
2024-10-07,W72,97.9,25.5,83.4,0,1
2024-10-07,W73,83.28,30.0,78.4,0,1
2024-10-07,W74,32.36,30.3,94.2,0,1
2024-10-07,W75,65.69,26.1,75.8,0,1
2024-10-07,W76,99.69,26.0,78.8,0,1
2024-10-07,W77,29.02,28.5,91.9,0,1
2024-10-07,W78,110.63,29.5,80.1,0,1
2024-10-07,W79,65.64,29.7,93.9,0,1
2024-10-07,W80,95.66,27.2,79.8,0,1
2024-10-07,W81,86.14,28.7,84.1,0,1
2024-10-07,W82,107.28,31.3,91.7,0,1
2024-10-07,W83,103.27,28.7,85.1,0,1
2024-10-07,W84,138.5,30.2,88.8,0,1
2024-10-07,W85,45.19,32.7,80.7,0,1
2024-10-07,W86,92.01,30.6,83.4,0,1
2024-10-07,W87,47.26,31.7,84.5,0,1
2024-10-07,W88,103.05,29.5,94.9,0,1
2024-10-07,W89,114.08,25.6,86.5,0,1
2024-10-07,W90,122.8,26.0,90.4,0,1
2024-10-07,W91,101.06,26.8,90.2,0,1
2024-10-07,W92,62.85,26.5,89.4,0,1
2024-10-07,W93,64.68,32.2,84.3,0,1
2024-10-07,W94,63.4,26.3,93.4,0,1
2024-10-07,W95,71.13,32.4,81.0,0,1
2024-10-07,W96,78.0,30.8,76.2,0,1
2024-10-07,W97,64.51,32.7,75.4,0,1
2024-10-07,W98,71.86,27.8,78.2,0,1
2024-10-07,W99,57.77,32.4,95.0,0,1
2024-10-07,W100,44.88,27.1,83.3,0,1
2024-10-14,W01,96.92,26.9,86.2,0,1
2024-10-14,W02,57.83,26.2,81.3,0,1
2024-10-14,W03,93.42,30.7,87.2,0,1
2024-10-14,W04,115.99,28.6,93.4,0,1
2024-10-14,W05,99.42,29.7,90.5,0,1
2024-10-14,W06,60.56,25.2,86.2,0,1
2024-10-14,W07,28.96,27.2,77.6,0,1
2024-10-14,W08,90.78,27.8,81.1,0,1
2024-10-14,W09,99.13,28.3,77.5,0,1
2024-10-14,W10,59.72,30.6,76.6,0,1
2024-10-14,W11,77.24,32.3,83.2,0,1
2024-10-14,W12,74.13,27.3,75.9,0,1
2024-10-14,W13,48.4,26.4,77.3,0,1
2024-10-14,W14,56.55,27.2,84.4,0,1
2024-10-14,W15,104.99,25.0,78.9,0,1
2024-10-14,W16,65.18,28.9,78.3,0,1
2024-10-14,W17,100.75,27.8,91.9,0,1
2024-10-14,W18,82.86,27.0,93.6,0,1
2024-10-14,W19,23.87,25.6,82.8,0,1
2024-10-14,W20,54.88,26.7,83.0,0,1
2024-10-14,W21,59.28,25.2,85.4,0,1
2024-10-14,W22,90.89,28.4,84.0,0,1
2024-10-14,W23,97.16,31.2,81.5,0,1
2024-10-14,W24,64.68,32.4,76.1,0,1
2024-10-14,W25,33.04,27.3,82.3,0,1
2024-10-14,W26,63.44,25.1,93.0,0,1
2024-10-14,W27,68.7,25.4,89.3,0,1
2024-10-14,W28,86.42,26.3,79.1,0,1
2024-10-14,W29,89.7,31.1,86.1,0,1
2024-10-14,W30,58.97,30.7,84.7,0,1
2024-10-14,W31,70.96,27.5,95.0,0,1
2024-10-14,W32,62.03,29.2,76.0,0,1
2024-10-14,W33,50.24,32.9,77.0,0,1
2024-10-14,W34,68.2,26.9,90.0,0,1
2024-10-14,W35,98.07,32.1,89.3,0,1
2024-10-14,W36,52.96,27.5,80.1,0,1
2024-10-14,W37,69.34,28.6,81.2,0,1
2024-10-14,W38,97.63,31.5,84.8,0,1
2024-10-14,W39,84.77,27.0,93.3,0,1
2024-10-14,W40,79.88,27.6,89.0,0,1
2024-10-14,W41,76.3,27.6,82.4,0,1
2024-10-14,W42,33.63,26.9,91.1,0,1
2024-10-14,W43,62.77,26.8,94.3,0,1
2024-10-14,W44,206.07,28.5,91.2,1,1
2024-10-14,W45,48.52,30.7,87.7,0,1
2024-10-14,W46,29.75,28.0,89.9,0,1
2024-10-14,W47,239.43,29.0,80.4,1,1
2024-10-14,W48,55.44,30.4,75.8,0,1
2024-10-14,W49,59.54,27.9,90.2,0,1
2024-10-14,W50,21.85,26.4,78.2,0,1
2024-10-14,W51,96.05,25.5,82.6,0,1
2024-10-14,W52,53.81,29.2,84.2,0,1
2024-10-14,W53,104.23,25.6,84.7,0,1
2024-10-14,W54,59.79,32.4,80.7,0,1
2024-10-14,W55,46.19,30.4,89.8,0,1
2024-10-14,W56,85.17,25.3,94.5,0,1
2024-10-14,W57,19.96,29.9,89.8,0,1
2024-10-14,W58,33.16,26.7,84.8,0,1
2024-10-14,W59,93.39,26.6,80.7,0,1
2024-10-14,W60,90.07,28.3,77.6,0,1
2024-10-14,W61,43.11,25.1,90.0,0,1
2024-10-14,W62,65.54,29.6,83.9,0,1
2024-10-14,W63,75.39,28.5,79.3,0,1
2024-10-14,W64,57.77,29.6,88.9,0,1
2024-10-14,W65,80.05,28.8,81.4,0,1
2024-10-14,W66,56.1,27.6,88.9,0,1
2024-10-14,W67,71.67,29.5,89.1,0,1
2024-10-14,W68,76.33,31.4,77.2,0,1
2024-10-14,W69,64.01,31.2,79.6,0,1
2024-10-14,W70,98.9,27.9,82.7,0,1
2024-10-14,W71,75.39,27.2,87.9,0,1
2024-10-14,W72,27.27,32.4,88.3,0,1
2024-10-14,W73,145.69,30.4,91.2,0,1
2024-10-14,W74,77.24,28.8,77.6,0,1
2024-10-14,W75,78.97,27.7,93.3,0,1
2024-10-14,W76,101.64,27.0,89.0,0,1
2024-10-14,W77,105.56,26.0,90.3,0,1
2024-10-14,W78,51.17,31.3,89.8,0,1
2024-10-14,W79,48.07,26.0,81.4,0,1
2024-10-14,W80,47.85,27.9,80.9,0,1
2024-10-14,W81,79.09,30.7,87.5,0,1
2024-10-14,W82,90.7,26.7,78.1,0,1
2024-10-14,W83,50.43,31.7,83.4,0,1
2024-10-14,W84,74.36,29.3,86.5,0,1
2024-10-14,W85,129.06,28.8,89.4,0,1
2024-10-14,W86,109.02,31.6,88.1,0,1
2024-10-14,W87,48.79,32.9,83.5,0,1
2024-10-14,W88,76.87,32.7,92.5,0,1
2024-10-14,W89,74.8,32.6,89.5,0,1
2024-10-14,W90,20.22,32.4,92.0,0,1
2024-10-14,W91,77.37,29.8,88.9,0,1
2024-10-14,W92,59.16,26.7,94.0,0,1
2024-10-14,W93,116.03,26.9,90.2,0,1
2024-10-14,W94,60.41,27.2,83.5,0,1
2024-10-14,W95,92.07,31.2,86.0,0,1
2024-10-14,W96,41.34,31.1,88.7,0,1
2024-10-14,W97,34.63,28.7,81.5,0,1
2024-10-14,W98,115.08,27.5,82.7,0,1
2024-10-14,W99,154.88,31.1,88.7,1,1
2024-10-14,W100,72.0,32.0,84.2,0,1
2024-10-21,W01,44.67,25.2,76.9,0,1
2024-10-21,W02,100.72,29.7,78.7,0,1
2024-10-21,W03,43.22,31.4,76.2,0,1
2024-10-21,W04,107.07,25.1,94.4,0,1
2024-10-21,W05,44.85,29.1,82.2,0,1
2024-10-21,W06,73.11,29.1,94.7,0,1
2024-10-21,W07,98.51,27.8,79.6,0,1
2024-10-21,W08,106.53,27.9,79.0,0,1
2024-10-21,W09,39.68,29.6,91.4,0,1
2024-10-21,W10,87.38,32.3,90.4,0,1
2024-10-21,W11,25.31,25.4,86.6,0,1
2024-10-21,W12,94.89,30.3,82.1,0,1
2024-10-21,W13,74.89,31.0,81.9,0,1
2024-10-21,W14,57.57,31.5,88.7,0,1
2024-10-21,W15,66.33,29.5,83.2,0,1
2024-10-21,W16,242.25,27.5,77.8,1,1
2024-10-21,W17,60.65,29.7,86.7,0,1
2024-10-21,W18,58.12,26.7,91.0,0,1
2024-10-21,W19,62.59,31.4,76.3,0,1
2024-10-21,W20,100.85,29.1,76.3,0,1
2024-10-21,W21,94.35,25.1,90.7,0,1
2024-10-21,W22,46.02,25.3,89.3,0,1
2024-10-21,W23,76.59,29.1,78.6,0,1
2024-10-21,W24,93.46,32.8,90.6,0,1
2024-10-21,W25,57.76,26.2,80.1,0,1
2024-10-21,W26,92.83,32.6,78.9,0,1
2024-10-21,W27,108.22,28.7,94.0,0,1
2024-10-21,W28,52.25,25.6,92.0,0,1
2024-10-21,W29,63.8,29.1,80.6,0,1
2024-10-21,W30,80.93,31.7,77.2,0,1
2024-10-21,W31,23.29,30.6,93.6,0,1
2024-10-21,W32,67.01,32.3,84.4,0,1
2024-10-21,W33,66.62,28.5,81.5,0,1
2024-10-21,W34,80.5,26.6,88.9,0,1
2024-10-21,W35,97.19,30.0,83.9,0,1
2024-10-21,W36,27.5,31.2,84.0,0,1
2024-10-21,W37,96.76,26.3,85.9,0,1
2024-10-21,W38,30.51,26.2,78.8,0,1
2024-10-21,W39,99.1,29.8,75.6,0,1
2024-10-21,W40,67.33,25.1,90.8,0,1
2024-10-21,W41,49.78,25.8,86.1,0,1
2024-10-21,W42,67.53,30.1,80.7,0,1
2024-10-21,W43,26.35,26.3,79.1,0,1
2024-10-21,W44,63.67,25.8,91.0,0,1
2024-10-21,W45,64.39,29.6,81.8,0,1
2024-10-21,W46,33.03,27.8,91.1,0,1
2024-10-21,W47,52.91,25.7,80.7,0,1
2024-10-21,W48,49.82,27.5,75.7,0,1
2024-10-21,W49,70.1,30.3,86.4,0,1
2024-10-21,W50,99.51,30.1,79.4,0,1
2024-10-21,W51,70.78,32.5,79.8,0,1
2024-10-21,W52,35.44,32.5,84.8,0,1
2024-10-21,W53,29.23,32.1,87.8,0,1
2024-10-21,W54,105.27,25.0,77.4,0,1
2024-10-21,W55,68.82,26.4,78.3,0,1
2024-10-21,W56,86.59,29.4,84.3,0,1
2024-10-21,W57,77.97,30.4,93.3,0,1
2024-10-21,W58,49.29,26.8,80.1,0,1
2024-10-21,W59,39.69,25.7,77.3,0,1
2024-10-21,W60,60.46,27.2,91.5,0,1
2024-10-21,W61,45.36,28.3,83.0,0,1
2024-10-21,W62,72.18,30.7,80.0,0,1
2024-10-21,W63,89.57,27.0,79.5,0,1
2024-10-21,W64,97.76,27.7,78.9,0,1
2024-10-21,W65,100.66,31.9,80.0,0,1
2024-10-21,W66,33.75,31.2,80.9,0,1
2024-10-21,W67,35.99,26.8,88.6,0,1
2024-10-21,W68,28.82,27.2,93.5,0,1
2024-10-21,W69,47.1,26.9,86.0,0,1
2024-10-21,W70,98.16,26.1,82.7,0,1
2024-10-21,W71,110.09,25.6,81.9,0,1
2024-10-21,W72,333.29,31.7,80.5,1,1
2024-10-21,W73,40.06,26.7,87.4,0,1
2024-10-21,W74,60.0,32.6,83.4,0,1
2024-10-21,W75,97.29,29.2,79.5,0,1
2024-10-21,W76,51.93,29.8,94.4,0,1
2024-10-21,W77,105.26,29.8,78.9,0,1
2024-10-21,W78,59.91,27.7,93.8,0,1
2024-10-21,W79,128.3,31.2,89.8,0,1
2024-10-21,W80,34.52,27.7,82.4,0,1
2024-10-21,W81,57.01,26.0,76.4,0,1
2024-10-21,W82,83.91,31.8,91.5,0,1
2024-10-21,W83,218.27,28.9,91.0,1,1
2024-10-21,W84,99.01,28.7,87.7,0,1
2024-10-21,W85,54.59,26.0,94.7,0,1
2024-10-21,W86,29.61,27.8,77.7,0,1
2024-10-21,W87,44.19,32.4,91.8,0,1
2024-10-21,W88,33.33,27.4,84.1,0,1
2024-10-21,W89,30.42,30.2,93.5,0,1
2024-10-21,W90,31.39,30.1,75.9,0,1
2024-10-21,W91,98.51,29.3,85.0,0,1
2024-10-21,W92,58.68,31.7,92.5,0,1
2024-10-21,W93,86.39,28.7,76.0,0,1
2024-10-21,W94,90.34,30.5,79.2,0,1
2024-10-21,W95,112.68,27.3,80.0,0,1
2024-10-21,W96,37.54,28.9,89.9,0,1
2024-10-21,W97,30.28,25.4,88.1,0,1
2024-10-21,W98,86.41,27.7,80.1,0,1
2024-10-21,W99,92.94,28.8,77.4,0,1
2024-10-21,W100,88.97,25.4,81.4,0,1
2024-10-28,W01,56.26,31.3,82.2,0,1
2024-10-28,W02,50.0,25.3,90.3,0,1
2024-10-28,W03,71.41,25.6,93.6,0,1
2024-10-28,W04,48.59,26.1,93.9,0,1
2024-10-28,W05,77.23,26.7,81.1,0,1
2024-10-28,W06,99.27,32.4,83.7,0,1
2024-10-28,W07,82.97,28.4,94.6,0,1
2024-10-28,W08,54.45,30.3,84.6,0,1
2024-10-28,W09,64.26,32.3,79.4,0,1
2024-10-28,W10,97.06,29.2,81.9,0,1
2024-10-28,W11,31.87,25.8,77.8,0,1
2024-10-28,W12,24.47,29.6,91.4,0,1
2024-10-28,W13,37.37,26.8,77.4,0,1
2024-10-28,W14,46.76,26.1,94.9,0,1
2024-10-28,W15,48.63,29.5,76.0,0,1
2024-10-28,W16,86.56,30.6,78.5,0,1
2024-10-28,W17,72.33,32.5,94.2,0,1
2024-10-28,W18,99.57,28.4,76.2,0,1
2024-10-28,W19,98.96,29.8,85.0,0,1
2024-10-28,W20,46.63,32.2,80.8,0,1
2024-10-28,W21,31.91,28.8,84.2,0,1
2024-10-28,W22,95.49,29.5,89.9,0,1
2024-10-28,W23,76.87,27.0,86.2,0,1
2024-10-28,W24,69.53,26.6,77.8,0,1
2024-10-28,W25,75.11,32.6,79.6,0,1
2024-10-28,W26,39.02,29.7,88.2,0,1
2024-10-28,W27,85.37,25.6,75.4,0,1
2024-10-28,W28,85.16,30.6,82.7,0,1
2024-10-28,W29,19.13,30.5,90.9,0,1
2024-10-28,W30,64.01,31.8,92.6,0,1
2024-10-28,W31,87.13,26.7,89.8,0,1
2024-10-28,W32,68.02,29.5,76.3,0,1
2024-10-28,W33,41.3,27.2,85.9,0,1
2024-10-28,W34,34.98,31.6,92.1,0,1
2024-10-28,W35,32.11,25.8,91.3,0,1
2024-10-28,W36,89.92,25.9,85.3,0,1
2024-10-28,W37,66.39,30.8,90.5,0,1
2024-10-28,W38,68.31,28.2,76.4,0,1
2024-10-28,W39,56.13,27.1,76.3,0,1
2024-10-28,W40,41.64,27.8,79.1,0,1
2024-10-28,W41,42.67,26.5,92.0,0,1
2024-10-28,W42,72.24,27.2,82.8,0,1
2024-10-28,W43,49.92,29.1,92.7,0,1
2024-10-28,W44,279.53,31.5,81.5,1,1
2024-10-28,W45,72.9,31.7,94.3,0,1
2024-10-28,W46,83.52,32.6,94.4,0,1
2024-10-28,W47,102.86,26.4,85.7,0,1
2024-10-28,W48,90.54,31.9,78.1,0,1
2024-10-28,W49,67.57,32.4,84.1,0,1
2024-10-28,W50,84.72,31.0,76.3,0,1
2024-10-28,W51,44.64,30.6,94.9,0,1
2024-10-28,W52,57.59,25.4,84.3,0,1
2024-10-28,W53,37.56,27.5,89.0,0,1
2024-10-28,W54,87.13,33.0,92.4,0,1
2024-10-28,W55,64.48,28.8,89.8,0,1
2024-10-28,W56,28.4,31.2,82.9,0,1
2024-10-28,W57,58.52,30.0,77.0,0,1
2024-10-28,W58,49.28,27.1,83.7,0,1
2024-10-28,W59,46.95,28.1,88.8,0,1
2024-10-28,W60,37.29,32.4,75.6,0,1
2024-10-28,W61,56.27,25.5,76.4,0,1
2024-10-28,W62,96.39,28.7,93.9,0,1
2024-10-28,W63,65.54,31.9,81.1,0,1
2024-10-28,W64,94.94,31.7,93.2,0,1
2024-10-28,W65,84.24,30.9,83.8,0,1
2024-10-28,W66,27.32,25.4,82.6,0,1
2024-10-28,W67,60.98,25.4,85.6,0,1
2024-10-28,W68,65.13,31.5,90.2,0,1
2024-10-28,W69,85.54,25.5,92.8,0,1
2024-10-28,W70,105.08,32.3,90.2,0,1
2024-10-28,W71,64.61,29.6,85.5,0,1
2024-10-28,W72,70.13,30.2,93.2,0,1
2024-10-28,W73,106.33,25.6,81.6,0,1
2024-10-28,W74,75.31,29.3,90.9,0,1
2024-10-28,W75,43.65,28.1,87.0,0,1
2024-10-28,W76,69.0,26.5,83.0,0,1
2024-10-28,W77,40.11,26.7,80.5,0,1
2024-10-28,W78,49.92,25.9,82.4,0,1
2024-10-28,W79,64.82,29.5,81.5,0,1
2024-10-28,W80,60.8,29.7,93.8,0,1
2024-10-28,W81,52.58,27.0,80.6,0,1
2024-10-28,W82,97.98,29.8,92.2,0,1
2024-10-28,W83,264.02,30.1,95.0,1,1
2024-10-28,W84,58.05,28.3,78.0,0,1
2024-10-28,W85,56.96,27.4,84.8,0,1
2024-10-28,W86,55.09,31.9,93.9,0,1
2024-10-28,W87,24.36,30.5,80.3,0,1
2024-10-28,W88,25.27,26.5,75.7,0,1
2024-10-28,W89,53.22,26.6,79.6,0,1
2024-10-28,W90,115.86,32.0,83.9,0,1
2024-10-28,W91,114.95,29.7,87.7,0,1
2024-10-28,W92,196.53,32.5,94.2,1,1
2024-10-28,W93,179.12,32.6,86.3,1,1
2024-10-28,W94,109.26,29.7,90.7,0,1
2024-10-28,W95,35.37,31.5,88.9,0,1
2024-10-28,W96,118.92,28.3,75.2,0,1
2024-10-28,W97,97.39,32.1,83.7,0,1
2024-10-28,W98,114.15,26.0,86.6,0,1
2024-10-28,W99,114.47,27.1,82.5,0,1
2024-10-28,W100,96.48,29.1,89.6,0,1
2024-11-04,W01,81.9,29.5,91.5,0,1
2024-11-04,W02,49.32,31.1,89.5,0,1
2024-11-04,W03,72.93,29.0,81.8,0,1
2024-11-04,W04,71.68,25.5,94.4,0,1
2024-11-04,W05,27.24,32.3,84.4,0,1
2024-11-04,W06,37.36,30.3,94.3,0,1
2024-11-04,W07,60.62,29.9,94.5,0,1
2024-11-04,W08,81.41,32.9,83.6,0,1
2024-11-04,W09,37.52,26.0,81.0,0,1
2024-11-04,W10,115.81,25.9,83.6,0,1
2024-11-04,W11,34.75,29.4,82.5,0,1
2024-11-04,W12,46.84,32.4,94.0,0,1
2024-11-04,W13,89.28,31.6,82.5,0,1
2024-11-04,W14,96.88,29.2,94.2,0,1
2024-11-04,W15,94.61,25.6,89.2,0,1
2024-11-04,W16,61.88,28.8,84.7,0,1
2024-11-04,W17,77.91,32.6,81.1,0,1
2024-11-04,W18,28.94,26.8,89.8,0,1
2024-11-04,W19,32.63,28.3,86.5,0,1
2024-11-04,W20,92.96,29.4,91.5,0,1
2024-11-04,W21,55.64,30.2,89.3,0,1
2024-11-04,W22,89.79,28.6,78.2,0,1
2024-11-04,W23,48.91,32.7,94.2,0,1
2024-11-04,W24,75.29,33.0,92.7,0,1
2024-11-04,W25,26.08,31.5,78.0,0,1
2024-11-04,W26,56.15,29.2,86.9,0,1
2024-11-04,W27,91.56,31.1,81.0,0,1
2024-11-04,W28,97.87,28.1,77.7,0,1
2024-11-04,W29,39.94,30.0,77.7,0,1
2024-11-04,W30,63.25,27.5,92.3,0,1
2024-11-04,W31,67.58,26.8,88.8,0,1
2024-11-04,W32,48.54,30.7,94.4,0,1
2024-11-04,W33,41.07,26.6,86.7,0,1
2024-11-04,W34,68.18,25.5,83.0,0,1
2024-11-04,W35,50.11,25.6,86.6,0,1
2024-11-04,W36,46.02,31.5,91.1,0,1
2024-11-04,W37,60.23,28.0,84.1,0,1
2024-11-04,W38,82.67,28.1,80.9,0,1
2024-11-04,W39,20.04,29.8,84.0,0,1
2024-11-04,W40,25.98,25.2,82.2,0,1
2024-11-04,W41,40.93,30.8,84.6,0,1
2024-11-04,W42,62.11,26.7,94.8,0,1
2024-11-04,W43,98.41,32.4,88.8,0,1
